recorded_time,temperature
2021-02-04T00:00,-1.1755794432382132
2021-02-04T00:01,-1.0955794432382149
2021-02-04T00:02,-1.0805794432382143
2021-02-04T00:03,-1.0755794432382189
2021-02-04T00:04,-1.0905794432382123
2021-02-04T00:05,-1.1405794432382166
2021-02-04T00:06,-1.1405794432382166
2021-02-04T00:07,-1.2155794432382123
2021-02-04T00:08,-1.375579443238216
2021-02-04T00:09,-1.6755794432382132
2021-02-04T00:10,-1.9705794432382149
2021-02-04T00:11,-2.2055794432382143
2021-02-04T00:12,-2.420579443238214
2021-02-04T00:13,-2.5755794432382153
2021-02-04T00:14,-2.6905794432382173
2021-02-04T00:15,-2.8105794432382147
2021-02-04T00:16,-2.7305794432382164
2021-02-04T00:17,-2.545579443238214
2021-02-04T00:18,-2.380579443238215
2021-02-04T00:19,-2.2555794432382186
2021-02-04T00:20,-2.335579443238217
2021-02-04T00:21,-2.2855794432382126
2021-02-04T00:22,-2.230579443238213
2021-02-04T00:23,-2.085579443238217
2021-02-04T00:24,-2.220579443238215
2021-02-04T00:25,-2.210579443238217
2021-02-04T00:26,-2.0355794432382126
2021-02-04T00:27,-2.050579443238213
2021-02-04T00:28,-2.1955794432382163
2021-02-04T00:29,-2.0905794432382123
2021-02-04T00:30,-1.990579443238218
2021-02-04T00:31,-1.8405794432382123
2021-02-04T00:32,-1.6605794432382126
2021-02-04T00:33,-1.5705794432382163
2021-02-04T00:34,-1.4805794432382129
2021-02-04T00:35,-1.3405794432382123
2021-02-04T00:36,-1.385579443238214
2021-02-04T00:37,-1.2955794432382177
2021-02-04T00:38,-1.2555794432382186
2021-02-04T00:39,-1.1505794432382146
2021-02-04T00:40,-1.010579443238214
2021-02-04T00:41,-0.9005794432382146
2021-02-04T00:42,-0.8505794432382174
2021-02-04T00:43,-0.760579443238214
2021-02-04T00:44,-0.7355794432382154
2021-02-04T00:45,-0.6905794432382137
2021-02-04T00:46,-0.625579443238216
2021-02-04T00:47,-0.6055794432382129
2021-02-04T00:48,-0.5905794432382123
2021-02-04T00:49,-0.5655794432382137
2021-02-04T00:50,-0.5805794432382143
2021-02-04T00:51,-0.5405794432382152
2021-02-04T00:52,-0.5055794432382186
2021-02-04T00:53,-0.4455794432382163
2021-02-04T00:54,-0.365579443238218
2021-02-04T00:55,-0.2755794432382146
2021-02-04T00:56,-0.28057944323821715
2021-02-04T00:57,-0.21557944323821232
2021-02-04T00:58,-0.17557944323821317
2021-02-04T00:59,-0.1505794432382146
2021-02-04T01:00,-0.250579443238216
2021-02-04T01:01,-0.4005794432382146
2021-02-04T01:02,-0.5155794432382166
2021-02-04T01:03,-0.5505794432382132
2021-02-04T01:04,-0.5855794432382169
2021-02-04T01:05,-0.6205794432382135
2021-02-04T01:06,-0.5505794432382132
2021-02-04T01:07,-0.6105794432382154
2021-02-04T01:08,-0.6555794432382172
2021-02-04T01:09,-0.7455794432382135
2021-02-04T01:10,-0.7305794432382129
2021-02-04T01:11,-0.6555794432382172
2021-02-04T01:12,-0.6555794432382172
2021-02-04T01:13,-0.7005794432382189
2021-02-04T01:14,-0.7655794432382166
2021-02-04T01:15,-0.8505794432382174
2021-02-04T01:16,-0.875579443238216
2021-02-04T01:17,-0.8205794432382163
2021-02-04T01:18,-0.7255794432382174
2021-02-04T01:19,-0.7855794432382126
2021-02-04T01:20,-0.8705794432382135
2021-02-04T01:21,-0.865579443238218
2021-02-04T01:22,-0.8605794432382154
2021-02-04T01:23,-0.8705794432382135
2021-02-04T01:24,-1.0505794432382132
2021-02-04T01:25,-1.1405794432382166
2021-02-04T01:26,-1.2455794432382135
2021-02-04T01:27,-1.3555794432382129
2021-02-04T01:28,-1.5355794432382126
2021-02-04T01:29,-1.6805794432382157
2021-02-04T01:30,-2.020579443238219
2021-02-04T01:31,-2.2555794432382186
2021-02-04T01:32,-2.4555794432382143
2021-02-04T01:33,-2.4855794432382154
2021-02-04T01:34,-2.5805794432382143
2021-02-04T01:35,-2.5605794432382147
2021-02-04T01:36,-2.5805794432382143
2021-02-04T01:37,-2.6155794432382145
2021-02-04T01:38,-2.7355794432382154
2021-02-04T01:39,-3.045579443238214
2021-02-04T01:40,-3.030579443238217
2021-02-04T01:41,-2.970579443238215
2021-02-04T01:42,-2.905579443238217
2021-02-04T01:43,-2.785579443238216
2021-02-04T01:44,-2.710579443238217
2021-02-04T01:45,-2.655579443238217
2021-02-04T01:46,-2.470579443238215
2021-02-04T01:47,-2.2655794432382166
2021-02-04T01:48,-2.2655794432382166
2021-02-04T01:49,-2.2555794432382186
2021-02-04T01:50,-2.175579443238213
2021-02-04T01:51,-2.165579443238215
2021-02-04T01:52,-2.095579443238215
2021-02-04T01:53,-2.0455794432382177
2021-02-04T01:54,-2.155579443238217
