type,sleep_start,sleep_end,temperature_samples,nightly_temperature,baseline_relative_sample_sum,baseline_relative_sample_sum_of_squares,baseline_relative_nightly_standard_deviation,baseline_relative_sample_standard_deviation
SKIN,2021-07-01T04:05,2021-07-01T11:23,438,34.823230593607306,305.9708394428162,553.882632681285,0.46077012680361085,0.9564771425134251
SKIN,2021-07-02T03:31,2021-07-02T11:06,455,34.06573626373626,-8.837708333332557,189.97463788697496,0.4589656245063562,0.9129651316694489
SKIN,2021-07-03T03:55,2021-07-03T09:00:30,306,33.87673202614379,-52.690474438602905,178.7331624070648,0.4585871771417976,0.9189829535152039
SKIN,2021-07-04T02:26:30,2021-07-04T09:49:30,443,34.36270880361174,139.00705824737997,217.8348243625369,0.45945496579773826,0.9165572524888881
SKIN,2021-07-05T03:27,2021-07-05T11:00:30,453,33.88475717439294,-44.77100838071419,254.37504269636702,0.45723651194014386,0.9193862738609869
SKIN,2021-07-06T02:53,2021-07-06T08:25:30,332,34.11995481927711,45.27331173863786,175.41698744206224,0.4559778955646561,0.92989394508336
SKIN,2021-07-07T02:47:30,2021-07-07T11:23:30,516,33.983953488372094,0.0,249.23963488382287,0.4480237628903546,0.9203700050388111
SKIN,2021-07-09T02:58,2021-07-09T09:35,397,33.55468513853904,-141.0254699158977,236.624114899314,0.3959286497667986,0.9176001639183059
SKIN,2021-07-11T03:22,2021-07-11T11:26:30,485,33.76795876288659,-56.647229580576095,213.43548560654745,0.4036988915390603,0.9297871443258823
SKIN,2021-07-12T03:15:30,2021-07-12T06:32:30,197,33.9827157360406,19.29783664459137,90.2127104018582,0.40354923957994104,0.9351362446618937
SKIN,2021-07-14T04:13:30,2021-07-14T07:34,200,33.92445,-1.0618870523412625,118.11527752055554,0.40659256335545946,0.9409161281232544
SKIN,2021-07-16T04:33,2021-07-16T09:59,326,33.99536809815951,4.124670050763598,423.4993426473811,0.39841729576593077,0.9073009553516534
SKIN,2021-07-19T03:18:30,2021-07-19T09:13:30,355,33.93488732394366,-0.06444903581177641,224.1605071934173,0.39969740867408,0.8968574416745523
SKIN,2021-07-21T04:47:30,2021-07-21T11:31,403,34.12069478908189,55.356151280841004,93.91723619017284,0.40206737573092105,0.8892186167494129
SKIN,2021-07-23T03:29,2021-07-23T10:34:30,426,33.92130281690141,-26.161903553296725,271.14138080424163,0.38599951647360503,0.8908382301557235
SKIN,2021-07-24T02:49,2021-07-24T11:06,497,33.41122736418511,-284.0297208121774,693.1107840135228,0.40701143903241893,0.9267124876390126
SKIN,2021-07-25T03:15,2021-07-25T12:43:30,569,33.87932337434095,-58.83025380710387,622.0474133796524,0.3249041720934986,0.8242005955570308
SKIN,2021-07-27T06:07:30,2021-07-27T10:20:30,253,34.29650197628458,79.23134311179274,51.610050123766996,0.3325529272484958,0.8197989568038035
SKIN,2021-07-28T06:37,2021-07-28T09:51:30,195,34.378,76.95975061976242,147.23151982284617,0.32582156638719395,0.8339682162057219
SKIN,2021-07-29T03:12,2021-07-29T07:16:30,242,36.05469008264463,501.1182558139535,1169.1708621282596,0.5418917650296592,0.9036807743610372
SKIN,2021-07-30T03:50:30,2021-07-30T10:10:30,378,33.17498677248677,-305.32154822334815,484.52288263093214,0.5711902293403373,0.9195556351687272
SKIN,2021-07-31T03:44:30,2021-07-31T10:30,405,33.95162962962963,0.0,124.65617444436066,0.5449443273947853,0.8917812600422487
SKIN,2021-08-01T03:44,2021-08-01T09:00:30,314,33.937165605095544,0.0,295.88617738860194,0.5452518022376293,0.9075460165947837
