recorded_time,temperature
2020-11-28T00:00,-4.534153318077806
2020-11-28T00:01,-4.634153318077807
2020-11-28T00:02,-4.629153318077805
2020-11-28T00:03,-4.604153318077806
2020-11-28T00:04,-4.679153318077805
2020-11-28T00:05,-4.654153318077807
2020-11-28T00:06,-4.664153318077805
2020-11-28T00:07,-4.644153318077805
2020-11-28T00:08,-4.644153318077805
2020-11-28T00:09,-4.564153318077807
2020-11-28T00:10,-4.559153318077804
2020-11-28T00:11,-4.564153318077807
2020-11-28T00:12,-4.479153318077806
2020-11-28T00:13,-4.449153318077805
2020-11-28T00:14,-4.364153318077804
2020-11-28T00:15,-4.109153318077805
2020-11-28T00:16,-3.699153318077805
2020-11-28T00:17,-3.689153318077807
2020-11-28T00:18,-3.5791533180778075
2020-11-28T00:19,-3.4141533180778048
2020-11-28T00:20,-3.0391533180778048
2020-11-28T00:21,-2.6791533180778053
2020-11-28T00:22,-2.5291533180778067
2020-11-28T00:23,-2.4341533180778043
2020-11-28T00:24,-2.349153318077807
2020-11-28T00:25,-2.384153318077807
2020-11-28T00:26,-2.2491533180778056
2020-11-28T00:27,-2.0491533180778063
2020-11-28T00:28,-1.9741533180778035
2020-11-28T00:29,-1.9941533180778066
2020-11-28T00:30,-1.9641533180778055
2020-11-28T00:31,-1.9391533180778069
2020-11-28T00:32,-1.8691533180778066
2020-11-28T00:33,-1.7691533180778052
2020-11-28T00:34,-1.5141533180778026
2020-11-28T00:35,-1.4241533180778063
2020-11-28T00:36,-1.3741533180778092
2020-11-28T00:37,-1.2941533180778038
2020-11-28T00:38,-1.3041533180778089
2020-11-28T00:39,-1.2491533180778092
2020-11-28T00:40,-1.199153318077805
2020-11-28T00:41,-1.2441533180778066
2020-11-28T00:42,-1.2141533180778055
2020-11-28T00:43,-1.1491533180778077
2020-11-28T00:44,-1.0291533180778032
2020-11-28T00:45,-0.9341533180778043
2020-11-28T00:46,-1.0041533180778046
2020-11-28T00:47,-1.0641533180778069
2020-11-28T00:48,-1.1291533180778046
2020-11-28T00:49,-1.1691533180778038
2020-11-28T00:50,-1.2341533180778086
2020-11-28T00:51,-1.2841533180778057
2020-11-28T00:52,-1.229153318077806
2020-11-28T00:53,-1.229153318077806
2020-11-28T00:54,-1.239153318077804
2020-11-28T00:55,-1.2891533180778083
2020-11-28T00:56,-1.3291533180778075
2020-11-28T00:57,-1.2691533180778052
2020-11-28T00:58,-1.3191533180778023
2020-11-28T00:59,-1.3741533180778092
2020-11-28T01:00,-1.3791533180778046
2020-11-28T01:01,-1.364153318077804
2020-11-28T01:02,-1.4041533180778032
2020-11-28T01:03,-1.2941533180778038
2020-11-28T01:04,-1.2791533180778032
2020-11-28T01:05,-1.3091533180778043
2020-11-28T01:06,-1.3791533180778046
2020-11-28T01:07,-1.3091533180778043
2020-11-28T01:08,-1.3841533180778072
2020-11-28T01:09,-1.3791533180778046
2020-11-28T01:10,-1.334153318077803
2020-11-28T01:11,-1.334153318077803
2020-11-28T01:12,-1.324153318077805
2020-11-28T01:13,-1.324153318077805
2020-11-28T01:14,-1.324153318077805
2020-11-28T01:15,-1.3191533180778023
2020-11-28T01:16,-1.2941533180778038
2020-11-28T01:17,-1.2891533180778083
