type,sleep_start,sleep_end,temperature_samples,nightly_temperature,baseline_relative_sample_sum,baseline_relative_sample_sum_of_squares,baseline_relative_nightly_standard_deviation,baseline_relative_sample_standard_deviation
SKIN,2022-01-19T08:53:30,2022-01-19T12:29:30,216,33.85576388888889,-73.27058712597318,218.167381077772,0.5989977011679908,0.8986308613695726
SKIN,2022-02-01T01:29:30,2022-02-01T07:02:30,333,34.609834834834835,108.79649390243867,186.6503427491989,0.6131576886602021,0.923669249516495
