recorded_time,temperature
2021-03-24T00:00,-1.2725420168067174
2021-03-24T00:01,-1.2225420168067203
2021-03-24T00:02,-1.2225420168067203
2021-03-24T00:03,-1.2075420168067197
2021-03-24T00:04,-1.172542016806716
2021-03-24T00:05,-1.2275420168067157
2021-03-24T00:06,-1.2825420168067154
2021-03-24T00:07,-1.3225420168067217
2021-03-24T00:08,-1.3625420168067208
2021-03-24T00:09,-1.3375420168067151
2021-03-24T00:10,-1.4375420168067166
2021-03-24T00:11,-1.4625420168067151
2021-03-24T00:12,-1.3675420168067163
2021-03-24T00:13,-1.3675420168067163
2021-03-24T00:14,-1.40254201680672
2021-03-24T00:15,-1.422542016806716
2021-03-24T00:16,-1.432542016806721
2021-03-24T00:17,-1.4475420168067217
2021-03-24T00:18,-1.4775420168067157
2021-03-24T00:19,-1.4675420168067177
2021-03-24T00:20,-1.4675420168067177
2021-03-24T00:21,-1.4625420168067151
2021-03-24T00:22,-1.4825420168067183
2021-03-24T00:23,-1.4925420168067163
2021-03-24T00:24,-1.4925420168067163
2021-03-24T00:25,-1.5325420168067154
2021-03-24T00:26,-1.5025420168067214
2021-03-24T00:27,-1.4525420168067171
2021-03-24T00:28,-1.422542016806716
2021-03-24T00:29,-1.412542016806718
2021-03-24T00:30,-1.432542016806721
2021-03-24T00:31,-1.432542016806721
2021-03-24T00:32,-1.4375420168067166
2021-03-24T00:33,-1.4475420168067217
2021-03-24T00:34,-1.3875420168067194
2021-03-24T00:35,-1.3775420168067214
2021-03-24T00:36,-1.3675420168067163
2021-03-24T00:37,-1.3625420168067208
2021-03-24T00:38,-1.3775420168067214
2021-03-24T00:39,-1.3775420168067214
2021-03-24T00:40,-1.3575420168067183
2021-03-24T00:41,-1.3475420168067203
2021-03-24T00:42,-1.3675420168067163
2021-03-24T00:43,-1.3325420168067197
2021-03-24T00:44,-1.3525420168067157
2021-03-24T00:45,-1.4625420168067151
2021-03-24T00:46,-1.5925420168067177
2021-03-24T00:47,-1.662542016806718
2021-03-24T00:48,-1.7125420168067151
2021-03-24T00:49,-1.7525420168067214
2021-03-24T00:50,-1.6425420168067149
2021-03-24T00:51,-1.7475420168067188
2021-03-24T00:52,-1.8025420168067186
2021-03-24T00:53,-1.9475420168067217
2021-03-24T00:54,-2.02754201680672
2021-03-24T00:55,-2.0425420168067205
2021-03-24T00:56,-2.1125420168067173
2021-03-24T00:57,-2.157542016806719
2021-03-24T00:58,-2.077542016806717
2021-03-24T00:59,-2.0825420168067197
2021-03-24T01:00,-2.0025420168067214
2021-03-24T01:01,-1.9425420168067191
2021-03-24T01:02,-1.8775420168067214
2021-03-24T01:03,-1.8925420168067149
