recorded_time,temperature
2021-08-21T00:00,0.15977536587359253
2021-08-21T00:01,0.18977536587359367
2021-08-21T00:02,0.18977536587359367
2021-08-21T00:03,0.20477536587359424
2021-08-21T00:04,0.2447753658735934
2021-08-21T00:05,0.24977536587359594
2021-08-21T00:06,0.2197753658735948
2021-08-21T00:07,0.1847753658735911
2021-08-21T00:08,0.14977536587359452
2021-08-21T00:09,0.18977536587359367
2021-08-21T00:10,0.23477536587359538
2021-08-21T00:11,0.2897753658735951
2021-08-21T00:12,0.3247753658735917
2021-08-21T00:13,0.2797753658735971
2021-08-21T00:14,0.23477536587359538
2021-08-21T00:15,0.3547753658735928
2021-08-21T00:16,0.40977536587359253
2021-08-21T00:17,0.34977536587359737
2021-08-21T00:18,0.32977536587359424
2021-08-21T00:19,0.3097753658735911
2021-08-21T00:20,0.2997753658735931
2021-08-21T00:21,0.22477536587359737
2021-08-21T00:22,0.1747753658735931
2021-08-21T00:23,0.11477536587359083
2021-08-21T00:24,-0.010224634126409171
2021-08-21T00:25,-0.08522463412640491
2021-08-21T00:26,-0.15022463412640263
2021-08-21T00:27,-0.2002246341264069
2021-08-21T00:28,-0.22522463412640548
2021-08-21T00:29,-0.18022463412640377
2021-08-21T00:30,-0.12522463412640406
2021-08-21T00:31,-0.14522463412640718
2021-08-21T00:32,-0.025224634126402634
2021-08-21T00:33,0.044775365873590545
2021-08-21T00:34,0.06977536587359623
2021-08-21T00:35,0.10477536587359282
2021-08-21T00:36,0.10977536587359538
2021-08-21T00:37,0.11977536587359339
2021-08-21T00:38,0.11977536587359339
2021-08-21T00:39,0.07477536587359168
2021-08-21T00:40,0.06977536587359623
2021-08-21T00:41,0.06977536587359623
2021-08-21T00:42,0.05977536587359111
2021-08-21T00:43,0.07477536587359168
2021-08-21T00:44,0.13477536587359396
2021-08-21T00:45,0.11477536587359083
2021-08-21T00:46,0.11977536587359339
2021-08-21T00:47,0.1297753658735914
2021-08-21T00:48,0.1297753658735914
2021-08-21T00:49,0.09977536587359737
2021-08-21T00:50,0.07977536587359424
2021-08-21T00:51,0.0847753658735968
2021-08-21T00:52,0.11477536587359083
2021-08-21T00:53,0.12477536587359594
2021-08-21T00:54,0.1297753658735914
2021-08-21T00:55,0.1297753658735914
2021-08-21T00:56,0.10977536587359538
2021-08-21T00:57,0.09477536587359481
2021-08-21T00:58,0.09977536587359737
2021-08-21T00:59,0.05977536587359111
2021-08-21T01:00,0.014775365873596513
2021-08-21T01:01,0.06977536587359623
2021-08-21T01:02,0.0497753658735931
2021-08-21T01:03,-0.05522463412640377
2021-08-21T01:04,-0.030224634126405192
2021-08-21T01:05,-2.2463412640405522E-4
2021-08-21T01:06,0.034775365873592534
2021-08-21T01:07,0.06977536587359623
2021-08-21T01:08,0.08977536587359225
2021-08-21T01:09,0.0847753658735968
2021-08-21T01:10,0.044775365873590545
2021-08-21T01:11,0.02977536587359708
2021-08-21T01:12,0.009775365873593955
2021-08-21T01:13,0.09977536587359737
2021-08-21T01:14,0.12477536587359594
2021-08-21T01:15,0.10977536587359538
2021-08-21T01:16,0.11477536587359083
2021-08-21T01:17,0.21477536587359225
2021-08-21T01:18,0.2447753658735934
2021-08-21T01:19,0.3097753658735911
2021-08-21T01:20,0.30477536587359566
2021-08-21T01:21,0.2547753658735914
2021-08-21T01:22,0.24977536587359594
2021-08-21T01:23,0.1747753658735931
2021-08-21T01:24,0.1747753658735931
2021-08-21T01:25,0.1747753658735931
2021-08-21T01:26,0.19977536587359168
2021-08-21T01:27,0.22477536587359737
2021-08-21T01:28,0.11977536587359339
2021-08-21T01:29,0.10477536587359282
2021-08-21T01:30,0.0847753658735968
2021-08-21T01:31,0.05977536587359111
2021-08-21T01:32,0.07977536587359424
2021-08-21T01:33,0.09477536587359481
2021-08-21T01:34,0.07477536587359168
2021-08-21T01:35,0.034775365873592534
2021-08-21T01:36,0.02977536587359708
2021-08-21T01:37,0.014775365873596513
2021-08-21T01:38,0.014775365873596513
2021-08-21T01:39,0.044775365873590545
2021-08-21T01:40,-0.02022463412640718
2021-08-21T01:41,-0.05022463412640832
2021-08-21T01:42,-0.05522463412640377
2021-08-21T01:43,-0.05022463412640832
2021-08-21T01:44,-0.030224634126405192
2021-08-21T01:45,-0.05022463412640832
2021-08-21T01:46,-0.05522463412640377
2021-08-21T01:47,-0.06022463412640633
2021-08-21T01:48,-0.11022463412640349
2021-08-21T01:49,-0.12522463412640406
2021-08-21T01:50,-0.14022463412640462
2021-08-21T01:51,-0.24022463412640604
2021-08-21T01:52,-0.17022463412640576
2021-08-21T01:53,-0.16022463412640775
2021-08-21T01:54,-0.16022463412640775
2021-08-21T01:55,-0.2652246341264046
2021-08-21T01:56,-0.21522463412640747
2021-08-21T01:57,-0.20522463412640946
2021-08-21T01:58,-0.10022463412640548
2021-08-21T01:59,-0.08022463412640946
2021-08-21T02:00,-0.12522463412640406
2021-08-21T02:01,-0.19522463412640434
2021-08-21T02:02,-0.12522463412640406
2021-08-21T02:03,-0.13522463412640917
2021-08-21T02:04,-0.17522463412640832
2021-08-21T02:05,-0.2452246341264086
2021-08-21T02:06,-0.28522463412640775
2021-08-21T02:07,-0.34022463412640747
2021-08-21T02:08,-0.4052246341264052
2021-08-21T02:09,-0.4052246341264052
2021-08-21T02:10,-0.4252246341264083
2021-08-21T02:11,-0.41022463412640775
2021-08-21T02:12,-0.3252246341264069
2021-08-21T02:13,-0.21522463412640747
2021-08-21T02:14,-0.16022463412640775
2021-08-21T02:15,-0.17522463412640832
2021-08-21T02:16,-0.2802246341264052
2021-08-21T02:17,-0.4952246341264086
2021-08-21T02:18,-0.6752246341264083
2021-08-21T02:19,-0.7602246341264092
2021-08-21T02:20,-0.9602246341264049
2021-08-21T02:21,-1.1302246341264066
2021-08-21T02:22,-1.3102246341264063
2021-08-21T02:23,-1.4052246341264052
2021-08-21T02:24,-1.3502246341264055
2021-08-21T02:25,-1.3302246341264095
2021-08-21T02:26,-1.1852246341264063
2021-08-21T02:27,-1.075224634126407
2021-08-21T02:28,-1.1552246341264052
2021-08-21T02:29,-1.1502246341264026
2021-08-21T02:30,-1.1902246341264089
2021-08-21T02:31,-1.2352246341264035
2021-08-21T02:32,-1.2252246341264055
2021-08-21T02:33,-1.1852246341264063
2021-08-21T02:34,-1.1552246341264052
2021-08-21T02:35,-1.075224634126407
2021-08-21T02:36,-1.0352246341264078
2021-08-21T02:37,-0.990224634126406
2021-08-21T02:38,-0.980224634126408
2021-08-21T02:39,-0.9652246341264075
2021-08-21T02:40,-0.9652246341264075
2021-08-21T02:41,-1.0652246341264089
2021-08-21T02:42,-1.1752246341264083
2021-08-21T02:43,-1.210224634126405
2021-08-21T02:44,-1.250224634126404
2021-08-21T02:45,-1.3102246341264063
2021-08-21T02:46,-1.2952246341264058
2021-08-21T02:47,-1.2602246341264092
2021-08-21T02:48,-1.240224634126406
2021-08-21T02:49,-1.2702246341264072
2021-08-21T02:50,-1.2652246341264046
2021-08-21T02:51,-1.3052246341264038
2021-08-21T02:52,-1.1752246341264083
2021-08-21T02:53,-1.0602246341264063
2021-08-21T02:54,-0.9452246341264043
2021-08-21T02:55,-0.855224634126408
2021-08-21T02:56,-0.8452246341264029
2021-08-21T02:57,-0.8302246341264095
2021-08-21T02:58,-0.7902246341264032
2021-08-21T02:59,-0.7802246341264052
2021-08-21T03:00,-0.7552246341264066
2021-08-21T03:01,-0.7352246341264035
2021-08-21T03:02,-0.6802246341264038
2021-08-21T03:15,-1.125224634126404
2021-08-21T03:16,-1.2652246341264046
2021-08-21T03:17,-1.4402246341264089
2021-08-21T03:18,-1.6652246341264032
2021-08-21T03:19,-1.8902246341264046
2021-08-21T03:20,-2.1352246341264056
2021-08-21T03:21,-1.335224634126405
2021-08-21T03:22,-1.325224634126407
2021-08-21T03:23,-1.2452246341264086
2021-08-21T03:24,-1.1752246341264083
2021-08-21T03:25,-1.1302246341264066
2021-08-21T03:26,-1.075224634126407
2021-08-21T03:27,-1.000224634126404
2021-08-21T03:28,-0.9402246341264089
2021-08-21T03:29,-0.8952246341264072
2021-08-21T03:30,-0.8252246341264069
2021-08-21T03:31,-0.7702246341264072
2021-08-21T03:32,-0.7202246341264029
2021-08-21T03:33,-0.6502246341264026
2021-08-21T03:34,-0.625224634126404
2021-08-21T03:35,-0.5402246341264032
2021-08-21T03:36,-0.5102246341264092
2021-08-21T03:37,-0.4402246341264089
2021-08-21T03:38,-0.4052246341264052
2021-08-21T03:39,-0.35522463412640803
2021-08-21T03:40,-0.3152246341264089
2021-08-21T03:41,-0.2652246341264046
2021-08-21T03:42,-0.20522463412640946
2021-08-21T03:43,-0.15022463412640263
2021-08-21T03:44,-0.10522463412640803
2021-08-21T03:45,-0.08022463412640946
2021-08-21T03:46,-0.025224634126402634
2021-08-21T03:47,0.014775365873596513
2021-08-21T03:48,0.06977536587359623
2021-08-21T03:49,0.11977536587359339
2021-08-21T03:50,0.15977536587359253
2021-08-21T03:51,0.18977536587359367
2021-08-21T03:52,0.2547753658735914
2021-08-21T03:53,0.3097753658735911
2021-08-21T03:54,0.32977536587359424
2021-08-21T03:55,0.36477536587359083
2021-08-21T03:56,0.3997753658735945
2021-08-21T03:57,0.43977536587359367
2021-08-21T03:58,0.48977536587359083
2021-08-21T03:59,0.519775365873592
2021-08-21T04:00,0.5447753658735905
2021-08-21T04:01,0.5547753658735957
2021-08-21T04:02,0.5597753658735911
2021-08-21T04:03,0.5697753658735962
2021-08-21T04:04,0.5597753658735911
2021-08-21T04:05,0.5447753658735905
2021-08-21T04:06,0.5747753658735917
2021-08-21T04:07,0.6297753658735914
2021-08-21T04:08,0.6797753658735957
2021-08-21T04:09,0.7197753658735948
2021-08-21T04:10,0.769775365873592
2021-08-21T04:11,0.8197753658735962
2021-08-21T04:12,0.8547753658735928
2021-08-21T04:13,0.8897753658735965
