recorded_time,temperature
2021-01-15T00:00,-1.2142668108071888
2021-01-15T00:01,-1.159266810807189
2021-01-15T00:02,-1.0892668108071888
2021-01-15T00:03,-1.0742668108071882
2021-01-15T00:04,-1.0692668108071857
2021-01-15T00:05,-1.0192668108071885
2021-01-15T00:06,-1.0092668108071905
2021-01-15T00:07,-0.9842668108071848
2021-01-15T00:08,-1.014266810807186
2021-01-15T00:09,-1.1542668108071865
2021-01-15T00:10,-1.4342668108071877
2021-01-15T00:11,-1.5592668108071877
2021-01-15T00:12,-1.6442668108071885
2021-01-15T00:13,-1.8192668108071857
2021-01-15T00:14,-1.8392668108071888
2021-01-15T00:15,-1.899266810807184
2021-01-15T00:16,-1.794266810807187
2021-01-15T00:17,-1.7992668108071896
2021-01-15T00:18,-1.794266810807187
2021-01-15T00:19,-1.7242668108071868
2021-01-15T00:20,-1.7142668108071888
2021-01-15T00:21,-1.7592668108071905
2021-01-15T00:22,-1.7692668108071885
2021-01-15T00:23,-1.7142668108071888
2021-01-15T00:24,-1.649266810807184
2021-01-15T00:25,-1.7042668108071908
2021-01-15T00:26,-1.7042668108071908
2021-01-15T00:27,-1.7092668108071862
2021-01-15T00:28,-1.7592668108071905
2021-01-15T00:29,-1.7792668108071865
2021-01-15T00:30,-1.8342668108071862
2021-01-15T00:31,-1.8642668108071874
2021-01-15T00:32,-1.879266810807188
2021-01-15T00:33,-1.9042668108071865
2021-01-15T00:34,-1.909266810807189
2021-01-15T00:35,-1.8842668108071905
2021-01-15T00:36,-1.8192668108071857
2021-01-15T00:37,-1.8142668108071902
2021-01-15T00:38,-1.8242668108071882
2021-01-15T00:39,-1.7692668108071885
2021-01-15T00:40,-1.754266810807188
2021-01-15T00:41,-1.6942668108071857
2021-01-15T00:42,-1.6842668108071877
2021-01-15T00:43,-1.6742668108071896
2021-01-15T00:44,-1.659266810807189
2021-01-15T00:45,-1.5992668108071868
2021-01-15T00:46,-1.5492668108071896
2021-01-15T00:47,-1.5192668108071885
2021-01-15T00:48,-1.4742668108071868
2021-01-15T00:49,-1.399266810807184
2021-01-15T00:50,-1.389266810807186
2021-01-15T00:51,-1.3192668108071857
2021-01-15T00:52,-1.304266810807185
2021-01-15T00:53,-1.24426681080719
2021-01-15T00:54,-1.149266810807184
2021-01-15T00:55,-1.129266810807188
2021-01-15T00:56,-1.1142668108071874
2021-01-15T00:57,-1.1042668108071894
2021-01-15T00:58,-1.149266810807184
2021-01-15T00:59,-1.1142668108071874
2021-01-15T01:00,-1.1342668108071905
2021-01-15T01:01,-1.1342668108071905
2021-01-15T01:02,-1.1342668108071905
2021-01-15T01:03,-1.1442668108071885
2021-01-15T01:04,-1.1442668108071885
2021-01-15T01:05,-1.149266810807184
2021-01-15T01:06,-1.169266810807187
2021-01-15T01:07,-1.1942668108071857
2021-01-15T01:08,-1.129266810807188
2021-01-15T01:09,-1.1242668108071854
2021-01-15T01:10,-1.1092668108071848
2021-01-15T01:11,-1.0842668108071862
2021-01-15T01:12,-1.054266810807185
2021-01-15T01:13,-1.014266810807186
2021-01-15T01:14,-0.9792668108071894
2021-01-15T01:15,-0.9492668108071882
2021-01-15T01:16,-0.9392668108071902
2021-01-15T01:17,-0.9092668108071891
2021-01-15T01:18,-0.899266810807184
2021-01-15T01:19,-0.8792668108071879
2021-01-15T01:20,-0.8592668108071848
2021-01-15T01:21,-0.8692668108071899
2021-01-15T01:22,-0.8592668108071848
2021-01-15T01:23,-0.8342668108071862
2021-01-15T01:24,-0.8392668108071888
2021-01-15T01:25,-0.9242668108071896
2021-01-15T01:26,-0.9642668108071888
2021-01-15T01:27,-1.0092668108071905
2021-01-15T01:28,-1.0642668108071902
2021-01-15T01:29,-1.0942668108071842
2021-01-15T01:30,-1.1642668108071845
2021-01-15T01:31,-1.294266810807187
2021-01-15T01:32,-1.3492668108071868
2021-01-15T01:33,-1.4442668108071857
2021-01-15T01:34,-1.5192668108071885
2021-01-15T01:35,-1.554266810807185
2021-01-15T01:36,-1.5842668108071862
2021-01-15T01:37,-1.6042668108071894
2021-01-15T01:38,-1.6642668108071845
2021-01-15T01:39,-1.7192668108071842
2021-01-15T01:40,-1.774266810807184
2021-01-15T01:41,-1.754266810807188
2021-01-15T01:42,-1.784266810807189
2021-01-15T01:43,-1.9042668108071865
2021-01-15T01:44,-1.9542668108071908
2021-01-15T01:45,-1.8942668108071885
2021-01-15T01:46,-1.919266810807187
2021-01-15T01:47,-1.889266810807186
2021-01-15T01:48,-1.919266810807187
2021-01-15T01:49,-1.8942668108071885
2021-01-15T01:50,-1.86926681080719
2021-01-15T01:51,-1.8592668108071848
2021-01-15T01:52,-1.879266810807188
2021-01-15T01:53,-1.9242668108071896
2021-01-15T01:54,-2.014266810807186
2021-01-15T01:55,-1.9492668108071882
2021-01-15T01:56,-1.9542668108071908
2021-01-15T01:57,-1.9342668108071877
2021-01-15T01:58,-1.879266810807188
2021-01-15T01:59,-1.8492668108071868
2021-01-15T02:00,-1.74426681080719
2021-01-15T02:01,-1.669266810807187
2021-01-15T02:02,-1.6092668108071848
2021-01-15T02:03,-1.524266810807184
2021-01-15T02:04,-1.544266810807187
2021-01-15T02:05,-1.524266810807184
2021-01-15T02:06,-1.49426681080719
2021-01-15T02:07,-1.4692668108071842
2021-01-15T02:08,-1.4592668108071862
2021-01-15T02:09,-1.389266810807186
2021-01-15T02:10,-1.4142668108071845
2021-01-15T02:11,-1.36926681080719
2021-01-15T02:12,-1.3392668108071888
2021-01-15T02:13,-1.2892668108071845
2021-01-15T02:14,-1.254266810807188
2021-01-15T02:15,-1.2592668108071905
2021-01-15T02:16,-1.3442668108071842
2021-01-15T02:17,-1.4242668108071896
2021-01-15T02:18,-1.4692668108071842
2021-01-15T02:19,-1.4992668108071854
2021-01-15T02:20,-1.534266810807189
2021-01-15T02:21,-1.5842668108071862
2021-01-15T02:22,-1.6142668108071874
2021-01-15T02:23,-1.6242668108071854
2021-01-15T02:24,-1.659266810807189
2021-01-15T02:25,-1.6892668108071902
2021-01-15T02:26,-1.774266810807184
2021-01-15T02:27,-1.9542668108071908
2021-01-15T02:28,-2.274266810807184
2021-01-15T02:29,-2.3092668108071877
2021-01-15T02:30,-2.379266810807188
2021-01-15T02:31,-2.4592668108071862
2021-01-15T02:32,-2.469266810807188
2021-01-15T02:33,-2.539266810807188
2021-01-15T02:34,-2.604266810807186
2021-01-15T02:35,-2.594266810807188
2021-01-15T02:36,-2.6792668108071886
2021-01-15T02:37,-2.724266810807187
2021-01-15T02:38,-2.7442668108071864
2021-01-15T02:39,-2.8142668108071867
2021-01-15T02:40,-2.9342668108071877
2021-01-15T02:41,-3.0642668108071867
2021-01-15T02:42,-3.249266810807189
2021-01-15T02:43,-3.3292668108071872
2021-01-15T02:44,-3.3942668108071885
2021-01-15T02:45,-3.349266810807187
2021-01-15T02:46,-3.3092668108071877
2021-01-15T02:47,-3.264266810807186
2021-01-15T02:48,-3.199266810807188
2021-01-15T02:49,-3.199266810807188
2021-01-15T02:50,-3.3092668108071877
2021-01-15T02:51,-3.3692668108071864
2021-01-15T02:52,-3.4292668108071886
2021-01-15T02:53,-3.4292668108071886
2021-01-15T02:54,-3.4342668108071877
2021-01-15T02:55,-3.384266810807187
2021-01-15T02:56,-3.419266810807187
2021-01-15T02:57,-1.5692668108071857
2021-01-15T02:58,-1.889266810807186
2021-01-15T03:07,-4.939266810807187
2021-01-15T03:08,-4.819266810807186
2021-01-15T03:09,-4.729266810807186
2021-01-15T03:10,-4.659266810807189
2021-01-15T03:11,-4.564266810807187
2021-01-15T03:12,-4.004266810807188
2021-01-15T03:13,-3.794266810807187
2021-01-15T03:14,-3.4042668108071865
2021-01-15T03:15,-2.9292668108071886
2021-01-15T03:16,-2.4842668108071884
2021-01-15T03:17,-2.079266810807191
2021-01-15T03:18,-1.7242668108071868
2021-01-15T03:19,-1.389266810807186
2021-01-15T03:20,-1.1242668108071854
2021-01-15T03:21,-0.8742668108071854
2021-01-15T03:22,-0.6642668108071845
2021-01-15T03:23,-0.48926681080718737
2021-01-15T03:24,-0.3142668108071902
2021-01-15T03:25,-0.16926681080718708
2021-01-15T03:26,-0.044266810807187085
2021-01-15T03:27,0.02073318919281064
2021-01-15T03:28,0.11073318919281405
2021-01-15T03:29,0.19073318919281235
2021-01-15T03:30,0.23573318919281405
2021-01-15T03:31,0.3007331891928118
2021-01-15T03:32,0.3657331891928095
2021-01-15T03:33,0.4007331891928132
2021-01-15T03:34,0.4557331891928129
2021-01-15T03:35,0.4707331891928135
2021-01-15T03:36,0.5457331891928092
2021-01-15T03:37,0.5707331891928149
2021-01-15T03:38,0.6207331891928121
2021-01-15T03:39,0.6407331891928152
2021-01-15T03:40,0.6407331891928152
2021-01-15T03:41,0.6557331891928158
2021-01-15T03:42,0.7057331891928129
2021-01-15T03:43,0.7607331891928126
2021-01-15T03:44,0.8457331891928135
2021-01-15T03:45,0.9207331891928092
2021-01-15T03:46,0.985733189192814
2021-01-15T03:47,1.00573318919281
2021-01-15T03:48,1.0307331891928158
2021-01-15T03:49,1.0607331891928098
2021-01-15T03:50,1.120733189192812
2021-01-15T03:51,1.13073318919281
2021-01-15T03:52,1.1457331891928106
2021-01-15T03:53,1.1507331891928132
2021-01-15T03:54,1.1607331891928112
2021-01-15T03:55,1.1757331891928118
2021-01-15T03:56,1.215733189192811
2021-01-15T03:57,1.2407331891928095
2021-01-15T03:58,1.2407331891928095
2021-01-15T03:59,1.0557331891928143
2021-01-15T04:00,0.8257331891928104
2021-01-15T04:01,0.7157331891928109
2021-01-15T04:02,0.6657331891928138
2021-01-15T04:03,0.6657331891928138
2021-01-15T04:04,0.6607331891928112
2021-01-15T04:05,0.7057331891928129
2021-01-15T04:06,0.735733189192814
