type,sleep_start,sleep_end,temperature_samples,nightly_temperature,baseline_relative_sample_sum,baseline_relative_sample_sum_of_squares,baseline_relative_nightly_standard_deviation,baseline_relative_sample_standard_deviation
SKIN,2021-06-01T01:46,2021-06-01T09:31:30,466,34.058530042918456,21.58391297677008,706.5769790222403,0.8425510752974118,1.2753891177383891
SKIN,2021-06-02T02:21,2021-06-02T09:00,399,34.32457393483709,124.63215939427391,1027.812941116048,0.8455287691412241,1.2995985220022155
SKIN,2021-06-03T04:02:30,2021-06-03T10:55:30,411,34.3352798053528,119.56848463095957,154.55371245008428,0.8473697894443863,1.267668203883135
SKIN,2021-06-04T04:51:30,2021-06-04T10:59:30,368,34.32021739130435,90.6657587272075,201.29004947154317,0.8394213971354961,1.2618069512550136
SKIN,2021-06-05T03:00:30,2021-06-05T09:02:30,362,34.38529005524862,112.74381700882986,123.92146905721165,0.8303374014175271,1.251229246137205
SKIN,2021-06-06T03:06:30,2021-06-06T12:21,554,34.25229241877256,88.95295945235557,155.80721244658343,0.8318332557017709,1.234159374850482
SKIN,2021-06-08T04:04,2021-06-08T08:49:30,286,35.10659090909091,289.5154948453601,316.21555307891686,0.839574074399774,1.2095525367802422
SKIN,2021-06-09T02:16:30,2021-06-09T07:37,320,34.68815625,154.7294805194815,118.17020013078582,0.8450420140280289,1.1980115703474667
SKIN,2021-06-10T02:03:30,2021-06-10T07:44:30,341,34.144750733137826,-10.208839285713111,61.92643548245542,0.8279962918913352,1.178986091743486
SKIN,2021-06-11T04:38,2021-06-11T11:08:30,391,33.86297953964194,-121.8782731985757,125.5351753908908,0.8270422177474248,1.17002898574065
SKIN,2021-06-12T03:54:30,2021-06-12T10:25:30,391,34.03210997442455,-44.04253665688884,158.60121901589446,0.8111357629097015,1.1538994659655284
SKIN,2021-06-13T05:57,2021-06-13T12:15:30,379,33.7360290237467,-135.78430927835325,169.69828574184794,0.8140684657053796,1.1302240088631488
SKIN,2021-06-14T02:54,2021-06-14T08:38,344,33.77245639534884,-108.94468152866284,313.7309424660634,0.8164149741782878,1.1355188761701671
SKIN,2021-06-15T02:12:30,2021-06-15T08:10,357,33.46925770308123,-221.30371019108497,1167.512582616997,0.8244533337452932,1.1241124340877797
SKIN,2021-06-16T03:02,2021-06-16T09:32,390,33.809576923076925,-103.06378830540416,228.9035730381729,0.8104814208271828,1.1126183193237615
SKIN,2021-06-17T03:37,2021-06-17T10:27,410,34.3024756097561,93.73935075585541,198.23328025639057,0.8045577268647132,1.103163929284644
SKIN,2021-06-18T03:25,2021-06-18T10:30,425,33.68545882352941,-165.06329494819875,598.4831151510589,0.8050515507553526,1.1141327691863412
SKIN,2021-06-19T03:04,2021-06-19T08:51,347,34.341700288184434,92.94646271288366,273.49612991604954,0.8015435769385387,1.1092823492043336
SKIN,2021-06-20T03:32:30,2021-06-20T09:49:30,377,33.76322281167109,-106.35064326915563,231.31722764926963,0.8031195408909355,1.082746613158938
SKIN,2021-06-21T02:54,2021-06-21T07:49,295,33.75713559322034,-75.5312484607366,184.31943421706092,0.7609251553998718,1.063279369654401
SKIN,2021-06-22T02:19,2021-06-22T07:28:30,307,34.646791530944625,194.5206668561168,231.4135730753187,0.7616046411691206,1.0639486374651905
SKIN,2021-06-23T02:54:30,2021-06-23T12:02:30,548,33.85174270072993,-88.46420053044858,362.9669270995073,0.7618797133858449,1.0687545534518446
SKIN,2021-06-24T03:41:30,2021-06-24T09:44:30,363,33.935068870523416,-28.352061665244037,55.54860688885674,0.7558731832289531,1.0449811556700512
SKIN,2021-06-25T00:48,2021-06-25T07:11:30,300,32.89893333333333,-319.7159514935465,1906.6128407981014,0.7723786712814329,1.1173906971798142
SKIN,2021-06-26T03:15:30,2021-06-26T10:29,432,34.10458333333333,39.48895140665263,298.1520446368959,0.7728499755513074,1.1003346545321844
SKIN,2021-06-27T03:07:30,2021-06-27T10:52,464,33.76648706896552,-114.46260774841176,236.45177170820534,0.42223198010698737,0.9733445118641397
SKIN,2021-06-28T03:41:30,2021-06-28T11:27:30,466,34.48675965665236,211.86675191815993,161.49425851576962,0.42268011353634277,0.9607560056876865
SKIN,2021-06-30T02:03:30,2021-06-30T07:04:30,301,34.566877076411956,146.08143687410484,248.85461411683355,0.43928941727152626,0.963324448883469
SKIN,2021-07-01T04:05,2021-07-01T11:23,438,34.823230593607306,305.9708394428162,553.882632681285,0.46077012680361085,0.9564771425134251
