recorded_time,temperature
2021-05-14T00:00,-1.5409424920127748
2021-05-14T00:01,-1.590942492012779
2021-05-14T00:02,-1.6409424920127762
2021-05-14T00:03,-1.6459424920127788
2021-05-14T00:04,-1.6709424920127773
2021-05-14T00:05,-1.5859424920127765
2021-05-14T00:06,-1.6209424920127802
2021-05-14T00:07,-1.6409424920127762
2021-05-14T00:08,-1.6609424920127793
2021-05-14T00:09,-1.67594249201278
2021-05-14T00:10,-1.7009424920127785
2021-05-14T00:11,-1.705942492012781
2021-05-14T00:12,-1.67594249201278
2021-05-14T00:13,-1.6909424920127805
2021-05-14T00:14,-1.67594249201278
2021-05-14T00:15,-1.6809424920127753
2021-05-14T00:16,-1.685942492012778
2021-05-14T00:17,-1.6659424920127748
2021-05-14T00:18,-1.67594249201278
2021-05-14T00:19,-1.6809424920127753
2021-05-14T00:20,-1.6809424920127753
2021-05-14T00:21,-1.6709424920127773
2021-05-14T00:22,-1.6559424920127768
2021-05-14T00:23,-1.67594249201278
2021-05-14T00:24,-1.7309424920127796
2021-05-14T00:25,-1.7309424920127796
2021-05-14T00:26,-1.7759424920127813
2021-05-14T00:27,-1.705942492012781
2021-05-14T00:28,-1.6359424920127807
2021-05-14T00:29,-1.560942492012778
2021-05-14T00:30,-1.5259424920127813
2021-05-14T00:31,-1.4709424920127816
2021-05-14T00:32,-1.3709424920127802
2021-05-14T00:33,-1.2809424920127768
2021-05-14T00:34,-1.215942492012779
2021-05-14T00:35,-1.2109424920127765
2021-05-14T00:36,-1.215942492012779
2021-05-14T00:37,-1.225942492012777
2021-05-14T00:38,-1.1559424920127768
2021-05-14T00:39,-1.2309424920127796
2021-05-14T00:40,-1.1909424920127805
2021-05-14T00:41,-1.1709424920127773
2021-05-14T00:42,-1.1259424920127756
2021-05-14T00:43,-1.090942492012779
2021-05-14T00:44,-1.0259424920127813
2021-05-14T00:45,-1.0009424920127756
2021-05-14T00:46,-1.0109424920127807
