recorded_time,temperature
2021-01-09T03:51,-6.332434886657271
2021-01-09T03:52,-6.037434886657273
2021-01-09T03:53,-5.257434886657272
2021-01-09T03:54,-4.607434886657273
2021-01-09T03:55,-4.227434886657271
2021-01-09T03:56,-3.4274348866572737
2021-01-09T03:57,-2.882434886657272
2021-01-09T03:58,-2.537434886657273
2021-01-09T03:59,-2.2924348866572686
2021-01-09T04:00,-2.0874348866572703
2021-01-09T04:01,-1.9074348866572706
2021-01-09T04:02,-1.7274348866572709
2021-01-09T04:03,-1.5824348866572748
2021-01-09T04:04,-1.4524348866572723
2021-01-09T04:05,-1.3174348866572743
2021-01-09T04:06,-1.2024348866572723
2021-01-09T04:07,-1.0774348866572723
2021-01-09T04:08,-0.9674348866572728
2021-01-09T04:09,-0.7374348866572689
2021-01-09T04:10,-0.5374348866572731
2021-01-09T04:11,-0.39743488665727256
2021-01-09T04:12,-0.2774348866572751
2021-01-09T04:13,-0.16243488665727313
2021-01-09T04:14,-0.052434886657273694
2021-01-09T04:15,0.05756511334272574
2021-01-09T04:16,0.13256511334272858
2021-01-09T04:17,0.22756511334272744
2021-01-09T04:18,0.2975651133427277
2021-01-09T04:19,0.35756511334273
2021-01-09T04:20,0.40756511334272716
2021-01-09T04:21,0.46756511334272943
2021-01-09T04:22,0.5225651133427291
2021-01-09T04:23,0.5675651133427309
2021-01-09T04:24,0.6325651133427286
2021-01-09T04:25,0.6675651133427252
2021-01-09T04:26,0.6825651133427257
2021-01-09T04:27,0.7275651133427274
2021-01-09T04:28,0.7375651133427255
2021-01-09T04:29,0.7775651133427246
2021-01-09T04:30,0.7875651133427297
2021-01-09T04:31,0.8275651133427289
2021-01-09T04:32,0.867565113342728
2021-01-09T04:33,0.8725651133427306
2021-01-09T04:34,0.9025651133427246
2021-01-09T04:35,0.9075651133427272
2021-01-09T04:36,0.9225651133427277
2021-01-09T04:37,0.9325651133427257
2021-01-09T04:38,0.867565113342728
2021-01-09T04:39,0.7775651133427246
2021-01-09T04:40,0.73256511334273
2021-01-09T04:41,0.6775651133427303
2021-01-09T04:42,0.6725651133427277
2021-01-09T04:43,0.6475651133427291
2021-01-09T04:44,0.6425651133427266
2021-01-09T04:45,0.6425651133427266
2021-01-09T04:46,0.6375651133427311
2021-01-09T04:47,0.617565113342728
2021-01-09T04:48,0.6375651133427311
2021-01-09T04:49,0.5825651133427314
2021-01-09T04:50,0.5275651133427246
2021-01-09T04:51,0.502565113342726
2021-01-09T04:52,0.44256511334273085
2021-01-09T04:53,0.43256511334272574
2021-01-09T04:54,0.4375651133427283
2021-01-09T04:55,0.4275651133427303
2021-01-09T04:56,0.40756511334272716
2021-01-09T04:57,0.3825651133427286
2021-01-09T04:58,0.37256511334273057
2021-01-09T04:59,0.35756511334273
2021-01-09T05:00,0.3375651133427269
2021-01-09T05:01,0.3375651133427269
2021-01-09T05:02,0.31756511334273085
2021-01-09T05:03,0.30756511334272574
2021-01-09T05:04,0.3125651133427283
2021-01-09T05:05,0.31756511334273085
2021-01-09T05:06,0.3475651133427249
2021-01-09T05:07,0.3475651133427249
2021-01-09T05:08,0.35756511334273
2021-01-09T05:09,0.3925651133427266
2021-01-09T05:10,0.43256511334272574
2021-01-09T05:11,0.4625651133427269
2021-01-09T05:12,0.4725651133427249
2021-01-09T05:13,0.49756511334273057
2021-01-09T05:14,0.5375651133427297
2021-01-09T05:15,0.5525651133427303
2021-01-09T05:16,0.5825651133427314
2021-01-09T05:17,0.6025651133427274
2021-01-09T05:18,0.5875651133427269
2021-01-09T05:19,0.4575651133427314
2021-01-09T05:20,0.32756511334272886
2021-01-09T05:21,0.17256511334272773
2021-01-09T05:22,0.052565113342730285
2021-01-09T05:23,-0.08743488665727028
2021-01-09T05:24,-0.15743488665727057
2021-01-09T05:25,-0.2324348866572734
2021-01-09T05:26,-0.2774348866572751
2021-01-09T05:27,-0.33243488665727483
2021-01-09T05:28,-0.37743488665726943
2021-01-09T05:29,-0.382434886657272
2021-01-09T05:30,-0.38743488665727455
2021-01-09T05:31,-0.4024348866572751
2021-01-09T05:32,-0.37743488665726943
2021-01-09T05:33,-0.37743488665726943
2021-01-09T05:34,-0.372434886657274
2021-01-09T05:35,-0.38743488665727455
2021-01-09T05:36,-0.37743488665726943
2021-01-09T05:37,-0.36243488665726886
2021-01-09T05:38,-0.39743488665727256
2021-01-09T05:39,-0.382434886657272
2021-01-09T05:40,-0.42243488665727114
2021-01-09T05:41,-0.4724348866572754
2021-01-09T05:42,-0.5274348866572751
2021-01-09T05:43,-0.6124348866572689
2021-01-09T05:44,-0.6524348866572751
2021-01-09T05:45,-0.7124348866572703
2021-01-09T05:46,-0.7524348866572694
2021-01-09T05:47,-0.8124348866572717
2021-01-09T05:48,-0.8324348866572748
2021-01-09T05:49,-0.872434886657274
2021-01-09T05:50,-0.9074348866572706
2021-01-09T05:51,-0.9424348866572743
2021-01-09T05:52,-0.9774348866572709
2021-01-09T05:53,-1.0024348866572694
2021-01-09T05:54,-1.0324348866572706
2021-01-09T05:55,-1.0574348866572691
2021-01-09T05:56,-1.0874348866572703
2021-01-09T05:57,-1.1074348866572734
2021-01-09T05:58,-1.1274348866572694
2021-01-09T05:59,-1.1124348866572689
2021-01-09T06:00,-1.122434886657274
2021-01-09T06:01,-1.122434886657274
2021-01-09T06:02,-1.1274348866572694
2021-01-09T06:03,-1.1174348866572714
2021-01-09T06:04,-1.122434886657274
2021-01-09T06:05,-1.1074348866572734
2021-01-09T06:06,-1.0924348866572728
2021-01-09T06:07,-1.0924348866572728
2021-01-09T06:08,-1.0824348866572748
2021-01-09T06:09,-1.0674348866572743
2021-01-09T06:10,-1.0574348866572691
2021-01-09T06:11,-1.0424348866572686
2021-01-09T06:12,-1.0524348866572737
2021-01-09T06:13,-1.0574348866572691
2021-01-09T06:14,-1.0574348866572691
2021-01-09T06:15,-1.1474348866572726
2021-01-09T06:16,-1.1174348866572714
2021-01-09T06:17,-1.0824348866572748
2021-01-09T06:18,-1.0374348866572731
2021-01-09T06:19,-1.0024348866572694
2021-01-09T06:20,-0.9674348866572728
2021-01-09T06:21,-0.9474348866572697
2021-01-09T06:22,-0.9124348866572731
2021-01-09T06:23,-0.882434886657272
2021-01-09T06:24,-0.8474348866572754
2021-01-09T06:25,-0.8474348866572754
2021-01-09T06:26,-0.8274348866572723
2021-01-09T06:27,-0.8074348866572691
2021-01-09T06:28,-0.7924348866572686
2021-01-09T06:29,-0.7224348866572754
2021-01-09T06:30,-0.5224348866572726
2021-01-09T06:31,-0.2924348866572686
2021-01-09T06:32,-0.10243488665727085
2021-01-09T06:33,0.08256511334273142
2021-01-09T06:34,0.23256511334273
2021-01-09T06:35,0.377565113342726
2021-01-09T06:36,0.4725651133427249
2021-01-09T06:37,0.5625651133427283
2021-01-09T06:38,0.60756511334273
2021-01-09T06:39,0.6475651133427291
2021-01-09T06:40,0.6475651133427291
2021-01-09T06:41,0.6775651133427303
2021-01-09T06:42,0.617565113342728
2021-01-09T06:43,0.5325651133427272
2021-01-09T06:44,0.46756511334272943
2021-01-09T06:45,0.41756511334272517
2021-01-09T06:46,0.37256511334273057
2021-01-09T06:47,0.3475651133427249
2021-01-09T06:48,0.31756511334273085
2021-01-09T06:49,0.2875651133427297
2021-01-09T06:50,0.24756511334273057
2021-01-09T06:51,0.11256511334272545
2021-01-09T06:52,0.0625651133427283
2021-01-09T06:53,0.09256511334272943
2021-01-09T06:54,0.10756511334273
2021-01-09T06:55,0.15756511334272716
2021-01-09T06:56,0.1875651133427283
2021-01-09T06:57,0.22256511334272489
2021-01-09T06:58,0.2675651133427266
2021-01-09T06:59,0.29256511334272517
2021-01-09T07:00,0.32756511334272886
2021-01-09T07:01,0.35256511334272744
2021-01-09T07:02,0.377565113342726
2021-01-09T07:03,0.4275651133427303
2021-01-09T07:04,0.4475651133427263
2021-01-09T07:05,0.49756511334273057
2021-01-09T07:06,0.4225651133427277
2021-01-09T07:07,0.21756511334272943
2021-01-09T07:08,0.01756511334272659
2021-01-09T07:09,-0.19243488665727426
2021-01-09T07:10,-0.382434886657272
2021-01-09T07:11,-0.5324348866572706
2021-01-09T07:12,-0.6524348866572751
2021-01-09T07:13,-0.76743488665727
2021-01-09T07:14,-0.872434886657274
2021-01-09T07:15,-0.9674348866572728
2021-01-09T07:16,-1.0424348866572686
2021-01-09T07:17,-1.132434886657272
2021-01-09T07:18,-1.1724348866572711
2021-01-09T07:19,-1.2274348866572709
2021-01-09T07:20,-1.2774348866572751
2021-01-09T07:21,-1.3174348866572743
2021-01-09T07:22,-1.372434886657274
2021-01-09T07:23,-1.39243488665727
2021-01-09T07:24,-1.4424348866572743
2021-01-09T07:25,-1.4574348866572748
2021-01-09T07:26,-1.3074348866572691
2021-01-09T07:27,-1.2174348866572728
2021-01-09T07:28,-1.0974348866572754
2021-01-09T07:29,-0.9424348866572743
2021-01-09T07:30,-0.8124348866572717
2021-01-09T07:31,-0.6874348866572717
2021-01-09T07:32,-0.5774348866572723
2021-01-09T07:33,-0.46743488665727284
2021-01-09T07:34,-0.38743488665727455
2021-01-09T07:35,-0.2874348866572731
2021-01-09T07:36,-0.21743488665727284
2021-01-09T07:37,-0.14743488665727256
2021-01-09T07:38,-0.08743488665727028
2021-01-09T07:39,-0.027434886657275115
2021-01-09T07:40,-0.037434886657273125
2021-01-09T07:41,-0.08243488665727483
2021-01-09T07:42,-0.12243488665727398
2021-01-09T07:43,-0.11743488665727142
2021-01-09T07:44,-0.10243488665727085
2021-01-09T07:45,-0.07743488665727227
2021-01-09T07:46,-0.062434886657271704
2021-01-09T07:47,-0.057434886657269146
2021-01-09T07:48,-0.03243488665727057
2021-01-09T07:49,-0.03243488665727057
2021-01-09T07:50,-0.0074348866572719885
2021-01-09T07:51,-0.0074348866572719885
2021-01-09T07:52,0.002565113342726022
2021-01-09T07:53,0.01756511334272659
2021-01-09T07:54,0.02256511334272915
2021-01-09T07:55,0.03756511334272972
2021-01-09T07:56,0.10756511334273
2021-01-09T07:57,0.24756511334273057
2021-01-09T07:58,0.3825651133427286
2021-01-09T07:59,0.4575651133427314
2021-01-09T08:00,0.5325651133427272
2021-01-09T08:01,0.5775651133427289
2021-01-09T08:02,0.6575651133427272
2021-01-09T08:03,0.6975651133427263
2021-01-09T08:04,0.7125651133427269
2021-01-09T08:05,0.742565113342728
2021-01-09T08:06,0.7675651133427266
2021-01-09T08:07,0.8525651133427274
2021-01-09T08:08,0.8875651133427311
2021-01-09T08:09,0.8875651133427311
2021-01-09T08:10,0.8325651133427314
2021-01-09T08:11,0.60756511334273
2021-01-09T08:12,0.492565113342728
2021-01-09T08:13,0.4225651133427277
2021-01-09T08:14,0.3825651133427286
2021-01-09T08:15,0.367565113342728
2021-01-09T08:16,0.37256511334273057
2021-01-09T08:17,0.367565113342728
