session_id,timestamp,valid_data,activation,scl_avg
a9e33120-6777-11eb-8080-808080808080,1612504976,true,false,5.827291965484619
a9e33120-6777-11eb-8080-808080808080,1612504976,true,false,5.831059455871582
a9e33120-6777-11eb-8080-808080808080,1612504976,true,false,5.836794853210449
a9e33120-6777-11eb-8080-808080808080,1612504981,true,false,5.743704319000244
a9e33120-6777-11eb-8080-808080808080,1612504981,true,false,5.441345691680908
a9e33120-6777-11eb-8080-808080808080,1612504981,true,false,5.369643688201904
a9e33120-6777-11eb-8080-808080808080,1612504981,true,false,5.013686180114746
a9e33120-6777-11eb-8080-808080808080,1612504981,true,false,5.006307125091553
a9e33120-6777-11eb-8080-808080808080,1612504986,true,false,5.13008975982666
a9e33120-6777-11eb-8080-808080808080,1612504986,true,false,5.271949291229248
a9e33120-6777-11eb-8080-808080808080,1612504986,true,false,5.303689002990723
a9e33120-6777-11eb-8080-808080808080,1612504986,true,false,5.328531265258789
a9e33120-6777-11eb-8080-808080808080,1612504986,true,false,5.36610221862793
a9e33120-6777-11eb-8080-808080808080,1612504991,true,false,5.384688377380371
a9e33120-6777-11eb-8080-808080808080,1612504991,true,false,5.391104221343994
a9e33120-6777-11eb-8080-808080808080,1612504991,true,false,5.432661533355713
a9e33120-6777-11eb-8080-808080808080,1612504991,true,false,5.460648536682129
a9e33120-6777-11eb-8080-808080808080,1612504991,true,false,5.481932163238525
a9e33120-6777-11eb-8080-808080808080,1612504996,true,false,5.537252426147461
a9e33120-6777-11eb-8080-808080808080,1612504996,true,false,5.594029426574707
a9e33120-6777-11eb-8080-808080808080,1612504996,true,false,5.617169380187988
a9e33120-6777-11eb-8080-808080808080,1612504996,true,false,5.645010471343994
a9e33120-6777-11eb-8080-808080808080,1612504996,true,false,5.657746315002441
a9e33120-6777-11eb-8080-808080808080,1612505001,true,false,5.671158313751221
a9e33120-6777-11eb-8080-808080808080,1612505001,true,false,5.69314432144165
a9e33120-6777-11eb-8080-808080808080,1612505001,true,false,5.699505805969238
a9e33120-6777-11eb-8080-808080808080,1612505001,true,false,5.717350482940674
a9e33120-6777-11eb-8080-808080808080,1612505001,true,false,5.7343854904174805
a9e33120-6777-11eb-8080-808080808080,1612505006,true,false,5.738285064697266
a9e33120-6777-11eb-8080-808080808080,1612505006,true,false,5.757068157196045
a9e33120-6777-11eb-8080-808080808080,1612505006,true,false,5.779288291931152
a9e33120-6777-11eb-8080-808080808080,1612505006,true,false,5.784598350524902
a9e33120-6777-11eb-8080-808080808080,1612505006,true,false,5.805325984954834
a9e33120-6777-11eb-8080-808080808080,1612505011,true,false,5.824257850646973
a9e33120-6777-11eb-8080-808080808080,1612505011,true,false,5.759797096252441
a9e33120-6777-11eb-8080-808080808080,1612505011,true,false,5.2122979164123535
a9e33120-6777-11eb-8080-808080808080,1612505011,true,false,5.028738498687744
a9e33120-6777-11eb-8080-808080808080,1612505011,true,false,3.868258237838745
a9e33120-6777-11eb-8080-808080808080,1612505016,true,false,3.8129525184631348
a9e33120-6777-11eb-8080-808080808080,1612505016,true,false,4.201416969299316
a9e33120-6777-11eb-8080-808080808080,1612505016,true,false,4.486935615539551
a9e33120-6777-11eb-8080-808080808080,1612505016,true,false,4.98578405380249
a9e33120-6777-11eb-8080-808080808080,1612505016,true,false,5.498497486114502
a9e33120-6777-11eb-8080-808080808080,1612505021,true,false,5.461973667144775
a9e33120-6777-11eb-8080-808080808080,1612505021,true,true,5.420748233795166
a9e33120-6777-11eb-8080-808080808080,1612505021,true,false,5.43470573425293
a9e33120-6777-11eb-8080-808080808080,1612505021,true,false,5.453524589538574
a9e33120-6777-11eb-8080-808080808080,1612505021,true,false,5.4520649909973145
a9e33120-6777-11eb-8080-808080808080,1612505026,true,false,5.452005863189697
a9e33120-6777-11eb-8080-808080808080,1612505026,true,false,5.463344573974609
a9e33120-6777-11eb-8080-808080808080,1612505026,true,false,5.445852756500244
a9e33120-6777-11eb-8080-808080808080,1612505026,true,false,5.4394707679748535
a9e33120-6777-11eb-8080-808080808080,1612505026,true,false,5.448588848114014
a9e33120-6777-11eb-8080-808080808080,1612505031,true,false,5.45966100692749
a9e33120-6777-11eb-8080-808080808080,1612505031,true,false,5.463620662689209
a9e33120-6777-11eb-8080-808080808080,1612505031,true,false,5.467873573303223
a9e33120-6777-11eb-8080-808080808080,1612505031,true,false,5.4805588722229
a9e33120-6777-11eb-8080-808080808080,1612505031,true,false,5.517166614532471
a9e33120-6777-11eb-8080-808080808080,1612505036,true,false,5.623030662536621
a9e33120-6777-11eb-8080-808080808080,1612505036,true,false,5.6387834548950195
a9e33120-6777-11eb-8080-808080808080,1612505036,true,false,5.656116962432861
a9e33120-6777-11eb-8080-808080808080,1612505036,true,false,5.681920051574707
a9e33120-6777-11eb-8080-808080808080,1612505036,true,false,5.684758186340332
a9e33120-6777-11eb-8080-808080808080,1612505041,true,false,5.7098798751831055
a9e33120-6777-11eb-8080-808080808080,1612505041,true,false,5.722141265869141
a9e33120-6777-11eb-8080-808080808080,1612505041,true,false,5.733053207397461
a9e33120-6777-11eb-8080-808080808080,1612505041,true,false,5.761403560638428
a9e33120-6777-11eb-8080-808080808080,1612505041,true,false,5.770046234130859
a9e33120-6777-11eb-8080-808080808080,1612505046,true,false,5.781839847564697
a9e33120-6777-11eb-8080-808080808080,1612505046,true,false,5.808653831481934
a9e33120-6777-11eb-8080-808080808080,1612505046,true,false,5.816723823547363
a9e33120-6777-11eb-8080-808080808080,1612505046,true,false,5.834779262542725
a9e33120-6777-11eb-8080-808080808080,1612505046,true,false,5.755162715911865
a75b4fe0-ff4f-11ea-8080-808080808080,1601052816,false,false,0.0
a75b4fe0-ff4f-11ea-8080-808080808080,1601052816,false,false,0.0
a75b4fe0-ff4f-11ea-8080-808080808080,1601052816,false,false,0.0
a75b4fe0-ff4f-11ea-8080-808080808080,1601052816,false,false,0.0
a75b4fe0-ff4f-11ea-8080-808080808080,1601052816,false,false,0.0
a75b4fe0-ff4f-11ea-8080-808080808080,1601052821,false,false,2.841951370239258
a75b4fe0-ff4f-11ea-8080-808080808080,1601052821,false,false,3.2942988872528076
a75b4fe0-ff4f-11ea-8080-808080808080,1601052821,false,false,3.1980948448181152
a75b4fe0-ff4f-11ea-8080-808080808080,1601052821,true,false,3.1930463314056396
a75b4fe0-ff4f-11ea-8080-808080808080,1601052821,true,false,3.142394542694092
a75b4fe0-ff4f-11ea-8080-808080808080,1601052826,true,false,3.1859071254730225
a75b4fe0-ff4f-11ea-8080-808080808080,1601052826,false,false,0.0
a75b4fe0-ff4f-11ea-8080-808080808080,1601052826,false,false,0.0
a75b4fe0-ff4f-11ea-8080-808080808080,1601052826,false,false,0.0
a75b4fe0-ff4f-11ea-8080-808080808080,1601052826,false,false,0.0
a75b4fe0-ff4f-11ea-8080-808080808080,1601052831,false,false,3.947535991668701
a75b4fe0-ff4f-11ea-8080-808080808080,1601052831,false,false,4.373195648193359
a75b4fe0-ff4f-11ea-8080-808080808080,1601052831,false,false,4.470211982727051
a75b4fe0-ff4f-11ea-8080-808080808080,1601052831,true,false,4.571117401123047
a75b4fe0-ff4f-11ea-8080-808080808080,1601052831,true,false,4.656341552734375
a75b4fe0-ff4f-11ea-8080-808080808080,1601052836,true,false,4.730669021606445
a75b4fe0-ff4f-11ea-8080-808080808080,1601052836,true,false,4.903048992156982
a75b4fe0-ff4f-11ea-8080-808080808080,1601052836,true,false,5.144824028015137
a75b4fe0-ff4f-11ea-8080-808080808080,1601052836,true,false,5.17828893661499
a75b4fe0-ff4f-11ea-8080-808080808080,1601052836,true,false,5.197170734405518
a75b4fe0-ff4f-11ea-8080-808080808080,1601052841,true,false,5.257246017456055
a75b4fe0-ff4f-11ea-8080-808080808080,1601052841,true,false,5.358773708343506
a75b4fe0-ff4f-11ea-8080-808080808080,1601052841,true,false,5.367082118988037
a75b4fe0-ff4f-11ea-8080-808080808080,1601052841,true,true,5.3621602058410645
a75b4fe0-ff4f-11ea-8080-808080808080,1601052841,true,false,5.363632678985596
a75b4fe0-ff4f-11ea-8080-808080808080,1601052846,true,false,5.372502326965332
a75b4fe0-ff4f-11ea-8080-808080808080,1601052846,true,false,5.394795894622803
a75b4fe0-ff4f-11ea-8080-808080808080,1601052846,true,false,5.421785831451416
a75b4fe0-ff4f-11ea-8080-808080808080,1601052846,true,false,5.44754695892334
a75b4fe0-ff4f-11ea-8080-808080808080,1601052846,true,false,5.453559875488281
a75b4fe0-ff4f-11ea-8080-808080808080,1601052851,true,false,5.468145847320557
a75b4fe0-ff4f-11ea-8080-808080808080,1601052851,true,false,5.4799981117248535
a75b4fe0-ff4f-11ea-8080-808080808080,1601052851,true,false,5.492800235748291
a75b4fe0-ff4f-11ea-8080-808080808080,1601052851,true,false,5.496518135070801
a75b4fe0-ff4f-11ea-8080-808080808080,1601052851,true,false,5.495928764343262
a75b4fe0-ff4f-11ea-8080-808080808080,1601052856,true,false,5.496222496032715
a75b4fe0-ff4f-11ea-8080-808080808080,1601052856,true,false,5.494561195373535
a75b4fe0-ff4f-11ea-8080-808080808080,1601052856,true,false,5.490123748779297
a75b4fe0-ff4f-11ea-8080-808080808080,1601052856,true,false,5.487778663635254
a75b4fe0-ff4f-11ea-8080-808080808080,1601052856,true,false,5.490900039672852
a75b4fe0-ff4f-11ea-8080-808080808080,1601052861,true,false,5.490869045257568
a75b4fe0-ff4f-11ea-8080-808080808080,1601052861,true,false,5.481341361999512
a75b4fe0-ff4f-11ea-8080-808080808080,1601052861,true,false,5.48704719543457
a75b4fe0-ff4f-11ea-8080-808080808080,1601052861,true,false,5.491047382354736
a75b4fe0-ff4f-11ea-8080-808080808080,1601052861,true,false,5.490484237670898
a75b4fe0-ff4f-11ea-8080-808080808080,1601052866,true,false,5.4892754554748535
a75b4fe0-ff4f-11ea-8080-808080808080,1601052866,true,false,5.489314079284668
a75b4fe0-ff4f-11ea-8080-808080808080,1601052866,true,false,5.48581600189209
a75b4fe0-ff4f-11ea-8080-808080808080,1601052866,true,false,5.481398105621338
a75b4fe0-ff4f-11ea-8080-808080808080,1601052866,true,false,5.4806227684021
a75b4fe0-ff4f-11ea-8080-808080808080,1601052871,true,false,5.48128604888916
a75b4fe0-ff4f-11ea-8080-808080808080,1601052871,true,false,5.481759071350098
a75b4fe0-ff4f-11ea-8080-808080808080,1601052871,true,false,5.483767032623291
a75b4fe0-ff4f-11ea-8080-808080808080,1601052871,true,false,5.488980770111084
a75b4fe0-ff4f-11ea-8080-808080808080,1601052871,true,false,5.486146926879883
a75b4fe0-ff4f-11ea-8080-808080808080,1601052876,true,false,5.482411861419678
a75b4fe0-ff4f-11ea-8080-808080808080,1601052876,true,false,5.480584621429443
a75b4fe0-ff4f-11ea-8080-808080808080,1601052876,true,false,5.500009059906006
a75b4fe0-ff4f-11ea-8080-808080808080,1601052876,true,false,5.537001609802246
a75b4fe0-ff4f-11ea-8080-808080808080,1601052876,true,false,5.582613468170166
a75b4fe0-ff4f-11ea-8080-808080808080,1601052881,true,false,5.658785820007324
a75b4fe0-ff4f-11ea-8080-808080808080,1601052881,true,false,5.728878974914551
a75b4fe0-ff4f-11ea-8080-808080808080,1601052881,true,false,5.8883748054504395
a75b4fe0-ff4f-11ea-8080-808080808080,1601052881,true,false,5.625149726867676
a75b4fe0-ff4f-11ea-8080-808080808080,1601052881,true,true,5.170845985412598
a75b4fe0-ff4f-11ea-8080-808080808080,1601052886,true,false,6.190159797668457
a75b4fe0-ff4f-11ea-8080-808080808080,1601052886,false,false,0.0
a75b4fe0-ff4f-11ea-8080-808080808080,1601052886,false,false,0.0
a75b4fe0-ff4f-11ea-8080-808080808080,1601052886,false,false,5.615488052368164
a75b4fe0-ff4f-11ea-8080-808080808080,1601052886,false,false,6.628324031829834
a75b4fe0-ff4f-11ea-8080-808080808080,1601052891,false,false,7.562249660491943
a75b4fe0-ff4f-11ea-8080-808080808080,1601052891,true,false,7.9257307052612305
a75b4fe0-ff4f-11ea-8080-808080808080,1601052891,true,false,8.00123405456543
a75b4fe0-ff4f-11ea-8080-808080808080,1601052891,true,false,7.923638343811035
a75b4fe0-ff4f-11ea-8080-808080808080,1601052891,true,true,7.842242240905762
a75b4fe0-ff4f-11ea-8080-808080808080,1601052896,true,false,7.790827751159668
a75b4fe0-ff4f-11ea-8080-808080808080,1601052896,true,false,7.7650628089904785
a75b4fe0-ff4f-11ea-8080-808080808080,1601052896,true,false,7.7520575523376465
a75b4fe0-ff4f-11ea-8080-808080808080,1601052896,true,false,7.7447357177734375
a75b4fe0-ff4f-11ea-8080-808080808080,1601052896,true,false,7.727208137512207
a75b4fe0-ff4f-11ea-8080-808080808080,1601052901,true,false,7.711701393127441
a75b4fe0-ff4f-11ea-8080-808080808080,1601052901,true,false,7.687955379486084
a75b4fe0-ff4f-11ea-8080-808080808080,1601052901,true,false,7.661003112792969
a75b4fe0-ff4f-11ea-8080-808080808080,1601052901,true,false,7.634189605712891
a75b4fe0-ff4f-11ea-8080-808080808080,1601052901,true,false,7.599066734313965
a75b4fe0-ff4f-11ea-8080-808080808080,1601052906,true,false,7.575224876403809
a75b4fe0-ff4f-11ea-8080-808080808080,1601052906,true,false,7.548936367034912
a75b4fe0-ff4f-11ea-8080-808080808080,1601052906,true,false,7.524621486663818
a75b4fe0-ff4f-11ea-8080-808080808080,1601052906,true,false,7.498033046722412
a75b4fe0-ff4f-11ea-8080-808080808080,1601052906,true,false,7.463493347167969
a75b4fe0-ff4f-11ea-8080-808080808080,1601052911,true,false,7.435721397399902
a75b4fe0-ff4f-11ea-8080-808080808080,1601052911,true,false,7.401482582092285
a75b4fe0-ff4f-11ea-8080-808080808080,1601052911,true,false,7.364945411682129
a75b4fe0-ff4f-11ea-8080-808080808080,1601052911,true,false,7.331622123718262
a75b4fe0-ff4f-11ea-8080-808080808080,1601052911,true,false,7.308099269866943
a75b4fe0-ff4f-11ea-8080-808080808080,1601052916,true,false,7.288491249084473
a75b4fe0-ff4f-11ea-8080-808080808080,1601052916,true,false,7.243372440338135
a75b4fe0-ff4f-11ea-8080-808080808080,1601052916,true,false,7.209195137023926
a75b4fe0-ff4f-11ea-8080-808080808080,1601052916,true,false,7.174626350402832
a75b4fe0-ff4f-11ea-8080-808080808080,1601052916,true,false,7.144977569580078
a75b4fe0-ff4f-11ea-8080-808080808080,1601052921,true,false,7.116105556488037
a75b4fe0-ff4f-11ea-8080-808080808080,1601052921,true,false,7.084813594818115
a75b4fe0-ff4f-11ea-8080-808080808080,1601052921,true,false,7.053905487060547
a75b4fe0-ff4f-11ea-8080-808080808080,1601052921,true,false,7.022401332855225
a75b4fe0-ff4f-11ea-8080-808080808080,1601052921,true,false,6.9942426681518555
a75b4fe0-ff4f-11ea-8080-808080808080,1601052926,true,false,6.979453086853027
a75b4fe0-ff4f-11ea-8080-808080808080,1601052926,true,false,6.959159851074219
a75b4fe0-ff4f-11ea-8080-808080808080,1601052926,true,false,6.929913520812988
a75b4fe0-ff4f-11ea-8080-808080808080,1601052926,false,false,0.0
a75b4fe0-ff4f-11ea-8080-808080808080,1601052926,false,false,0.0
a75b4fe0-ff4f-11ea-8080-808080808080,1601052931,false,false,0.0
a75b4fe0-ff4f-11ea-8080-808080808080,1601052931,false,false,0.0
a75b4fe0-ff4f-11ea-8080-808080808080,1601052931,false,false,0.0
a75b4fe0-ff4f-11ea-8080-808080808080,1601052931,false,false,5.3506669998168945
a75b4fe0-ff4f-11ea-8080-808080808080,1601052931,false,false,8.417707443237305
a75b4fe0-ff4f-11ea-8080-808080808080,1601052936,false,false,9.148531913757324
a75b4fe0-ff4f-11ea-8080-808080808080,1601052936,true,false,9.453808784484863
a75b4fe0-ff4f-11ea-8080-808080808080,1601052936,true,false,10.139480590820312
a75b4fe0-ff4f-11ea-8080-808080808080,1601052936,true,false,11.146947860717773
a75b4fe0-ff4f-11ea-8080-808080808080,1601052936,true,false,11.549802780151367
a75b4fe0-ff4f-11ea-8080-808080808080,1601052941,true,false,11.395322799682617
a75b4fe0-ff4f-11ea-8080-808080808080,1601052941,true,true,11.161662101745605
a75b4fe0-ff4f-11ea-8080-808080808080,1601052941,true,false,11.120630264282227
a75b4fe0-ff4f-11ea-8080-808080808080,1601052941,true,false,11.027379035949707
a75b4fe0-ff4f-11ea-8080-808080808080,1601052941,true,false,10.582207679748535
