timestamp,bucket_values
2020-12-01T06:59:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.003, 0.004, 0.008, 0.017, 0.083, 0.131, 0.143, 0.135, 0.161, 0.164, 0.102, 0.038, 0.008, 0.002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2020-12-02T13:20:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2020-12-04T07:21:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.004, 0.006, 0.013, 0.054, 0.129, 0.173, 0.209, 0.209, 0.141, 0.051, 0.007, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2020-12-05T08:39:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.002, 0.004, 0.007, 0.033, 0.146, 0.202, 0.141, 0.104, 0.085, 0.108, 0.114, 0.046, 0.007, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2020-12-06T10:29:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.002, 0.006, 0.009, 0.03, 0.124, 0.147, 0.15, 0.162, 0.153, 0.118, 0.074, 0.022, 0.002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2020-12-08T08:28:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.004, 0.004, 0.008, 0.012, 0.033, 0.104, 0.238, 0.287, 0.204, 0.079, 0.024, 0.002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2020-12-10T14:30:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2020-12-11T13:05:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2020-12-12T17:34:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2020-12-13T12:58:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004, 0.063, 0.353, 0.351, 0.172, 0.041, 0.013, 0.002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
