timestamp,bucket_values
2021-07-01T11:23:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.001, 0.003, 0.006, 0.017, 0.044, 0.061, 0.107, 0.182, 0.223, 0.177, 0.113, 0.048, 0.012, 0.003, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-07-02T11:06:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.003, 0.003, 0.006, 0.008, 0.014, 0.021, 0.038, 0.067, 0.14, 0.232, 0.244, 0.156, 0.056, 0.011, 0.002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-07-03T09:00:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.001, 0.002, 0.004, 0.008, 0.014, 0.027, 0.061, 0.118, 0.196, 0.233, 0.197, 0.095, 0.034, 0.006, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-07-04T09:49:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.003, 0.003, 0.005, 0.009, 0.013, 0.022, 0.044, 0.085, 0.175, 0.213, 0.158, 0.121, 0.081, 0.045, 0.017, 0.004, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-07-05T11:00:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002, 0.001, 0.001, 0.005, 0.007, 0.012, 0.038, 0.087, 0.122, 0.14, 0.151, 0.167, 0.13, 0.085, 0.038, 0.011, 0.002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-07-06T08:25:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.003, 0.004, 0.006, 0.017, 0.041, 0.104, 0.143, 0.14, 0.178, 0.176, 0.117, 0.053, 0.014, 0.003, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-07-07T09:34:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002, 0.001, 0.003, 0.006, 0.01, 0.016, 0.031, 0.065, 0.1, 0.131, 0.155, 0.171, 0.153, 0.099, 0.046, 0.009, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-07-07T11:23:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002, 0.001, 0.003, 0.006, 0.01, 0.016, 0.031, 0.065, 0.1, 0.131, 0.155, 0.171, 0.153, 0.099, 0.046, 0.009, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-07-09T09:35:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.003, 0.003, 0.005, 0.01, 0.022, 0.032, 0.06, 0.118, 0.153, 0.146, 0.129, 0.139, 0.107, 0.053, 0.016, 0.005, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-07-11T11:26:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.002, 0.003, 0.003, 0.005, 0.007, 0.012, 0.032, 0.071, 0.124, 0.163, 0.201, 0.187, 0.123, 0.057, 0.011, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-07-12T06:32:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.002, 0.002, 0.01, 0.01, 0.019, 0.034, 0.071, 0.127, 0.183, 0.219, 0.173, 0.096, 0.04, 0.011, 0.002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-07-14T07:34:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.003, 0.005, 0.008, 0.018, 0.032, 0.058, 0.124, 0.199, 0.236, 0.184, 0.095, 0.03, 0.006, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-07-16T09:59:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.003, 0.002, 0.002, 0.005, 0.008, 0.044, 0.104, 0.148, 0.207, 0.232, 0.16, 0.063, 0.017, 0.003, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-07-19T09:13:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002, 0.003, 0.005, 0.018, 0.048, 0.105, 0.152, 0.182, 0.212, 0.163, 0.079, 0.022, 0.007, 0.002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-07-21T11:31:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002, 0.003, 0.001, 0.003, 0.006, 0.007, 0.008, 0.016, 0.049, 0.153, 0.255, 0.267, 0.158, 0.057, 0.012, 0.002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-07-23T10:34:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.002, 0.007, 0.011, 0.017, 0.034, 0.064, 0.101, 0.136, 0.148, 0.159, 0.162, 0.092, 0.043, 0.018, 0.005, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-07-24T11:06:00,"[0.0, 0.0, 0.0, 0.0, 0.001, 0.001, 0.003, 0.003, 0.006, 0.012, 0.015, 0.027, 0.035, 0.049, 0.099, 0.18, 0.237, 0.19, 0.092, 0.032, 0.015, 0.003, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-07-25T12:43:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.006, 0.008, 0.024, 0.095, 0.165, 0.253, 0.211, 0.115, 0.056, 0.039, 0.021, 0.005, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-07-27T10:20:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.012, 0.054, 0.165, 0.294, 0.295, 0.145, 0.028, 0.004, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-07-28T09:51:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.006, 0.024, 0.074, 0.19, 0.212, 0.218, 0.154, 0.079, 0.032, 0.009, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-07-29T07:16:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002, 0.005, 0.01, 0.019, 0.034, 0.085, 0.143, 0.18, 0.153, 0.108, 0.083, 0.07, 0.057, 0.032, 0.011, 0.005, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-07-30T10:10:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.002, 0.003, 0.008, 0.023, 0.054, 0.082, 0.101, 0.125, 0.15, 0.159, 0.126, 0.082, 0.045, 0.024, 0.01, 0.003, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-07-31T10:30:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.002, 0.004, 0.007, 0.01, 0.019, 0.036, 0.062, 0.127, 0.168, 0.176, 0.17, 0.128, 0.063, 0.021, 0.005, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
