timestamp,bucket_values
2021-11-01T06:41:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.002, 0.002, 0.006, 0.011, 0.022, 0.035, 0.065, 0.143, 0.207, 0.226, 0.17, 0.086, 0.02, 0.004, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-11-02T11:57:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-11-04T06:54:00,"[0.0, 0.0, 0.0, 0.0, 0.001, 0.001, 0.002, 0.011, 0.051, 0.108, 0.108, 0.097, 0.108, 0.124, 0.139, 0.129, 0.081, 0.029, 0.01, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-11-07T09:49:30,"[0.0, 0.0, 0.0, 0.0, 0.001, 0.007, 0.005, 0.011, 0.04, 0.132, 0.276, 0.281, 0.174, 0.059, 0.012, 0.003, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-11-08T06:59:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.003, 0.003, 0.006, 0.008, 0.014, 0.046, 0.14, 0.257, 0.247, 0.169, 0.074, 0.024, 0.007, 0.002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-11-09T07:16:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.002, 0.004, 0.006, 0.007, 0.013, 0.04, 0.092, 0.166, 0.227, 0.218, 0.144, 0.061, 0.015, 0.003, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-11-11T06:46:00,"[0.0, 0.0, 0.0, 0.0, 0.001, 0.002, 0.003, 0.003, 0.006, 0.012, 0.035, 0.087, 0.174, 0.245, 0.209, 0.131, 0.059, 0.024, 0.005, 0.002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-11-12T09:28:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002, 0.002, 0.006, 0.009, 0.039, 0.07, 0.106, 0.166, 0.197, 0.169, 0.117, 0.075, 0.032, 0.007, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-11-14T07:27:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.003, 0.003, 0.005, 0.016, 0.05, 0.1, 0.17, 0.208, 0.192, 0.145, 0.075, 0.026, 0.007, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-11-15T07:11:00,"[0.0, 0.0, 0.0, 0.0, 0.001, 0.003, 0.003, 0.003, 0.008, 0.02, 0.057, 0.135, 0.174, 0.187, 0.158, 0.114, 0.08, 0.039, 0.014, 0.003, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-11-19T07:22:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.001, 0.002, 0.004, 0.023, 0.054, 0.066, 0.06, 0.09, 0.154, 0.203, 0.156, 0.092, 0.064, 0.021, 0.007, 0.002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-11-19T13:04:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-11-20T08:20:00,"[0.0, 0.0, 0.0, 0.0, 0.001, 0.003, 0.005, 0.014, 0.076, 0.107, 0.148, 0.165, 0.152, 0.148, 0.113, 0.055, 0.014, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-11-21T08:18:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.002, 0.002, 0.005, 0.007, 0.018, 0.047, 0.095, 0.122, 0.152, 0.152, 0.171, 0.143, 0.067, 0.015, 0.003, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-11-22T07:20:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.003, 0.006, 0.009, 0.017, 0.084, 0.188, 0.186, 0.148, 0.127, 0.103, 0.079, 0.038, 0.01, 0.002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-11-23T07:26:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.004, 0.002, 0.005, 0.023, 0.067, 0.132, 0.21, 0.224, 0.185, 0.097, 0.039, 0.009, 0.002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-11-25T07:30:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.003, 0.003, 0.008, 0.024, 0.069, 0.149, 0.212, 0.223, 0.175, 0.098, 0.028, 0.005, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
