timestamp,bucket_values
2021-04-12T10:58:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.006, 0.012, 0.016, 0.016, 0.048, 0.123, 0.206, 0.279, 0.18, 0.081, 0.028, 0.003, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-04-13T08:47:30,"[0.0, 0.0, 0.0, 0.0, 0.001, 0.006, 0.004, 0.008, 0.011, 0.018, 0.051, 0.121, 0.173, 0.218, 0.23, 0.122, 0.033, 0.004, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-04-14T09:18:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.003, 0.008, 0.01, 0.025, 0.073, 0.12, 0.139, 0.157, 0.181, 0.162, 0.091, 0.026, 0.004, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-04-14T11:16:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.003, 0.008, 0.01, 0.025, 0.073, 0.12, 0.139, 0.157, 0.181, 0.162, 0.091, 0.026, 0.004, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-04-15T10:30:00,"[0.0, 0.0, 0.0, 0.0, 0.001, 0.003, 0.007, 0.007, 0.016, 0.068, 0.175, 0.21, 0.2, 0.169, 0.102, 0.034, 0.007, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-04-16T10:18:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.004, 0.002, 0.01, 0.015, 0.046, 0.104, 0.176, 0.217, 0.192, 0.136, 0.074, 0.02, 0.003, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-04-17T11:51:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.002, 0.002, 0.005, 0.027, 0.088, 0.144, 0.187, 0.203, 0.188, 0.118, 0.029, 0.005, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-04-18T12:25:30,"[0.0, 0.0, 0.0, 0.0, 0.002, 0.003, 0.01, 0.012, 0.026, 0.146, 0.257, 0.216, 0.156, 0.077, 0.056, 0.028, 0.01, 0.002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-04-19T08:49:00,"[0.0, 0.0, 0.0, 0.0, 0.001, 0.002, 0.006, 0.021, 0.075, 0.154, 0.177, 0.134, 0.129, 0.129, 0.099, 0.05, 0.022, 0.003, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-04-21T07:13:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.004, 0.006, 0.009, 0.015, 0.035, 0.088, 0.184, 0.245, 0.231, 0.133, 0.041, 0.01, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-04-22T07:44:30,"[0.0, 0.0, 0.0, 0.0, 0.001, 0.002, 0.004, 0.007, 0.008, 0.039, 0.165, 0.206, 0.188, 0.179, 0.117, 0.064, 0.017, 0.003, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-04-22T13:07:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-04-23T07:42:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.002, 0.004, 0.012, 0.03, 0.074, 0.187, 0.265, 0.207, 0.117, 0.067, 0.028, 0.005, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-04-24T11:54:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.002, 0.001, 0.004, 0.006, 0.037, 0.146, 0.242, 0.238, 0.174, 0.102, 0.039, 0.006, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-04-25T09:25:00,"[0.0, 0.0, 0.0, 0.0, 0.001, 0.002, 0.007, 0.013, 0.041, 0.208, 0.324, 0.247, 0.12, 0.03, 0.005, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-04-27T10:03:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.005, 0.009, 0.017, 0.064, 0.144, 0.211, 0.212, 0.16, 0.106, 0.052, 0.016, 0.003, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-04-28T06:39:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.003, 0.006, 0.012, 0.047, 0.14, 0.207, 0.171, 0.15, 0.128, 0.086, 0.038, 0.008, 0.002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-04-28T11:57:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.003, 0.005, 0.012, 0.046, 0.136, 0.205, 0.177, 0.155, 0.127, 0.085, 0.037, 0.009, 0.002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-04-29T10:04:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.001, 0.007, 0.007, 0.012, 0.059, 0.178, 0.275, 0.259, 0.139, 0.051, 0.009, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-04-30T07:02:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.003, 0.007, 0.013, 0.052, 0.132, 0.154, 0.178, 0.179, 0.142, 0.092, 0.038, 0.009, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-04-30T10:53:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.003, 0.007, 0.013, 0.052, 0.132, 0.154, 0.178, 0.179, 0.142, 0.092, 0.038, 0.009, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
