date_time,heart_zone_id,total_minutes
2021-08-02T01:01,FAT_BURN,1
2021-08-04T14:15,FAT_BURN,1
2021-08-04T14:16,FAT_BURN,1
2021-08-04T14:17,FAT_BURN,1
2021-08-05T00:54,FAT_BURN,1
2021-08-05T00:55,FAT_BURN,1
2021-08-05T00:56,FAT_BURN,1
2021-08-05T00:57,FAT_BURN,1
2021-08-05T00:58,FAT_BURN,1
2021-08-05T00:59,FAT_BURN,1
2021-08-05T19:18,FAT_BURN,1
2021-08-05T19:24,FAT_BURN,1
2021-08-05T19:25,FAT_BURN,1
2021-08-05T19:26,FAT_BURN,1
2021-08-05T19:27,FAT_BURN,1
2021-08-05T19:28,FAT_BURN,1
2021-08-05T19:29,FAT_BURN,1
2021-08-05T19:30,FAT_BURN,1
2021-08-05T19:39,FAT_BURN,1
2021-08-05T19:40,FAT_BURN,1
2021-08-05T20:40,FAT_BURN,1
2021-08-06T13:22,FAT_BURN,1
2021-08-07T12:31,FAT_BURN,1
2021-08-07T13:40,FAT_BURN,1
2021-08-07T13:41,FAT_BURN,1
2021-08-07T13:42,FAT_BURN,1
2021-08-07T15:09,FAT_BURN,1
2021-08-07T15:10,FAT_BURN,1
2021-08-07T15:11,FAT_BURN,1
2021-08-07T15:12,FAT_BURN,1
2021-08-07T15:13,FAT_BURN,1
2021-08-07T15:14,FAT_BURN,1
2021-08-07T15:15,FAT_BURN,1
2021-08-07T15:16,FAT_BURN,1
2021-08-07T15:17,FAT_BURN,1
2021-08-07T15:18,FAT_BURN,1
2021-08-07T15:19,FAT_BURN,1
2021-08-07T15:20,FAT_BURN,1
2021-08-07T15:21,FAT_BURN,1
2021-08-07T15:22,FAT_BURN,1
2021-08-07T15:23,FAT_BURN,1
2021-08-07T15:24,FAT_BURN,1
2021-08-07T15:25,FAT_BURN,1
2021-08-07T15:26,FAT_BURN,1
2021-08-07T15:27,FAT_BURN,1
2021-08-07T15:28,FAT_BURN,1
2021-08-07T15:29,FAT_BURN,1
2021-08-07T15:30,FAT_BURN,1
2021-08-07T15:31,FAT_BURN,1
2021-08-07T15:32,FAT_BURN,1
2021-08-07T15:33,FAT_BURN,1
2021-08-07T15:34,FAT_BURN,1
2021-08-07T15:35,FAT_BURN,1
2021-08-07T15:36,FAT_BURN,1
2021-08-07T15:37,FAT_BURN,1
2021-08-07T16:27,FAT_BURN,1
2021-08-07T16:28,FAT_BURN,1
2021-08-07T16:29,FAT_BURN,1
2021-08-07T16:30,FAT_BURN,1
2021-08-07T16:31,FAT_BURN,1
2021-08-07T16:35,FAT_BURN,1
2021-08-07T16:36,FAT_BURN,1
2021-08-07T16:37,FAT_BURN,1
2021-08-07T16:38,FAT_BURN,1
2021-08-07T16:39,FAT_BURN,1
2021-08-07T16:40,FAT_BURN,1
2021-08-07T16:41,FAT_BURN,1
2021-08-07T16:42,FAT_BURN,1
2021-08-07T16:43,FAT_BURN,1
2021-08-07T16:44,FAT_BURN,1
2021-08-07T16:45,FAT_BURN,1
2021-08-07T16:46,FAT_BURN,1
2021-08-07T16:47,FAT_BURN,1
2021-08-07T16:48,FAT_BURN,1
2021-08-07T16:49,FAT_BURN,1
2021-08-07T16:50,FAT_BURN,1
2021-08-07T16:51,FAT_BURN,1
2021-08-07T16:52,FAT_BURN,1
2021-08-07T16:53,FAT_BURN,1
2021-08-07T16:54,FAT_BURN,1
2021-08-07T16:55,FAT_BURN,1
2021-08-07T16:56,FAT_BURN,1
2021-08-07T17:00,FAT_BURN,1
2021-08-07T17:01,FAT_BURN,1
2021-08-07T17:02,FAT_BURN,1
2021-08-07T17:03,FAT_BURN,1
2021-08-07T17:04,FAT_BURN,1
2021-08-07T17:05,FAT_BURN,1
2021-08-07T17:06,FAT_BURN,1
2021-08-07T17:07,FAT_BURN,1
2021-08-07T17:08,FAT_BURN,1
2021-08-07T17:09,FAT_BURN,1
2021-08-07T17:10,FAT_BURN,1
2021-08-07T17:11,FAT_BURN,1
2021-08-07T17:12,FAT_BURN,1
2021-08-07T17:13,FAT_BURN,1
2021-08-07T17:14,FAT_BURN,1
2021-08-07T17:15,FAT_BURN,1
2021-08-07T17:16,FAT_BURN,1
2021-08-07T17:17,FAT_BURN,1
2021-08-07T17:18,FAT_BURN,1
2021-08-07T17:19,FAT_BURN,1
2021-08-07T17:20,FAT_BURN,1
2021-08-07T17:21,FAT_BURN,1
2021-08-07T17:22,FAT_BURN,1
2021-08-07T17:23,FAT_BURN,1
2021-08-07T17:24,FAT_BURN,1
2021-08-07T17:25,FAT_BURN,1
2021-08-07T17:26,FAT_BURN,1
2021-08-07T17:27,FAT_BURN,1
2021-08-07T17:28,FAT_BURN,1
2021-08-07T17:29,FAT_BURN,1
2021-08-07T17:30,FAT_BURN,1
2021-08-07T17:31,FAT_BURN,1
2021-08-07T17:32,FAT_BURN,1
2021-08-07T17:33,FAT_BURN,1
2021-08-07T17:34,FAT_BURN,1
2021-08-07T17:35,FAT_BURN,1
2021-08-07T17:36,FAT_BURN,1
2021-08-07T17:37,FAT_BURN,1
2021-08-07T17:38,FAT_BURN,1
2021-08-07T17:39,FAT_BURN,1
2021-08-07T17:40,FAT_BURN,1
2021-08-07T17:43,FAT_BURN,1
2021-08-07T17:44,FAT_BURN,1
2021-08-07T17:47,FAT_BURN,1
2021-08-07T17:48,FAT_BURN,1
2021-08-07T17:49,FAT_BURN,1
2021-08-07T17:59,FAT_BURN,1
2021-08-07T18:01,FAT_BURN,1
2021-08-07T18:02,FAT_BURN,1
2021-08-07T18:03,FAT_BURN,1
2021-08-07T18:04,FAT_BURN,1
2021-08-07T18:05,FAT_BURN,1
2021-08-07T19:11,FAT_BURN,1
2021-08-08T13:40,FAT_BURN,1
2021-08-08T13:41,FAT_BURN,1
2021-08-08T13:42,FAT_BURN,1
2021-08-08T13:43,FAT_BURN,1
2021-08-08T13:44,FAT_BURN,1
2021-08-08T13:45,FAT_BURN,1
2021-08-08T13:46,FAT_BURN,1
2021-08-08T13:47,FAT_BURN,1
2021-08-08T13:48,FAT_BURN,1
2021-08-08T13:49,FAT_BURN,1
2021-08-08T13:50,FAT_BURN,1
2021-08-08T13:51,FAT_BURN,1
2021-08-08T13:52,FAT_BURN,1
2021-08-08T13:53,FAT_BURN,1
2021-08-08T13:54,FAT_BURN,1
2021-08-08T13:55,FAT_BURN,1
2021-08-08T13:56,FAT_BURN,1
2021-08-08T13:57,FAT_BURN,1
2021-08-08T13:58,FAT_BURN,1
2021-08-08T13:59,FAT_BURN,1
2021-08-08T14:00,FAT_BURN,1
2021-08-08T14:01,FAT_BURN,1
2021-08-08T14:02,FAT_BURN,1
2021-08-08T17:04,FAT_BURN,1
2021-08-08T17:21,FAT_BURN,1
2021-08-08T17:27,FAT_BURN,1
2021-08-08T17:28,FAT_BURN,1
2021-08-08T17:31,FAT_BURN,1
2021-08-09T16:13,FAT_BURN,1
2021-08-09T16:14,FAT_BURN,1
2021-08-09T16:15,FAT_BURN,1
2021-08-09T16:16,FAT_BURN,1
2021-08-09T16:17,FAT_BURN,1
2021-08-09T16:18,FAT_BURN,1
2021-08-09T16:19,FAT_BURN,1
2021-08-09T16:20,FAT_BURN,1
2021-08-09T16:21,FAT_BURN,1
2021-08-09T16:22,FAT_BURN,1
2021-08-09T16:23,FAT_BURN,1
2021-08-09T16:24,FAT_BURN,1
2021-08-09T16:25,FAT_BURN,1
2021-08-09T16:26,FAT_BURN,1
2021-08-09T16:27,FAT_BURN,1
2021-08-09T16:28,FAT_BURN,1
2021-08-09T16:29,FAT_BURN,1
2021-08-09T16:36,FAT_BURN,1
2021-08-09T16:37,FAT_BURN,1
2021-08-09T16:44,FAT_BURN,1
2021-08-09T16:45,FAT_BURN,1
2021-08-09T16:46,FAT_BURN,1
2021-08-09T16:47,FAT_BURN,1
2021-08-09T16:48,FAT_BURN,1
2021-08-09T16:49,FAT_BURN,1
2021-08-09T16:59,FAT_BURN,1
2021-08-09T17:00,FAT_BURN,1
2021-08-09T17:01,FAT_BURN,1
2021-08-09T17:02,FAT_BURN,1
2021-08-09T17:03,FAT_BURN,1
2021-08-09T17:04,CARDIO,2
2021-08-09T17:05,CARDIO,2
2021-08-09T17:06,FAT_BURN,1
2021-08-11T08:32,FAT_BURN,1
2021-08-11T08:33,FAT_BURN,1
2021-08-11T13:04,FAT_BURN,1
2021-08-11T13:12,FAT_BURN,1
2021-08-11T13:13,FAT_BURN,1
2021-08-11T13:14,FAT_BURN,1
2021-08-11T13:15,FAT_BURN,1
2021-08-11T13:16,FAT_BURN,1
2021-08-11T14:19,FAT_BURN,1
2021-08-11T14:20,FAT_BURN,1
2021-08-11T14:21,FAT_BURN,1
2021-08-12T09:35,FAT_BURN,1
2021-08-12T09:36,FAT_BURN,1
2021-08-12T09:39,FAT_BURN,1
2021-08-12T09:40,FAT_BURN,1
2021-08-12T10:08,FAT_BURN,1
2021-08-12T10:15,FAT_BURN,1
2021-08-12T10:16,FAT_BURN,1
2021-08-12T10:17,FAT_BURN,1
2021-08-12T10:18,FAT_BURN,1
2021-08-12T10:19,FAT_BURN,1
2021-08-12T10:20,FAT_BURN,1
2021-08-12T10:33,FAT_BURN,1
2021-08-12T10:34,FAT_BURN,1
2021-08-12T10:35,FAT_BURN,1
2021-08-12T10:37,FAT_BURN,1
2021-08-12T10:38,FAT_BURN,1
2021-08-12T10:53,FAT_BURN,1
2021-08-12T10:59,FAT_BURN,1
2021-08-12T11:00,FAT_BURN,1
2021-08-12T11:01,FAT_BURN,1
2021-08-13T13:59,FAT_BURN,1
2021-08-13T16:19,FAT_BURN,1
2021-08-14T11:46,FAT_BURN,1
2021-08-14T11:47,FAT_BURN,1
2021-08-14T11:48,FAT_BURN,1
2021-08-14T11:49,FAT_BURN,1
2021-08-14T14:05,FAT_BURN,1
2021-08-14T15:01,FAT_BURN,1
2021-08-14T18:54,FAT_BURN,1
2021-08-14T18:55,FAT_BURN,1
2021-08-14T18:56,FAT_BURN,1
2021-08-14T18:57,FAT_BURN,1
2021-08-14T18:58,CARDIO,2
2021-08-15T10:59,FAT_BURN,1
2021-08-15T17:03,FAT_BURN,1
2021-08-15T17:05,FAT_BURN,1
2021-08-15T17:19,FAT_BURN,1
2021-08-16T16:27,FAT_BURN,1
2021-08-16T16:28,FAT_BURN,1
2021-08-16T16:29,FAT_BURN,1
2021-08-16T16:30,FAT_BURN,1
2021-08-16T16:31,FAT_BURN,1
2021-08-16T16:36,FAT_BURN,1
2021-08-16T16:37,FAT_BURN,1
2021-08-16T16:40,FAT_BURN,1
2021-08-16T16:41,FAT_BURN,1
2021-08-16T16:44,CARDIO,2
2021-08-16T16:45,CARDIO,2
2021-08-16T16:46,FAT_BURN,1
2021-08-18T13:08,FAT_BURN,1
2021-08-18T13:09,FAT_BURN,1
2021-08-18T13:10,FAT_BURN,1
2021-08-18T13:11,FAT_BURN,1
2021-08-18T13:12,FAT_BURN,1
2021-08-18T13:13,FAT_BURN,1
2021-08-18T13:14,FAT_BURN,1
2021-08-18T13:15,FAT_BURN,1
2021-08-18T13:16,FAT_BURN,1
2021-08-18T13:21,FAT_BURN,1
2021-08-18T13:22,FAT_BURN,1
2021-08-18T13:23,FAT_BURN,1
2021-08-18T13:25,FAT_BURN,1
2021-08-18T13:26,FAT_BURN,1
2021-08-18T13:27,FAT_BURN,1
2021-08-18T13:28,FAT_BURN,1
2021-08-18T13:29,FAT_BURN,1
2021-08-18T13:30,FAT_BURN,1
2021-08-18T13:31,FAT_BURN,1
2021-08-18T13:32,FAT_BURN,1
2021-08-18T13:33,FAT_BURN,1
2021-08-18T13:34,FAT_BURN,1
2021-08-18T13:35,FAT_BURN,1
2021-08-18T13:36,FAT_BURN,1
2021-08-18T13:37,FAT_BURN,1
2021-08-18T13:38,FAT_BURN,1
2021-08-18T13:39,FAT_BURN,1
2021-08-18T13:40,FAT_BURN,1
2021-08-18T13:42,FAT_BURN,1
2021-08-18T13:43,FAT_BURN,1
2021-08-18T13:44,FAT_BURN,1
2021-08-18T13:45,FAT_BURN,1
2021-08-18T13:46,FAT_BURN,1
2021-08-18T13:47,FAT_BURN,1
2021-08-18T15:39,FAT_BURN,1
2021-08-18T15:40,FAT_BURN,1
2021-08-18T17:28,FAT_BURN,1
2021-08-18T17:29,FAT_BURN,1
2021-08-18T19:53,FAT_BURN,1
2021-08-18T20:06,FAT_BURN,1
2021-08-18T20:07,FAT_BURN,1
2021-08-18T20:08,FAT_BURN,1
2021-08-18T20:30,FAT_BURN,1
2021-08-18T20:31,FAT_BURN,1
2021-08-18T20:32,CARDIO,2
2021-08-18T20:33,CARDIO,2
2021-08-18T20:34,FAT_BURN,1
2021-08-18T20:35,FAT_BURN,1
2021-08-18T20:39,FAT_BURN,1
2021-08-18T20:40,FAT_BURN,1
2021-08-18T21:22,FAT_BURN,1
2021-08-18T21:23,FAT_BURN,1
2021-08-19T00:35,FAT_BURN,1
2021-08-19T14:20,FAT_BURN,1
2021-08-19T14:21,FAT_BURN,1
2021-08-19T14:22,FAT_BURN,1
2021-08-19T14:23,FAT_BURN,1
2021-08-19T15:13,FAT_BURN,1
2021-08-19T20:27,FAT_BURN,1
2021-08-19T20:29,FAT_BURN,1
2021-08-20T07:04,FAT_BURN,1
2021-08-20T18:17,FAT_BURN,1
2021-08-20T18:18,FAT_BURN,1
2021-08-20T19:23,FAT_BURN,1
2021-08-20T19:28,FAT_BURN,1
2021-08-20T19:48,FAT_BURN,1
2021-08-20T19:49,FAT_BURN,1
2021-08-20T19:50,FAT_BURN,1
2021-08-20T19:51,FAT_BURN,1
2021-08-20T20:07,FAT_BURN,1
2021-08-20T20:08,FAT_BURN,1
2021-08-20T20:19,FAT_BURN,1
2021-08-20T20:21,FAT_BURN,1
2021-08-20T20:22,FAT_BURN,1
2021-08-20T20:23,FAT_BURN,1
2021-08-20T20:24,FAT_BURN,1
2021-08-20T20:30,FAT_BURN,1
2021-08-20T20:31,FAT_BURN,1
2021-08-20T20:32,FAT_BURN,1
2021-08-20T20:33,FAT_BURN,1
2021-08-20T20:34,FAT_BURN,1
2021-08-21T11:49,FAT_BURN,1
