date_time,heart_zone_id,total_minutes
2022-08-01T13:43,FAT_BURN,1
2022-08-01T14:14,FAT_BURN,1
2022-08-01T16:16,FAT_BURN,1
2022-08-01T16:17,FAT_BURN,1
2022-08-01T16:24,FAT_BURN,1
2022-08-01T16:25,FAT_BURN,1
2022-08-01T16:26,FAT_BURN,1
2022-08-01T16:27,CARDIO,2
2022-08-01T16:28,CARDIO,2
2022-08-01T16:29,CARDIO,2
2022-08-01T16:30,FAT_BURN,1
2022-08-01T16:31,CARDIO,2
2022-08-01T16:32,CARDIO,2
2022-08-01T16:33,CARDIO,2
2022-08-01T16:34,CARDIO,2
2022-08-01T16:35,CARDIO,2
2022-08-01T16:36,FAT_BURN,1
2022-08-01T16:37,CARDIO,2
2022-08-01T16:38,CARDIO,2
2022-08-01T16:39,CARDIO,2
2022-08-01T16:40,FAT_BURN,1
2022-08-01T16:41,FAT_BURN,1
2022-08-01T16:42,FAT_BURN,1
2022-08-01T16:43,FAT_BURN,1
2022-08-01T16:44,FAT_BURN,1
2022-08-01T16:45,CARDIO,2
2022-08-01T16:46,CARDIO,2
2022-08-01T16:47,FAT_BURN,1
2022-08-01T16:48,FAT_BURN,1
2022-08-01T16:49,FAT_BURN,1
2022-08-01T16:50,FAT_BURN,1
2022-08-02T13:42,FAT_BURN,1
2022-08-02T13:43,FAT_BURN,1
2022-08-02T13:44,FAT_BURN,1
2022-08-02T13:45,FAT_BURN,1
2022-08-02T13:46,FAT_BURN,1
2022-08-02T20:20,FAT_BURN,1
2022-08-02T20:21,FAT_BURN,1
2022-08-02T20:22,FAT_BURN,1
2022-08-04T14:16,FAT_BURN,1
2022-08-04T14:17,FAT_BURN,1
2022-08-04T14:19,FAT_BURN,1
2022-08-04T14:20,FAT_BURN,1
2022-08-04T20:40,FAT_BURN,1
2022-08-04T20:41,FAT_BURN,1
2022-08-04T20:42,FAT_BURN,1
2022-08-04T20:43,FAT_BURN,1
2022-08-04T20:44,FAT_BURN,1
2022-08-04T20:45,FAT_BURN,1
2022-08-04T20:46,FAT_BURN,1
2022-08-08T09:03,FAT_BURN,1
2022-08-08T09:04,FAT_BURN,1
2022-08-08T09:06,FAT_BURN,1
2022-08-08T09:10,FAT_BURN,1
2022-08-08T09:11,FAT_BURN,1
2022-08-08T09:12,FAT_BURN,1
2022-08-08T09:13,FAT_BURN,1
2022-08-09T10:32,FAT_BURN,1
2022-08-09T10:33,FAT_BURN,1
2022-08-09T10:34,FAT_BURN,1
2022-08-09T10:35,FAT_BURN,1
2022-08-09T10:36,FAT_BURN,1
2022-08-11T09:01,FAT_BURN,1
2022-08-11T09:02,FAT_BURN,1
2022-08-11T09:03,FAT_BURN,1
2022-08-11T09:04,FAT_BURN,1
2022-08-11T09:05,FAT_BURN,1
2022-08-11T16:14,FAT_BURN,1
2022-08-11T16:15,FAT_BURN,1
2022-08-11T16:16,FAT_BURN,1
2022-08-11T16:17,FAT_BURN,1
2022-08-11T16:18,FAT_BURN,1
2022-08-11T16:19,FAT_BURN,1
2022-08-11T16:20,FAT_BURN,1
2022-08-11T16:21,FAT_BURN,1
2022-08-11T16:22,FAT_BURN,1
2022-08-11T16:23,FAT_BURN,1
2022-08-11T16:24,FAT_BURN,1
2022-08-12T01:08,CARDIO,2
2022-08-12T01:15,FAT_BURN,1
2022-08-12T01:19,FAT_BURN,1
2022-08-12T10:30,FAT_BURN,1
2022-08-12T13:03,FAT_BURN,1
2022-08-13T00:30,CARDIO,2
2022-08-13T00:31,CARDIO,2
2022-08-13T00:32,CARDIO,2
2022-08-13T00:33,FAT_BURN,1
2022-08-13T00:34,FAT_BURN,1
2022-08-13T00:35,FAT_BURN,1
2022-08-13T00:36,FAT_BURN,1
