date_time,heart_zone_id,total_minutes
2022-04-02T12:13,FAT_BURN,1
2022-04-02T12:14,FAT_BURN,1
2022-04-02T12:15,FAT_BURN,1
2022-04-02T12:16,FAT_BURN,1
2022-04-02T12:17,FAT_BURN,1
2022-04-02T13:01,FAT_BURN,1
2022-04-02T13:07,FAT_BURN,1
2022-04-02T13:08,FAT_BURN,1
2022-04-02T13:10,FAT_BURN,1
2022-04-02T13:11,FAT_BURN,1
2022-04-02T13:12,FAT_BURN,1
2022-04-02T13:47,FAT_BURN,1
2022-04-02T13:48,FAT_BURN,1
2022-04-02T13:49,FAT_BURN,1
2022-04-02T13:50,FAT_BURN,1
2022-04-02T13:51,FAT_BURN,1
2022-04-02T13:52,FAT_BURN,1
2022-04-02T13:53,FAT_BURN,1
2022-04-02T13:54,FAT_BURN,1
2022-04-02T13:55,FAT_BURN,1
2022-04-02T13:56,FAT_BURN,1
2022-04-02T13:57,FAT_BURN,1
2022-04-02T13:58,FAT_BURN,1
2022-04-02T13:59,FAT_BURN,1
2022-04-02T14:00,FAT_BURN,1
2022-04-02T14:01,FAT_BURN,1
2022-04-02T14:02,FAT_BURN,1
2022-04-02T14:03,FAT_BURN,1
2022-04-02T14:04,FAT_BURN,1
2022-04-02T14:05,FAT_BURN,1
2022-04-02T14:06,FAT_BURN,1
2022-04-02T14:08,FAT_BURN,1
2022-04-02T14:09,FAT_BURN,1
2022-04-02T14:10,FAT_BURN,1
2022-04-02T14:14,FAT_BURN,1
2022-04-02T14:29,FAT_BURN,1
2022-04-02T14:44,FAT_BURN,1
2022-04-02T15:17,FAT_BURN,1
2022-04-02T15:23,FAT_BURN,1
2022-04-02T15:24,FAT_BURN,1
2022-04-02T15:25,FAT_BURN,1
2022-04-02T15:29,FAT_BURN,1
2022-04-02T15:30,FAT_BURN,1
2022-04-02T17:24,FAT_BURN,1
2022-04-02T17:25,FAT_BURN,1
2022-04-02T17:26,FAT_BURN,1
2022-04-02T17:27,FAT_BURN,1
2022-04-02T17:28,FAT_BURN,1
2022-04-02T17:29,FAT_BURN,1
2022-04-02T17:30,FAT_BURN,1
2022-04-02T19:18,FAT_BURN,1
2022-04-02T19:19,FAT_BURN,1
2022-04-02T19:20,FAT_BURN,1
2022-04-05T07:39,FAT_BURN,1
2022-04-05T07:40,FAT_BURN,1
2022-04-05T07:55,FAT_BURN,1
2022-04-05T12:25,FAT_BURN,1
