date_time,heart_zone_id,total_minutes
2022-09-01T10:30,FAT_BURN,1
2022-09-01T10:31,FAT_BURN,1
2022-09-01T10:32,FAT_BURN,1
2022-09-01T10:33,FAT_BURN,1
2022-09-01T10:34,FAT_BURN,1
2022-09-01T10:37,FAT_BURN,1
2022-09-01T10:38,CARDIO,2
2022-09-01T10:39,CARDIO,2
2022-09-01T10:40,CARDIO,2
2022-09-01T11:04,FAT_BURN,1
2022-09-01T11:05,FAT_BURN,1
2022-09-01T11:17,FAT_BURN,1
2022-09-01T11:18,FAT_BURN,1
2022-09-01T12:09,FAT_BURN,1
2022-09-01T12:10,FAT_BURN,1
2022-09-01T12:11,FAT_BURN,1
2022-09-01T12:12,FAT_BURN,1
2022-09-01T12:13,FAT_BURN,1
2022-09-01T12:17,FAT_BURN,1
2022-09-01T14:02,FAT_BURN,1
2022-09-02T00:31,FAT_BURN,1
2022-09-02T00:36,FAT_BURN,1
2022-09-02T00:37,FAT_BURN,1
2022-09-02T14:45,FAT_BURN,1
2022-09-02T14:46,FAT_BURN,1
2022-09-02T14:47,FAT_BURN,1
2022-09-02T14:48,FAT_BURN,1
2022-09-02T17:12,FAT_BURN,1
2022-09-02T17:26,FAT_BURN,1
2022-09-02T17:27,FAT_BURN,1
2022-09-02T17:29,FAT_BURN,1
2022-09-02T17:31,FAT_BURN,1
2022-09-02T17:32,FAT_BURN,1
2022-09-02T17:33,FAT_BURN,1
2022-09-02T17:34,FAT_BURN,1
2022-09-02T17:35,FAT_BURN,1
2022-09-02T17:36,FAT_BURN,1
2022-09-02T17:37,FAT_BURN,1
2022-09-02T17:38,FAT_BURN,1
2022-09-02T17:39,FAT_BURN,1
2022-09-02T17:40,FAT_BURN,1
2022-09-02T17:41,FAT_BURN,1
2022-09-02T17:42,FAT_BURN,1
2022-09-02T17:43,FAT_BURN,1
2022-09-02T17:44,FAT_BURN,1
2022-09-02T17:45,FAT_BURN,1
2022-09-02T17:46,FAT_BURN,1
2022-09-02T17:47,FAT_BURN,1
2022-09-02T17:48,FAT_BURN,1
2022-09-02T17:49,FAT_BURN,1
2022-09-02T17:50,FAT_BURN,1
2022-09-02T17:52,FAT_BURN,1
2022-09-02T20:18,FAT_BURN,1
2022-09-02T22:14,FAT_BURN,1
2022-09-02T22:15,FAT_BURN,1
2022-09-02T22:16,FAT_BURN,1
2022-09-02T22:17,FAT_BURN,1
2022-09-02T22:22,FAT_BURN,1
2022-09-02T22:23,FAT_BURN,1
2022-09-02T22:24,FAT_BURN,1
2022-09-03T15:51,FAT_BURN,1
2022-09-03T15:52,FAT_BURN,1
2022-09-03T15:53,FAT_BURN,1
2022-09-03T15:54,FAT_BURN,1
2022-09-03T15:55,FAT_BURN,1
2022-09-03T15:56,FAT_BURN,1
2022-09-04T09:52,FAT_BURN,1
2022-09-04T09:54,FAT_BURN,1
2022-09-04T09:55,FAT_BURN,1
2022-09-04T10:12,FAT_BURN,1
2022-09-04T10:15,FAT_BURN,1
2022-09-04T10:16,CARDIO,2
2022-09-04T10:17,CARDIO,2
2022-09-04T10:18,FAT_BURN,1
2022-09-04T10:19,FAT_BURN,1
2022-09-04T10:20,FAT_BURN,1
2022-09-04T10:21,FAT_BURN,1
2022-09-04T10:22,FAT_BURN,1
2022-09-04T10:23,FAT_BURN,1
2022-09-04T12:19,FAT_BURN,1
2022-09-04T12:20,FAT_BURN,1
2022-09-04T12:21,FAT_BURN,1
2022-09-04T12:22,FAT_BURN,1
2022-09-04T12:23,FAT_BURN,1
2022-09-04T12:24,FAT_BURN,1
2022-09-04T12:25,FAT_BURN,1
2022-09-04T13:36,FAT_BURN,1
2022-09-04T13:38,FAT_BURN,1
2022-09-04T13:44,FAT_BURN,1
2022-09-04T13:46,FAT_BURN,1
2022-09-04T13:48,FAT_BURN,1
2022-09-04T13:49,FAT_BURN,1
2022-09-04T13:50,FAT_BURN,1
2022-09-04T13:51,FAT_BURN,1
2022-09-04T13:57,FAT_BURN,1
2022-09-04T13:58,FAT_BURN,1
2022-09-04T13:59,FAT_BURN,1
2022-09-04T14:02,FAT_BURN,1
2022-09-04T15:06,FAT_BURN,1
2022-09-04T15:07,FAT_BURN,1
2022-09-04T15:08,FAT_BURN,1
2022-09-04T15:09,FAT_BURN,1
2022-09-04T15:10,FAT_BURN,1
2022-09-04T15:11,FAT_BURN,1
2022-09-04T15:12,FAT_BURN,1
2022-09-04T15:13,FAT_BURN,1
2022-09-04T15:14,FAT_BURN,1
2022-09-04T15:15,FAT_BURN,1
2022-09-04T15:16,FAT_BURN,1
2022-09-04T15:17,FAT_BURN,1
2022-09-04T15:18,FAT_BURN,1
2022-09-04T15:19,FAT_BURN,1
2022-09-04T15:20,FAT_BURN,1
2022-09-04T15:21,FAT_BURN,1
2022-09-04T15:22,FAT_BURN,1
2022-09-04T15:23,FAT_BURN,1
2022-09-04T15:24,FAT_BURN,1
2022-09-04T15:25,FAT_BURN,1
2022-09-04T15:26,FAT_BURN,1
2022-09-04T15:27,FAT_BURN,1
2022-09-04T15:28,FAT_BURN,1
2022-09-04T15:29,FAT_BURN,1
2022-09-04T15:30,FAT_BURN,1
2022-09-04T15:31,FAT_BURN,1
2022-09-04T15:32,FAT_BURN,1
2022-09-04T15:33,FAT_BURN,1
2022-09-04T15:34,FAT_BURN,1
2022-09-04T15:35,FAT_BURN,1
2022-09-04T15:36,FAT_BURN,1
2022-09-04T15:37,FAT_BURN,1
2022-09-04T15:38,FAT_BURN,1
2022-09-04T15:39,FAT_BURN,1
2022-09-04T18:57,FAT_BURN,1
2022-09-04T18:58,FAT_BURN,1
2022-09-04T18:59,FAT_BURN,1
2022-09-04T19:00,FAT_BURN,1
2022-09-04T19:03,FAT_BURN,1
2022-09-04T19:05,FAT_BURN,1
2022-09-04T19:07,FAT_BURN,1
2022-09-04T19:08,FAT_BURN,1
2022-09-04T19:09,FAT_BURN,1
2022-09-04T19:10,FAT_BURN,1
2022-09-04T20:23,FAT_BURN,1
2022-09-04T20:24,FAT_BURN,1
2022-09-04T20:25,FAT_BURN,1
2022-09-04T20:26,FAT_BURN,1
2022-09-04T20:27,FAT_BURN,1
2022-09-05T21:10,FAT_BURN,1
2022-09-05T21:43,FAT_BURN,1
2022-09-05T21:44,FAT_BURN,1
2022-09-05T21:45,FAT_BURN,1
2022-09-05T21:46,FAT_BURN,1
2022-09-05T21:47,FAT_BURN,1
2022-09-05T21:48,FAT_BURN,1
2022-09-05T21:49,FAT_BURN,1
2022-09-05T21:53,FAT_BURN,1
2022-09-05T21:54,FAT_BURN,1
2022-09-05T21:55,FAT_BURN,1
2022-09-05T21:59,FAT_BURN,1
2022-09-05T22:00,FAT_BURN,1
2022-09-05T22:01,FAT_BURN,1
2022-09-05T22:03,FAT_BURN,1
2022-09-05T22:04,FAT_BURN,1
2022-09-05T22:05,FAT_BURN,1
2022-09-05T22:06,FAT_BURN,1
2022-09-05T22:07,FAT_BURN,1
2022-09-05T22:08,FAT_BURN,1
2022-09-05T22:09,FAT_BURN,1
2022-09-05T22:10,FAT_BURN,1
2022-09-05T22:11,FAT_BURN,1
2022-09-05T22:12,FAT_BURN,1
2022-09-05T22:13,FAT_BURN,1
2022-09-05T22:14,FAT_BURN,1
2022-09-05T22:15,FAT_BURN,1
2022-09-05T22:16,FAT_BURN,1
2022-09-05T22:17,FAT_BURN,1
2022-09-05T22:18,FAT_BURN,1
2022-09-05T22:19,FAT_BURN,1
2022-09-05T22:20,FAT_BURN,1
2022-09-05T22:21,FAT_BURN,1
2022-09-05T22:22,FAT_BURN,1
2022-09-05T22:23,FAT_BURN,1
2022-09-05T22:24,FAT_BURN,1
2022-09-05T22:25,FAT_BURN,1
2022-09-05T22:26,FAT_BURN,1
2022-09-05T22:27,FAT_BURN,1
2022-09-05T22:28,FAT_BURN,1
2022-09-05T22:29,FAT_BURN,1
2022-09-05T22:30,FAT_BURN,1
2022-09-05T22:31,FAT_BURN,1
2022-09-05T22:32,FAT_BURN,1
2022-09-05T22:33,FAT_BURN,1
2022-09-05T22:34,CARDIO,2
2022-09-05T22:35,CARDIO,2
2022-09-05T22:36,CARDIO,2
2022-09-05T22:37,CARDIO,2
2022-09-05T22:38,CARDIO,2
2022-09-05T22:39,CARDIO,2
2022-09-05T22:40,CARDIO,2
2022-09-05T22:41,CARDIO,2
2022-09-05T22:42,CARDIO,2
2022-09-05T22:43,FAT_BURN,1
2022-09-05T22:44,FAT_BURN,1
2022-09-05T22:47,FAT_BURN,1
2022-09-05T22:48,FAT_BURN,1
2022-09-05T22:49,FAT_BURN,1
2022-09-05T22:50,FAT_BURN,1
2022-09-05T22:51,FAT_BURN,1
2022-09-05T22:52,FAT_BURN,1
2022-09-05T22:53,FAT_BURN,1
2022-09-05T22:54,FAT_BURN,1
2022-09-05T22:55,FAT_BURN,1
2022-09-05T22:56,FAT_BURN,1
2022-09-05T22:57,FAT_BURN,1
2022-09-05T23:13,FAT_BURN,1
2022-09-05T23:15,FAT_BURN,1
2022-09-05T23:16,FAT_BURN,1
2022-09-05T23:17,FAT_BURN,1
2022-09-05T23:18,FAT_BURN,1
2022-09-05T23:19,FAT_BURN,1
2022-09-06T00:45,FAT_BURN,1
2022-09-06T00:46,FAT_BURN,1
2022-09-06T07:13,FAT_BURN,1
2022-09-06T13:41,FAT_BURN,1
2022-09-06T13:42,FAT_BURN,1
2022-09-07T07:39,FAT_BURN,1
2022-09-07T07:40,FAT_BURN,1
2022-09-07T07:41,FAT_BURN,1
2022-09-08T14:03,FAT_BURN,1
2022-09-08T18:19,FAT_BURN,1
2022-09-08T18:20,FAT_BURN,1
2022-09-08T19:37,FAT_BURN,1
2022-09-08T19:39,FAT_BURN,1
2022-09-08T19:40,FAT_BURN,1
2022-09-08T19:41,FAT_BURN,1
2022-09-08T19:42,FAT_BURN,1
2022-09-08T19:43,FAT_BURN,1
2022-09-09T12:48,FAT_BURN,1
2022-09-09T23:54,FAT_BURN,1
2022-09-10T10:11,FAT_BURN,1
2022-09-10T12:39,FAT_BURN,1
2022-09-10T12:40,FAT_BURN,1
2022-09-10T12:41,FAT_BURN,1
2022-09-10T12:42,FAT_BURN,1
2022-09-10T12:43,FAT_BURN,1
2022-09-10T12:44,FAT_BURN,1
2022-09-10T12:45,FAT_BURN,1
2022-09-10T15:26,FAT_BURN,1
2022-09-10T15:27,FAT_BURN,1
2022-09-10T17:39,FAT_BURN,1
2022-09-10T17:40,FAT_BURN,1
2022-09-10T17:41,FAT_BURN,1
2022-09-10T17:45,FAT_BURN,1
2022-09-10T17:46,FAT_BURN,1
2022-09-10T17:47,FAT_BURN,1
2022-09-10T17:48,FAT_BURN,1
2022-09-10T17:49,FAT_BURN,1
2022-09-10T18:20,FAT_BURN,1
2022-09-10T18:21,FAT_BURN,1
2022-09-10T18:25,FAT_BURN,1
2022-09-10T18:27,FAT_BURN,1
2022-09-10T18:28,FAT_BURN,1
2022-09-10T18:29,FAT_BURN,1
2022-09-10T18:30,FAT_BURN,1
2022-09-10T18:31,FAT_BURN,1
2022-09-10T18:32,FAT_BURN,1
2022-09-10T19:10,FAT_BURN,1
2022-09-10T19:14,FAT_BURN,1
2022-09-10T19:15,FAT_BURN,1
2022-09-10T19:16,CARDIO,2
2022-09-10T19:17,FAT_BURN,1
2022-09-10T19:18,FAT_BURN,1
2022-09-10T19:19,CARDIO,2
2022-09-10T19:20,CARDIO,2
2022-09-10T19:21,CARDIO,2
2022-09-10T19:22,CARDIO,2
2022-09-10T19:23,CARDIO,2
2022-09-10T19:24,CARDIO,2
2022-09-10T19:25,FAT_BURN,1
2022-09-10T19:26,FAT_BURN,1
2022-09-10T19:27,FAT_BURN,1
2022-09-10T20:30,FAT_BURN,1
2022-09-10T20:31,FAT_BURN,1
2022-09-10T20:32,FAT_BURN,1
2022-09-10T20:35,FAT_BURN,1
2022-09-11T02:34,FAT_BURN,1
2022-09-11T20:14,FAT_BURN,1
2022-09-12T19:29,FAT_BURN,1
2022-09-12T19:30,FAT_BURN,1
2022-09-12T19:31,FAT_BURN,1
2022-09-12T19:32,FAT_BURN,1
2022-09-12T19:44,FAT_BURN,1
2022-09-12T19:45,FAT_BURN,1
2022-09-12T19:46,FAT_BURN,1
2022-09-12T19:47,FAT_BURN,1
2022-09-12T19:49,FAT_BURN,1
2022-09-13T10:36,FAT_BURN,1
2022-09-13T10:37,CARDIO,2
2022-09-13T10:38,FAT_BURN,1
2022-09-13T10:39,FAT_BURN,1
2022-09-13T10:40,FAT_BURN,1
2022-09-13T10:41,FAT_BURN,1
2022-09-13T10:44,FAT_BURN,1
2022-09-13T10:45,CARDIO,2
2022-09-13T10:46,FAT_BURN,1
2022-09-13T10:47,FAT_BURN,1
2022-09-13T11:38,FAT_BURN,1
2022-09-13T11:39,FAT_BURN,1
2022-09-13T20:23,FAT_BURN,1
2022-09-13T20:24,FAT_BURN,1
2022-09-14T16:12,FAT_BURN,1
2022-09-14T16:13,FAT_BURN,1
2022-09-14T16:14,CARDIO,2
2022-09-14T16:15,FAT_BURN,1
2022-09-14T16:16,FAT_BURN,1
2022-09-14T16:17,FAT_BURN,1
2022-09-16T14:39,FAT_BURN,1
2022-09-16T14:40,FAT_BURN,1
2022-09-16T14:42,FAT_BURN,1
2022-09-16T14:43,FAT_BURN,1
2022-09-16T15:15,FAT_BURN,1
2022-09-16T15:16,FAT_BURN,1
2022-09-16T16:16,FAT_BURN,1
2022-09-16T16:17,FAT_BURN,1
2022-09-16T16:30,FAT_BURN,1
2022-09-17T15:08,FAT_BURN,1
2022-09-17T15:09,FAT_BURN,1
2022-09-17T15:10,FAT_BURN,1
2022-09-17T15:11,FAT_BURN,1
2022-09-17T15:12,FAT_BURN,1
2022-09-17T15:13,FAT_BURN,1
2022-09-17T15:14,FAT_BURN,1
2022-09-17T15:15,FAT_BURN,1
2022-09-17T15:16,FAT_BURN,1
2022-09-17T15:17,FAT_BURN,1
2022-09-17T15:18,FAT_BURN,1
2022-09-17T15:19,FAT_BURN,1
2022-09-17T15:20,FAT_BURN,1
2022-09-17T15:21,FAT_BURN,1
2022-09-17T15:22,FAT_BURN,1
2022-09-17T15:23,FAT_BURN,1
2022-09-17T15:24,FAT_BURN,1
2022-09-17T15:25,FAT_BURN,1
2022-09-17T15:26,FAT_BURN,1
2022-09-17T15:27,FAT_BURN,1
2022-09-17T15:28,FAT_BURN,1
2022-09-17T15:29,FAT_BURN,1
2022-09-17T16:00,FAT_BURN,1
2022-09-17T16:01,FAT_BURN,1
2022-09-17T16:02,FAT_BURN,1
2022-09-17T16:03,FAT_BURN,1
2022-09-17T16:04,FAT_BURN,1
2022-09-17T16:26,FAT_BURN,1
2022-09-17T16:27,FAT_BURN,1
2022-09-17T16:28,FAT_BURN,1
2022-09-17T16:29,FAT_BURN,1
2022-09-17T16:30,FAT_BURN,1
2022-09-17T16:31,FAT_BURN,1
2022-09-17T16:32,FAT_BURN,1
2022-09-17T16:33,FAT_BURN,1
2022-09-17T16:34,FAT_BURN,1
2022-09-17T18:18,FAT_BURN,1
2022-09-17T18:19,FAT_BURN,1
