timestamp,average_value,lower_bound,upper_bound
2022-05-06T00:00:00Z,95.0,93.6,96.8
2022-06-22T00:00:00Z,95.3,93.4,97.4
2022-07-08T00:00:00Z,96.1,95.3,97.1
2022-07-10T00:00:00Z,95.5,91.0,98.6
2022-07-25T00:00:00Z,95.6,92.5,99.5
2022-07-30T00:00:00Z,94.2,88.9,97.0
