timestamp,average_value,lower_bound,upper_bound
2022-07-30T00:00:00Z,94.2,88.9,97.0
2022-08-01T00:00:00Z,94.0,91.4,96.5
2022-08-15T00:00:00Z,95.2,94.0,95.9
2022-08-25T00:00:00Z,95.1,95.1,97.0
2022-09-03T00:00:00Z,93.5,80.0,99.4
2022-09-04T00:00:00Z,95.9,91.3,99.1
