timestamp,average_value,lower_bound,upper_bound
2022-01-19T00:00:00Z,94.9,92.9,97.0
2022-01-20T00:00:00Z,95.3,94.3,96.1
2022-02-01T00:00:00Z,94.6,89.9,99.5
2022-02-02T00:00:00Z,93.8,91.8,95.3
2022-02-06T00:00:00Z,94.1,92.1,96.5
2022-02-10T00:00:00Z,94.5,93.9,95.6
2022-02-17T00:00:00Z,94.0,93.8,94.5
2022-03-23T00:00:00Z,94.8,93.5,96.5
2022-03-30T00:00:00Z,95.1,94.0,96.5
2022-04-03T00:00:00Z,93.2,91.0,95.0
2022-04-17T00:00:00Z,92.4,91.3,93.3
