timestamp,Infrared to Red Signal Ratio
05/15/21 03:03:00,-15
05/15/21 03:04:00,0
05/15/21 03:05:00,30
05/15/21 03:06:00,5
05/15/21 03:07:00,0
05/15/21 03:08:00,2
05/15/21 03:09:00,-5
05/15/21 03:10:00,-39
05/15/21 03:11:00,0
05/15/21 03:12:00,-64
05/15/21 03:13:00,0
05/15/21 03:14:00,-34
05/15/21 03:15:00,-4
05/15/21 03:16:00,-42
05/15/21 03:17:00,-38
05/15/21 03:18:00,-21
05/15/21 03:19:00,-49
05/15/21 03:20:00,-1
05/15/21 03:21:00,0
05/15/21 03:22:00,-19
05/15/21 03:23:00,11
05/15/21 03:24:00,-9
05/15/21 03:25:00,0
05/15/21 03:26:00,-12
05/15/21 03:27:00,-10
05/15/21 03:28:00,-3
05/15/21 03:29:00,-8
05/15/21 03:30:00,-1
05/15/21 03:31:00,-4
05/15/21 03:32:00,-28
05/15/21 03:33:00,-8
05/15/21 03:34:00,0
05/15/21 03:35:00,-37
05/15/21 03:36:00,-5
05/15/21 03:37:00,-5
05/15/21 03:38:00,-25
05/15/21 03:39:00,0
05/15/21 03:40:00,-29
05/15/21 03:41:00,0
05/15/21 03:42:00,-28
05/15/21 03:43:00,13
05/15/21 03:44:00,37
05/15/21 03:45:00,44
05/15/21 03:46:00,0
05/15/21 03:47:00,8
05/15/21 03:48:00,-4
05/15/21 03:49:00,0
05/15/21 03:50:00,3
05/15/21 03:51:00,13
05/15/21 03:52:00,11
05/15/21 03:53:00,-47
05/15/21 03:54:00,0
05/15/21 03:55:00,-20
05/15/21 03:56:00,0
05/15/21 03:57:00,-8
05/15/21 03:58:00,40
05/15/21 03:59:00,-18
05/15/21 04:00:00,-56
05/15/21 04:01:00,0
05/15/21 04:02:00,-17
05/15/21 04:03:00,-23
05/15/21 04:04:00,3
05/15/21 04:05:00,-7
05/15/21 04:06:00,-56
05/15/21 04:07:00,-3
05/15/21 04:08:00,-6
05/15/21 04:09:00,0
05/15/21 04:10:00,0
05/15/21 04:11:00,0
05/15/21 04:12:00,0
05/15/21 04:13:00,0
05/15/21 04:14:00,0
05/15/21 04:15:00,0
05/15/21 04:16:00,-62
05/15/21 04:17:00,5
05/15/21 04:18:00,-4
05/15/21 04:19:00,0
05/15/21 04:20:00,8
05/15/21 04:21:00,5
05/15/21 04:22:00,-13
05/15/21 04:23:00,0
05/15/21 04:24:00,32
05/15/21 04:25:00,13
05/15/21 04:26:00,17
05/15/21 04:27:00,0
05/15/21 04:28:00,27
05/15/21 04:29:00,4
05/15/21 04:30:00,0
05/15/21 04:31:00,65
05/15/21 04:32:00,-13
05/15/21 04:33:00,-34
05/15/21 04:34:00,0
05/15/21 04:35:00,19
05/15/21 04:36:00,-2
05/15/21 04:37:00,22
05/15/21 04:38:00,5
05/15/21 04:39:00,17
05/15/21 04:40:00,35
05/15/21 04:41:00,-63
05/15/21 04:42:00,0
05/15/21 04:43:00,0
05/15/21 04:44:00,-7
05/15/21 04:45:00,2
05/15/21 04:46:00,-3
05/15/21 04:47:00,14
05/15/21 04:48:00,2
05/15/21 04:49:00,17
05/15/21 04:50:00,-16
05/15/21 04:51:00,-16
05/15/21 04:52:00,-2
05/15/21 04:53:00,0
05/15/21 04:54:00,21
05/15/21 04:55:00,2
05/15/21 04:56:00,-4
05/15/21 04:57:00,-41
05/15/21 04:58:00,1
05/15/21 04:59:00,-3
05/15/21 05:00:00,-5
05/15/21 05:01:00,2
05/15/21 05:02:00,26
05/15/21 05:03:00,0
05/15/21 05:04:00,0
05/15/21 05:05:00,4
05/15/21 05:06:00,-2
05/15/21 05:07:00,-10
05/15/21 05:08:00,-26
05/15/21 05:09:00,26
05/15/21 05:10:00,-2
05/15/21 05:11:00,-22
05/15/21 05:12:00,0
05/15/21 05:13:00,-2
05/15/21 05:14:00,0
05/15/21 05:15:00,13
05/15/21 05:16:00,18
05/15/21 05:17:00,3
05/15/21 05:18:00,-30
05/15/21 05:19:00,1
05/15/21 05:20:00,0
05/15/21 05:21:00,-13
05/15/21 05:22:00,-25
05/15/21 05:23:00,4
05/15/21 05:24:00,1
05/15/21 05:25:00,-13
05/15/21 05:26:00,0
05/15/21 05:27:00,-17
05/15/21 05:28:00,0
05/15/21 05:29:00,0
05/15/21 05:30:00,0
05/15/21 05:31:00,0
05/15/21 05:32:00,0
05/15/21 05:33:00,0
05/15/21 05:34:00,0
05/15/21 05:35:00,0
05/15/21 05:36:00,0
05/15/21 05:37:00,0
05/15/21 05:38:00,0
05/15/21 05:39:00,0
05/15/21 05:40:00,0
05/15/21 05:41:00,0
05/15/21 05:42:00,0
05/15/21 05:43:00,0
05/15/21 05:44:00,-51
05/15/21 05:45:00,52
05/15/21 05:46:00,-5
05/15/21 05:47:00,0
05/15/21 05:48:00,10
05/15/21 05:49:00,5
05/15/21 05:50:00,0
05/15/21 05:51:00,-2
05/15/21 05:52:00,19
05/15/21 05:53:00,-4
05/15/21 05:54:00,-19
05/15/21 05:55:00,-22
05/15/21 05:56:00,-9
05/15/21 05:57:00,0
05/15/21 05:58:00,13
05/15/21 05:59:00,0
05/15/21 06:00:00,0
05/15/21 06:01:00,-5
05/15/21 06:02:00,-11
05/15/21 06:03:00,-3
05/15/21 06:04:00,0
05/15/21 06:05:00,-3
05/15/21 06:06:00,-49
05/15/21 06:07:00,0
05/15/21 06:08:00,-3
05/15/21 06:09:00,-17
05/15/21 06:10:00,0
05/15/21 06:11:00,-6
05/15/21 06:12:00,-8
05/15/21 06:13:00,13
05/15/21 06:14:00,-13
05/15/21 06:15:00,-2
05/15/21 06:16:00,3
05/15/21 06:17:00,7
05/15/21 06:18:00,44
05/15/21 06:19:00,-8
05/15/21 06:20:00,31
05/15/21 06:21:00,22
05/15/21 06:22:00,0
05/15/21 06:23:00,17
05/15/21 06:24:00,0
05/15/21 06:25:00,65
05/15/21 06:26:00,12
05/15/21 06:27:00,0
05/15/21 06:28:00,-8
05/15/21 06:29:00,-19
05/15/21 06:30:00,-20
05/15/21 06:31:00,4
05/15/21 06:32:00,15
05/15/21 06:33:00,-18
05/15/21 06:34:00,-1
05/15/21 06:35:00,-34
05/15/21 06:36:00,-8
05/15/21 06:37:00,-4
05/15/21 06:38:00,0
05/15/21 06:39:00,0
05/15/21 06:40:00,15
05/15/21 06:41:00,5
05/15/21 06:42:00,2
05/15/21 06:43:00,-22
05/15/21 06:44:00,21
05/15/21 06:45:00,-6
05/15/21 06:46:00,-9
05/15/21 06:47:00,-3
05/15/21 06:48:00,8
05/15/21 06:49:00,1
05/15/21 06:50:00,4
05/15/21 06:51:00,23
05/15/21 06:52:00,4
05/15/21 06:53:00,-19
05/15/21 06:54:00,8
05/15/21 06:55:00,0
05/15/21 06:56:00,-37
05/15/21 06:57:00,6
05/15/21 06:58:00,-25
05/15/21 06:59:00,8
05/15/21 07:00:00,0
05/15/21 07:01:00,-44
05/15/21 07:02:00,-4
05/15/21 07:03:00,0
05/15/21 07:04:00,0
05/15/21 07:05:00,21
05/15/21 07:06:00,5
05/15/21 07:07:00,-21
05/15/21 07:08:00,-48
05/15/21 07:09:00,8
05/15/21 07:10:00,-4
05/15/21 07:11:00,0
05/15/21 07:12:00,10
05/15/21 07:13:00,-8
05/15/21 07:14:00,8
05/15/21 07:15:00,-12
05/15/21 07:16:00,-19
05/15/21 07:17:00,0
05/15/21 07:18:00,3
05/15/21 07:19:00,0
05/15/21 07:20:00,-39
05/15/21 07:21:00,0
05/15/21 07:22:00,-11
05/15/21 07:23:00,-30
05/15/21 07:24:00,-4
05/15/21 07:25:00,5
05/15/21 07:26:00,5
05/15/21 07:27:00,29
05/15/21 07:28:00,-47
05/15/21 07:29:00,-3
05/15/21 07:30:00,-3
05/15/21 07:31:00,0
05/15/21 07:32:00,5
05/15/21 07:33:00,7
05/15/21 07:34:00,17
05/15/21 07:35:00,8
05/15/21 07:36:00,-2
05/15/21 07:37:00,0
05/15/21 07:38:00,-4
05/15/21 07:39:00,2
05/15/21 07:40:00,-44
05/15/21 07:41:00,-12
05/15/21 07:42:00,-3
05/15/21 07:43:00,-30
05/15/21 07:44:00,-23
05/15/21 07:45:00,5
05/15/21 07:46:00,-35
05/15/21 07:47:00,2
05/15/21 07:48:00,-26
05/15/21 07:49:00,-3
05/15/21 07:50:00,-30
05/15/21 07:51:00,3
05/15/21 07:52:00,-39
05/15/21 07:53:00,0
05/15/21 07:54:00,-1
05/15/21 07:55:00,-4
05/15/21 07:56:00,14
05/15/21 07:57:00,-4
05/15/21 07:58:00,3
05/15/21 07:59:00,-39
05/15/21 08:00:00,25
05/15/21 08:01:00,-4
05/15/21 08:02:00,52
05/15/21 08:03:00,11
05/15/21 08:04:00,64
05/15/21 08:05:00,52
05/15/21 08:06:00,0
05/15/21 08:07:00,33
05/15/21 08:08:00,-19
05/15/21 08:09:00,15
05/15/21 08:10:00,60
05/15/21 08:11:00,13
05/15/21 08:12:01,0
05/15/21 08:13:01,-4
05/15/21 08:14:01,0
05/15/21 08:15:01,-8
05/15/21 08:16:01,25
05/15/21 08:17:01,-50
05/15/21 08:18:01,0
05/15/21 08:19:01,6
05/15/21 08:20:01,0
05/15/21 08:21:01,30
05/15/21 08:22:01,54
05/15/21 08:23:01,13
05/15/21 08:24:01,15
05/15/21 08:25:01,20
05/15/21 08:26:01,4
05/15/21 08:27:01,0
05/15/21 08:28:01,2
05/15/21 08:29:01,0
05/15/21 08:30:01,-16
05/15/21 08:31:01,0
05/15/21 08:32:01,-43
05/15/21 08:33:01,27
05/15/21 08:34:01,0
05/15/21 08:35:01,-31
05/15/21 08:36:01,3
05/15/21 08:37:01,0
05/15/21 08:38:01,1
05/15/21 08:39:01,-22
05/15/21 08:40:01,-8
05/15/21 08:41:01,0
05/15/21 08:42:01,0
05/15/21 08:43:01,0
05/15/21 08:44:01,0
05/15/21 08:45:01,0
05/15/21 08:46:01,5
05/15/21 08:47:01,0
05/15/21 08:48:01,0
05/15/21 08:49:01,-4
05/15/21 08:50:01,0
05/15/21 08:51:01,-16
05/15/21 08:52:01,-4
05/15/21 08:53:01,0
05/15/21 08:54:01,0
05/15/21 08:55:01,0
05/15/21 08:56:01,-4
05/15/21 08:57:02,8
05/15/21 08:58:02,0
05/15/21 08:59:02,9
05/15/21 09:00:02,-12
05/15/21 09:01:02,-4
05/15/21 09:02:02,-32
05/15/21 09:03:02,0
05/15/21 09:04:02,-16
05/15/21 09:05:02,-4
05/15/21 09:06:02,11
05/15/21 09:07:02,0
05/15/21 09:08:02,0
05/15/21 09:09:02,20
05/15/21 09:10:02,0
05/15/21 09:11:02,-26
05/15/21 09:12:02,3
05/15/21 09:13:02,-2
05/15/21 09:14:02,-5
05/15/21 09:15:02,11
05/15/21 09:26:30,15
05/15/21 09:27:30,9
05/15/21 09:28:30,0
05/15/21 09:29:30,-5
05/15/21 09:30:30,18
05/15/21 09:31:30,43
05/15/21 09:32:32,2
05/15/21 09:33:32,9
05/15/21 09:34:32,13
05/15/21 09:35:32,-3
05/15/21 09:36:32,-5
05/15/21 09:37:32,0
05/15/21 09:38:32,4
05/15/21 09:39:32,5
05/15/21 09:40:32,0
05/15/21 09:41:32,2
05/15/21 09:42:32,-4
05/15/21 09:43:32,0
05/15/21 09:44:32,1
05/15/21 09:45:32,8
05/15/21 09:46:32,0
05/15/21 09:47:32,-1
05/15/21 09:48:32,-9
05/15/21 09:49:32,10
05/15/21 09:50:32,-34
05/15/21 09:51:32,-5
05/15/21 09:52:32,-7
05/15/21 09:53:32,14
05/15/21 09:54:32,33
05/15/21 09:55:32,-12
05/15/21 09:56:33,3
05/15/21 09:57:33,9
05/15/21 09:58:33,-1
05/15/21 09:59:33,-7
05/15/21 10:00:33,0
05/15/21 10:01:33,13
05/15/21 10:02:34,0
05/15/21 10:03:34,1
05/15/21 10:04:34,0
05/15/21 10:05:34,-30
05/15/21 10:06:34,19
05/15/21 10:07:34,12
05/15/21 10:08:34,41
05/15/21 10:09:34,0
05/15/21 10:10:34,8
05/15/21 10:11:34,-9
05/15/21 10:12:34,0
05/15/21 10:13:34,-1
05/15/21 10:14:34,0
05/15/21 10:15:34,0
05/15/21 10:16:34,-30
05/15/21 10:17:34,8
05/15/21 10:18:34,0
05/15/21 10:19:34,-6
05/15/21 10:20:34,8
05/15/21 10:21:34,14
05/15/21 10:22:34,-36
05/15/21 10:23:34,-1
05/15/21 10:24:34,-1
05/15/21 10:25:34,-11
05/15/21 10:26:34,45
05/15/21 10:27:34,0
05/15/21 10:28:34,-2
05/15/21 10:29:34,12
05/15/21 10:30:34,0
05/15/21 10:31:34,-22
05/15/21 10:32:34,-17
05/15/21 10:33:34,-24
05/15/21 10:34:34,-12
05/15/21 10:35:34,12
05/15/21 10:36:34,-10
05/15/21 10:37:34,0
05/15/21 10:38:34,0
05/15/21 10:39:34,-8
05/15/21 10:40:34,0
05/15/21 10:41:34,-18
05/15/21 10:42:34,0
05/15/21 10:43:34,4
05/15/21 10:44:34,-8
05/15/21 10:45:34,14
05/15/21 10:46:34,0
05/15/21 10:47:34,0
05/15/21 10:48:34,-14
05/15/21 10:49:34,0
05/15/21 10:50:34,0
05/15/21 10:51:34,-20
05/15/21 10:52:34,-47
05/15/21 10:53:34,-36
05/15/21 10:54:34,1
05/15/21 10:55:34,0
05/15/21 10:56:34,8
05/15/21 10:57:34,2
05/15/21 10:58:34,0
05/15/21 10:59:34,2
05/15/21 11:00:34,-9
05/15/21 11:01:34,8
05/15/21 11:02:34,27
05/15/21 11:03:34,34
05/15/21 11:04:34,10
05/15/21 11:05:34,0
05/15/21 11:06:34,1
05/15/21 11:07:34,0
05/15/21 11:08:34,4
05/15/21 11:09:34,12
05/15/21 11:10:34,-21
05/15/21 11:11:34,4
05/15/21 11:12:34,33
05/15/21 11:13:34,0
05/15/21 11:14:34,0
05/15/21 11:15:34,0
05/15/21 11:16:34,0
05/15/21 11:17:34,16
05/15/21 11:18:34,-2
05/15/21 11:19:34,0
05/15/21 11:20:34,-8
05/15/21 11:21:34,-2
05/15/21 11:22:34,-8
05/15/21 11:23:34,-10
05/15/21 11:24:34,4
05/15/21 11:25:34,0
05/15/21 11:26:34,-18
05/15/21 11:27:34,0
05/15/21 11:28:34,1
05/15/21 11:29:34,40
