timestamp,Infrared to Red Signal Ratio
02/26/21 02:41:30,-8
02/26/21 02:42:30,-50
02/26/21 02:43:30,-4
02/26/21 02:44:30,30
02/26/21 02:45:30,17
02/26/21 02:46:30,39
02/26/21 02:47:30,0
02/26/21 02:48:30,0
02/26/21 02:49:30,3
02/26/21 02:50:30,0
02/26/21 02:51:30,43
02/26/21 02:52:30,-4
02/26/21 02:53:30,29
02/26/21 02:54:30,0
02/26/21 02:55:30,3
02/26/21 02:56:30,9
02/26/21 02:57:30,0
02/26/21 02:58:30,-32
02/26/21 02:59:30,72
02/26/21 03:00:30,4
02/26/21 03:01:30,0
02/26/21 03:02:30,11
02/26/21 03:03:30,0
02/26/21 03:04:30,0
02/26/21 03:05:30,5
02/26/21 03:06:30,26
02/26/21 03:07:30,-1
02/26/21 03:08:30,0
02/26/21 03:09:30,27
02/26/21 03:10:30,0
02/26/21 03:11:30,0
02/26/21 03:12:30,-24
02/26/21 03:13:30,11
02/26/21 03:14:30,-6
02/26/21 03:15:30,0
02/26/21 03:16:30,1
02/26/21 03:17:30,0
02/26/21 03:18:30,0
02/26/21 03:19:30,3
02/26/21 03:20:30,11
02/26/21 03:21:30,0
02/26/21 03:22:30,-1
02/26/21 03:23:30,8
02/26/21 03:24:30,6
02/26/21 03:25:30,0
02/26/21 03:26:30,-4
02/26/21 03:27:30,-22
02/26/21 03:28:30,8
02/26/21 03:29:30,2
02/26/21 03:30:30,4
02/26/21 03:31:30,0
02/26/21 03:32:30,-1
02/26/21 03:33:30,0
02/26/21 03:34:30,0
02/26/21 03:35:30,-21
02/26/21 03:36:30,-6
02/26/21 03:37:30,-45
02/26/21 03:38:30,-73
02/26/21 03:39:30,45
02/26/21 03:40:32,2
02/26/21 03:41:32,-19
02/26/21 03:42:32,0
02/26/21 03:43:32,-1
02/26/21 03:44:32,-1
02/26/21 03:45:32,-44
02/26/21 03:46:32,3
02/26/21 03:47:32,0
02/26/21 03:48:32,-8
02/26/21 03:49:32,-21
02/26/21 03:50:32,18
02/26/21 03:51:32,12
02/26/21 03:52:32,-65
02/26/21 03:53:32,-13
02/26/21 03:54:32,-45
02/26/21 03:55:32,7
02/26/21 03:56:32,8
02/26/21 03:57:32,0
02/26/21 03:58:32,22
02/26/21 03:59:32,-8
02/26/21 04:00:32,-7
02/26/21 04:01:32,0
02/26/21 04:02:32,9
02/26/21 04:03:32,1
02/26/21 04:04:32,17
02/26/21 04:05:32,-41
02/26/21 04:06:32,-13
02/26/21 04:07:32,0
02/26/21 04:08:32,2
02/26/21 04:09:32,16
02/26/21 04:10:32,-5
02/26/21 04:11:32,0
02/26/21 04:12:32,0
02/26/21 04:13:32,30
02/26/21 04:14:32,-20
02/26/21 04:15:32,3
02/26/21 04:16:32,13
02/26/21 04:17:32,32
02/26/21 04:18:34,5
02/26/21 04:19:34,-10
02/26/21 04:20:34,20
02/26/21 04:21:34,0
02/26/21 04:22:34,-3
02/26/21 04:23:34,-43
02/26/21 04:24:34,-21
02/26/21 04:25:34,39
02/26/21 04:26:34,16
02/26/21 04:27:34,0
02/26/21 04:28:34,4
02/26/21 04:29:34,-3
02/26/21 04:30:34,5
02/26/21 04:31:34,19
02/26/21 04:32:34,-2
02/26/21 04:33:34,0
02/26/21 04:34:34,0
02/26/21 04:35:34,-1
02/26/21 04:36:34,0
02/26/21 04:37:35,-2
02/26/21 04:38:35,5
02/26/21 04:39:35,0
02/26/21 04:40:35,8
02/26/21 04:41:35,4
02/26/21 04:42:35,0
02/26/21 04:43:35,-5
02/26/21 04:44:35,0
02/26/21 04:45:35,1
02/26/21 04:46:35,8
02/26/21 04:47:35,13
02/26/21 04:48:35,4
02/26/21 04:49:35,0
02/26/21 04:50:35,27
02/26/21 04:51:35,0
02/26/21 04:52:37,0
02/26/21 04:53:37,-6
02/26/21 04:54:37,0
02/26/21 04:55:37,0
02/26/21 04:56:38,0
02/26/21 04:57:38,0
02/26/21 04:58:38,-35
02/26/21 04:59:38,3
02/26/21 05:00:38,-17
02/26/21 05:01:38,-13
02/26/21 05:02:38,-7
02/26/21 05:03:38,-30
02/26/21 05:04:38,20
02/26/21 05:05:38,1
02/26/21 05:06:40,17
02/26/21 05:07:40,11
02/26/21 05:08:40,1
02/26/21 05:09:40,2
02/26/21 05:10:40,26
02/26/21 05:11:40,-5
02/26/21 05:12:41,6
02/26/21 05:13:41,0
02/26/21 05:14:41,4
02/26/21 05:15:41,-28
02/26/21 05:16:41,16
02/26/21 05:17:41,-43
02/26/21 05:18:41,0
02/26/21 05:19:41,12
02/26/21 05:20:41,0
02/26/21 05:21:42,30
02/26/21 05:22:42,2
02/26/21 05:23:42,-4
02/26/21 05:24:42,11
02/26/21 05:25:42,-36
02/26/21 05:26:42,30
02/26/21 05:27:42,30
02/26/21 05:28:42,0
02/26/21 05:29:42,6
02/26/21 05:30:42,-11
02/26/21 05:31:42,47
02/26/21 05:32:42,1
02/26/21 05:33:42,0
02/26/21 05:34:42,0
02/26/21 05:35:42,-1
02/26/21 05:36:42,-10
02/26/21 05:37:42,23
02/26/21 05:38:42,0
02/26/21 05:39:42,9
02/26/21 05:40:42,-30
02/26/21 05:41:42,-8
02/26/21 05:42:42,0
02/26/21 05:43:42,-9
02/26/21 05:44:42,-24
02/26/21 05:45:42,0
02/26/21 05:46:42,8
02/26/21 05:47:42,-3
02/26/21 05:48:42,17
02/26/21 05:49:42,-8
02/26/21 05:50:42,-13
02/26/21 05:51:42,0
02/26/21 05:52:42,15
02/26/21 05:53:43,0
02/26/21 05:54:43,-37
02/26/21 05:55:43,-1
02/26/21 05:56:43,-7
02/26/21 05:57:43,42
02/26/21 05:58:43,0
02/26/21 05:59:43,0
02/26/21 06:00:43,0
02/26/21 06:01:43,-9
02/26/21 06:02:43,9
02/26/21 06:03:43,13
02/26/21 06:04:43,-2
02/26/21 06:05:43,-7
02/26/21 06:06:43,1
02/26/21 06:07:43,-1
02/26/21 06:08:43,-13
02/26/21 06:09:43,8
02/26/21 06:10:43,22
02/26/21 06:11:43,16
02/26/21 06:12:43,-5
02/26/21 06:13:43,0
02/26/21 06:14:43,-39
02/26/21 06:15:43,0
02/26/21 06:16:43,0
02/26/21 06:17:43,-16
02/26/21 06:18:43,-8
02/26/21 06:19:44,-30
02/26/21 06:20:44,-13
02/26/21 06:21:44,0
02/26/21 06:22:44,10
02/26/21 06:23:44,0
02/26/21 06:24:44,-3
02/26/21 06:25:44,-16
02/26/21 06:26:44,0
02/26/21 06:27:44,0
02/26/21 06:28:44,-34
02/26/21 06:29:44,-2
02/26/21 06:30:44,0
02/26/21 06:31:44,-6
02/26/21 06:32:44,-4
02/26/21 06:33:44,5
02/26/21 06:34:44,-15
02/26/21 06:35:44,-21
02/26/21 06:36:44,1
02/26/21 06:37:44,-4
02/26/21 06:38:44,26
02/26/21 06:39:44,-3
02/26/21 06:40:44,4
02/26/21 06:41:44,-4
02/26/21 06:42:44,-56
02/26/21 06:43:44,1
02/26/21 06:44:44,28
02/26/21 06:45:44,-2
02/26/21 06:46:44,-1
02/26/21 06:47:44,4
02/26/21 06:48:44,-7
02/26/21 06:49:44,9
02/26/21 06:50:44,0
02/26/21 06:51:44,11
02/26/21 06:52:44,0
02/26/21 06:53:44,-6
02/26/21 06:54:44,1
02/26/21 06:55:44,17
02/26/21 06:56:44,7
02/26/21 06:57:44,2
02/26/21 06:58:44,23
02/26/21 06:59:44,-6
02/26/21 07:00:44,0
02/26/21 07:01:44,11
02/26/21 07:02:44,0
02/26/21 07:03:44,-65
02/26/21 07:04:44,3
02/26/21 07:05:44,39
02/26/21 07:06:44,-30
02/26/21 07:07:44,0
02/26/21 07:08:44,18
02/26/21 07:09:44,17
02/26/21 07:10:44,-74
02/26/21 07:11:44,-2
02/26/21 07:12:44,0
02/26/21 07:13:44,-8
02/26/21 07:14:44,0
02/26/21 07:15:44,-4
02/26/21 07:16:44,6
02/26/21 07:17:44,-8
02/26/21 07:18:44,5
02/26/21 07:19:44,-8
02/26/21 07:20:44,0
02/26/21 07:21:44,0
02/26/21 07:22:44,0
02/26/21 07:23:44,3
02/26/21 07:24:44,0
02/26/21 07:25:44,0
02/26/21 07:26:44,-4
02/26/21 07:27:44,4
02/26/21 07:28:44,-16
02/26/21 07:29:44,13
02/26/21 07:30:44,21
02/26/21 07:31:44,0
02/26/21 07:32:44,-4
02/26/21 07:33:44,-30
02/26/21 07:34:44,-35
02/26/21 07:35:44,-3
02/26/21 07:36:44,-8
02/26/21 07:37:44,21
02/26/21 07:38:44,8
02/26/21 07:39:44,0
02/26/21 07:40:44,4
02/26/21 07:41:44,-12
02/26/21 07:42:44,-1
02/26/21 07:43:44,15
02/26/21 07:44:44,0
02/26/21 07:45:44,0
02/26/21 07:46:44,4
02/26/21 07:47:44,0
02/26/21 07:48:44,0
02/26/21 07:49:44,20
02/26/21 12:27:00,-21
02/26/21 12:28:00,4
02/26/21 12:29:00,0
02/26/21 12:30:00,5
02/26/21 12:31:00,-6
02/26/21 12:32:00,38
02/26/21 12:33:00,-16
02/26/21 12:34:00,0
02/26/21 12:35:00,7
02/26/21 12:36:00,1
02/26/21 12:37:00,-20
02/26/21 12:38:00,1
02/26/21 12:39:00,-18
02/26/21 12:40:00,-13
02/26/21 12:41:00,4
02/26/21 12:42:00,14
02/26/21 12:43:00,4
02/26/21 12:44:00,13
02/26/21 12:45:00,-7
02/26/21 12:46:00,-19
02/26/21 12:47:00,2
02/26/21 12:48:00,0
02/26/21 12:49:00,0
02/26/21 12:50:00,0
02/26/21 12:51:00,13
02/26/21 12:52:00,0
02/26/21 12:53:00,0
02/26/21 12:54:00,0
02/26/21 12:55:00,3
02/26/21 12:56:00,-13
02/26/21 12:57:00,0
02/26/21 13:29:00,-31
02/26/21 13:30:00,1
02/26/21 13:31:00,38
02/26/21 13:32:00,8
02/26/21 13:33:00,26
02/26/21 13:34:00,0
02/26/21 13:35:00,0
02/26/21 13:36:00,14
02/26/21 13:37:00,-13
02/26/21 13:38:00,-12
02/26/21 13:39:00,12
02/26/21 13:40:00,0
02/26/21 13:41:00,-20
02/26/21 13:42:00,-18
02/26/21 13:43:00,8
02/26/21 13:44:00,4
02/26/21 13:45:00,17
02/26/21 13:46:00,0
