timestamp,Infrared to Red Signal Ratio
01/17/21 02:31:30,0
01/17/21 02:32:30,-8
01/17/21 02:33:30,0
01/17/21 02:34:30,2
01/17/21 02:35:30,5
01/17/21 02:36:30,-47
01/17/21 02:37:30,-1
01/17/21 02:38:30,-17
01/17/21 02:39:30,0
01/17/21 02:40:30,-55
01/17/21 02:41:30,4
01/17/21 02:42:30,-24
01/17/21 02:43:30,6
01/17/21 02:44:30,4
01/17/21 02:45:30,32
01/17/21 02:46:30,-17
01/17/21 02:47:30,0
01/17/21 02:48:30,46
01/17/21 02:49:30,-5
01/17/21 02:50:30,4
01/17/21 02:51:30,4
01/17/21 02:52:30,49
01/17/21 02:53:30,51
01/17/21 02:54:30,49
01/17/21 02:55:30,53
01/17/21 02:56:30,0
01/17/21 02:57:30,4
01/17/21 02:58:30,3
01/17/21 02:59:30,-5
01/17/21 03:00:30,37
01/17/21 03:01:30,1
01/17/21 03:02:30,21
01/17/21 03:03:30,62
01/17/21 03:04:30,26
01/17/21 03:05:30,3
01/17/21 03:06:30,30
01/17/21 03:07:30,13
01/17/21 03:08:30,62
01/17/21 03:09:31,1
01/17/21 03:10:31,0
01/17/21 03:11:31,8
01/17/21 03:12:31,21
01/17/21 03:13:31,1
01/17/21 03:14:31,34
01/17/21 03:15:31,-3
01/17/21 03:16:31,4
01/17/21 03:17:31,11
01/17/21 03:18:31,-32
01/17/21 03:19:31,-37
01/17/21 03:20:31,-13
01/17/21 03:21:31,0
01/17/21 03:22:31,11
01/17/21 03:23:31,43
01/17/21 03:24:31,23
01/17/21 03:25:31,-3
01/17/21 03:26:31,5
01/17/21 03:27:31,-4
01/17/21 03:28:31,10
01/17/21 03:29:31,0
01/17/21 03:30:31,39
01/17/21 03:31:31,-1
01/17/21 03:32:31,4
01/17/21 03:33:31,-8
01/17/21 03:34:31,4
01/17/21 03:35:31,-2
01/17/21 03:36:31,26
01/17/21 03:37:31,-4
01/17/21 03:38:31,32
01/17/21 03:39:31,2
01/17/21 03:40:31,4
01/17/21 03:41:31,6
01/17/21 03:42:31,-5
01/17/21 03:43:31,-1
01/17/21 03:44:31,-5
01/17/21 03:45:31,-6
01/17/21 03:46:31,-7
01/17/21 03:47:31,-2
01/17/21 03:48:31,-1
01/17/21 03:49:31,-8
01/17/21 03:50:31,8
01/17/21 03:51:31,0
01/17/21 03:52:31,-1
01/17/21 03:53:31,74
01/17/21 03:54:31,0
01/17/21 03:55:31,0
01/17/21 03:56:31,21
01/17/21 03:57:31,10
01/17/21 03:58:31,56
01/17/21 03:59:31,6
01/17/21 04:00:31,-17
01/17/21 04:01:31,-46
01/17/21 04:02:31,-52
01/17/21 04:03:31,26
01/17/21 04:04:31,-1
01/17/21 04:05:31,-1
01/17/21 04:06:31,19
01/17/21 04:07:31,-10
