timestamp,Infrared to Red Signal Ratio
04/06/20 02:57:31,4
04/06/20 02:58:31,1
04/06/20 02:59:31,-4
04/06/20 03:00:32,0
04/06/20 04:53:31,-2
04/06/20 04:54:31,17
04/06/20 04:55:31,2
04/06/20 05:19:01,7
04/06/20 05:20:02,-12
04/06/20 05:21:02,-1
04/06/20 05:22:02,0
04/06/20 05:23:02,-5
04/06/20 05:24:02,-11
04/06/20 05:25:02,0
04/06/20 05:26:02,0
04/06/20 05:27:02,-4
04/06/20 05:28:02,-1
04/06/20 05:29:02,-2
04/06/20 05:30:02,-1
04/06/20 05:31:02,-1
04/06/20 05:32:02,-32
04/06/20 05:33:02,-8
04/06/20 05:34:02,-6
04/06/20 05:35:02,-3
04/06/20 05:36:03,-4
04/06/20 05:37:03,-8
04/06/20 05:38:03,-12
04/06/20 05:39:03,-10
04/06/20 05:40:03,0
04/06/20 05:41:03,7
04/06/20 05:42:03,-4
04/06/20 05:43:03,-55
04/06/20 05:44:03,8
04/06/20 05:45:03,-1
04/06/20 05:46:03,-15
04/06/20 05:47:03,2
04/06/20 05:48:03,-54
04/06/20 05:49:03,-3
04/06/20 05:50:03,-31
04/06/20 05:51:03,-35
04/06/20 05:52:03,-9
04/06/20 05:53:03,10
04/06/20 05:54:04,2
04/06/20 05:55:04,-6
04/06/20 05:56:04,-11
04/06/20 05:57:04,0
04/06/20 05:58:04,-4
04/06/20 05:59:04,-10
04/06/20 06:00:04,20
04/06/20 06:01:04,-1
04/06/20 06:02:04,5
04/06/20 06:03:04,0
04/06/20 06:04:04,9
04/06/20 06:05:04,-41
04/06/20 06:06:04,3
04/06/20 06:07:04,39
04/06/20 06:08:04,33
04/06/20 06:09:04,28
04/06/20 06:10:04,2
04/06/20 06:11:05,0
04/06/20 06:12:05,10
04/06/20 06:13:05,1
04/06/20 06:14:05,0
04/06/20 06:15:05,14
04/06/20 06:16:05,-20
04/06/20 06:17:05,34
04/06/20 06:18:05,0
04/06/20 06:19:05,0
04/06/20 06:20:05,-24
04/06/20 06:21:05,-16
04/06/20 06:22:05,-12
04/06/20 06:23:05,16
04/06/20 06:24:05,-1
04/06/20 06:25:05,-7
04/06/20 06:26:06,-35
04/06/20 06:27:06,4
04/06/20 06:28:06,-5
04/06/20 06:29:06,1
04/06/20 06:30:06,1
04/06/20 06:31:06,11
04/06/20 06:32:06,5
04/06/20 06:33:06,1
04/06/20 06:34:06,-19
04/06/20 06:35:06,0
04/06/20 06:36:06,-27
04/06/20 06:37:06,0
04/06/20 06:38:06,-36
04/06/20 06:39:06,5
04/06/20 06:40:06,1
04/06/20 06:41:06,-2
04/06/20 06:42:06,-18
04/06/20 06:43:06,2
04/06/20 06:44:06,-3
04/06/20 06:45:07,10
04/06/20 06:46:07,-1
04/06/20 06:47:07,2
04/06/20 06:48:07,0
04/06/20 06:49:07,-45
04/06/20 06:50:07,-21
04/06/20 06:51:07,-3
04/06/20 06:52:07,-48
04/06/20 06:53:07,0
04/06/20 06:54:07,0
04/06/20 06:55:07,-4
04/06/20 06:56:07,3
04/06/20 06:57:07,-1
04/06/20 06:58:07,-2
04/06/20 06:59:07,-1
04/06/20 07:00:07,-2
04/06/20 07:01:08,-44
04/06/20 07:02:08,-19
04/06/20 07:03:08,2
04/06/20 07:04:08,0
04/06/20 07:05:08,0
04/06/20 07:06:08,0
04/06/20 07:07:08,-11
04/06/20 07:08:08,8
04/06/20 07:09:08,6
04/06/20 07:10:08,2
04/06/20 07:11:08,20
04/06/20 07:12:08,3
04/06/20 07:13:08,0
04/06/20 07:14:08,-11
04/06/20 07:15:08,-24
04/06/20 07:16:08,0
04/06/20 07:17:09,-38
04/06/20 07:18:09,-42
04/06/20 07:19:09,-3
04/06/20 07:20:09,-1
04/06/20 07:21:09,0
04/06/20 07:22:09,-51
04/06/20 07:23:09,-10
04/06/20 07:24:09,-6
04/06/20 07:25:09,-6
04/06/20 07:26:09,-3
04/06/20 07:27:09,9
04/06/20 07:28:09,3
04/06/20 07:29:09,-11
04/06/20 07:30:09,0
04/06/20 07:31:09,-1
04/06/20 07:32:09,-2
04/06/20 07:33:09,56
04/06/20 07:34:09,0
04/06/20 07:35:10,-1
04/06/20 07:36:10,1
04/06/20 07:37:10,-5
04/06/20 07:38:10,-8
04/06/20 07:39:10,34
04/06/20 07:40:10,-65
04/06/20 07:41:10,4
04/06/20 07:42:10,-1
04/06/20 07:43:10,-25
04/06/20 07:44:10,1
04/06/20 07:45:10,0
04/06/20 07:46:10,-1
04/06/20 07:47:10,-3
04/06/20 07:48:10,-3
04/06/20 07:49:10,-1
04/06/20 07:50:10,-19
04/06/20 07:51:10,-4
04/06/20 07:52:10,-1
04/06/20 07:53:11,-10
04/06/20 07:54:11,-3
04/06/20 07:55:11,-5
04/06/20 07:56:11,0
04/06/20 07:57:11,0
04/06/20 07:58:11,-1
04/06/20 07:59:11,-1
04/06/20 08:00:11,-7
04/06/20 08:01:11,-66
04/06/20 08:02:11,4
04/06/20 08:03:11,-3
04/06/20 08:04:11,0
04/06/20 08:05:11,-16
04/06/20 08:06:11,-7
04/06/20 08:07:11,0
04/06/20 08:08:11,-2
04/06/20 08:09:11,-6
04/06/20 08:10:12,0
04/06/20 08:11:12,-9
04/06/20 08:12:12,0
04/06/20 08:13:12,-13
04/06/20 08:14:12,-2
04/06/20 08:15:12,-25
04/06/20 08:16:12,-4
04/06/20 08:17:12,1
04/06/20 08:18:12,-1
04/06/20 08:19:12,-7
04/06/20 08:20:12,-3
04/06/20 08:21:12,-12
04/06/20 08:22:12,-11
04/06/20 08:23:12,0
04/06/20 08:24:12,2
04/06/20 08:25:13,43
04/06/20 08:26:13,-15
04/06/20 08:27:13,0
04/06/20 08:28:13,-2
04/06/20 08:29:13,11
04/06/20 08:30:13,14
04/06/20 08:31:13,3
04/06/20 10:42:02,13
04/06/20 11:13:01,5
04/06/20 11:14:01,0
04/06/20 11:15:01,0
04/06/20 11:16:01,0
04/06/20 11:17:01,10
04/06/20 11:18:01,-1
04/06/20 11:19:01,-1
04/06/20 11:20:01,2
04/06/20 11:21:01,-1
04/06/20 11:22:01,-1
04/06/20 11:23:01,0
04/06/20 11:24:01,1
04/06/20 11:25:02,0
04/06/20 11:26:02,0
04/06/20 11:27:02,0
04/06/20 11:28:02,0
04/06/20 11:29:02,9
04/06/20 11:30:02,-1
04/06/20 11:31:02,2
04/06/20 11:32:02,0
04/06/20 11:33:02,1
04/06/20 11:34:02,0
04/06/20 11:35:02,3
04/06/20 11:36:02,0
04/06/20 11:37:02,6
04/06/20 11:38:02,-8
04/06/20 11:39:02,-20
04/06/20 11:40:02,-41
04/06/20 11:41:02,6
04/06/20 11:42:03,-31
04/06/20 11:43:03,-17
04/06/20 11:44:03,0
04/06/20 11:45:03,-3
04/06/20 11:46:03,-6
04/06/20 11:47:03,-8
04/06/20 11:48:03,-2
04/06/20 11:49:03,-5
04/06/20 11:50:03,-15
04/06/20 11:51:03,-4
04/06/20 11:52:03,0
04/06/20 11:53:03,8
04/06/20 11:54:03,-7
04/06/20 11:55:03,-1
04/06/20 11:56:03,0
04/06/20 11:57:03,0
04/06/20 11:58:04,-1
04/06/20 11:59:04,1
04/06/20 12:00:04,0
04/06/20 12:01:04,-9
04/06/20 19:12:31,1
04/06/20 21:27:01,4
04/06/20 21:28:01,0
