timestamp,Infrared to Red Signal Ratio
10/21/20 06:11:01,8
10/21/20 06:12:01,-1
10/21/20 06:13:00,-3
10/21/20 06:14:01,0
10/21/20 06:15:01,-31
10/21/20 06:21:30,5
10/21/20 06:22:31,-9
10/21/20 06:23:31,-1
10/21/20 06:24:31,0
10/21/20 06:25:30,-1
10/21/20 06:26:31,-5
10/21/20 06:27:31,-4
10/21/20 06:28:30,-1
10/21/20 06:29:31,-2
10/21/20 06:30:31,19
10/21/20 06:31:31,2
10/21/20 06:32:30,2
10/21/20 06:33:31,-1
10/21/20 06:34:31,-2
10/21/20 06:35:31,1
10/21/20 06:36:31,1
10/21/20 06:37:31,-9
10/21/20 06:38:31,-1
10/21/20 06:39:30,-1
10/21/20 06:40:31,-2
10/21/20 06:41:31,-5
10/21/20 06:42:31,1
10/21/20 06:43:30,16
10/21/20 06:44:31,2
10/21/20 06:45:31,-1
10/21/20 06:46:31,0
10/21/20 06:47:30,-1
10/21/20 06:48:31,-1
10/21/20 06:49:31,0
10/21/20 06:50:31,2
10/21/20 06:51:31,-5
10/21/20 06:52:31,-1
10/21/20 06:53:31,0
10/21/20 06:54:30,-7
10/21/20 06:55:31,-14
10/21/20 06:56:31,-12
10/21/20 06:57:31,0
10/21/20 06:58:30,-6
10/21/20 06:59:31,-21
10/21/20 07:00:31,21
10/21/20 07:01:31,-13
10/21/20 07:02:31,37
10/21/20 07:03:31,3
10/21/20 07:04:31,75
10/21/20 07:05:30,23
10/21/20 07:06:31,41
10/21/20 07:07:31,9
10/21/20 07:08:31,18
10/21/20 07:09:30,-6
10/21/20 07:10:31,-5
10/21/20 07:11:31,7
10/21/20 07:12:31,-4
10/21/20 07:13:32,0
10/21/20 07:14:32,-6
10/21/20 07:15:32,-1
10/21/20 07:16:31,39
10/21/20 07:17:32,3
10/21/20 07:18:32,-1
10/21/20 07:19:32,0
10/21/20 07:20:31,-22
10/21/20 07:21:32,6
10/21/20 07:22:32,-1
10/21/20 07:23:32,-27
10/21/20 07:24:33,-2
10/21/20 07:25:34,0
10/21/20 07:26:34,-10
10/21/20 07:27:34,3
10/21/20 07:28:33,-8
10/21/20 07:29:34,-1
10/21/20 07:30:34,-10
10/21/20 07:31:34,-18
10/21/20 07:32:33,-20
10/21/20 07:33:34,-4
10/21/20 07:34:34,-48
10/21/20 07:35:34,2
10/21/20 07:36:33,-50
10/21/20 07:37:33,-87
10/21/20 07:38:34,-13
10/21/20 07:39:34,-20
10/21/20 07:40:34,-2
10/21/20 07:41:33,-22
10/21/20 07:42:34,-21
10/21/20 07:43:34,2
10/21/20 07:44:34,-40
10/21/20 07:45:34,-8
10/21/20 07:46:34,2
10/21/20 07:47:33,-17
10/21/20 07:48:34,-54
10/21/20 07:49:34,0
10/21/20 07:50:35,-7
10/21/20 07:51:34,-22
10/21/20 07:52:35,-14
10/21/20 07:53:35,0
10/21/20 07:54:35,-33
10/21/20 07:55:35,8
10/21/20 07:56:36,-12
10/21/20 07:57:36,-13
10/21/20 07:58:38,-19
10/21/20 07:59:38,-3
10/21/20 08:00:38,7
10/21/20 08:01:38,-20
10/21/20 08:02:39,-3
10/21/20 08:03:39,-19
10/21/20 08:04:39,-1
10/21/20 08:05:38,3
10/21/20 08:06:39,-1
10/21/20 08:07:39,14
10/21/20 08:08:39,-11
10/21/20 08:09:39,-1
10/21/20 08:10:38,-6
10/21/20 08:11:39,0
10/21/20 08:12:39,-1
10/21/20 08:13:39,0
10/21/20 08:14:39,-1
10/21/20 08:15:39,0
10/21/20 08:16:38,-3
10/21/20 08:17:39,0
10/21/20 08:18:39,-1
10/21/20 08:19:39,-14
10/21/20 08:20:39,8
10/21/20 08:21:38,2
10/21/20 08:22:39,0
10/21/20 08:23:39,17
10/21/20 08:24:39,-18
10/21/20 08:25:39,7
10/21/20 08:26:38,-17
10/21/20 08:27:39,-7
10/21/20 08:28:39,-5
10/21/20 08:29:39,-32
10/21/20 08:30:39,-2
10/21/20 08:31:38,2
10/21/20 08:32:39,15
10/21/20 08:33:39,-4
10/21/20 08:34:39,0
10/21/20 08:35:38,1
10/21/20 08:36:39,3
10/21/20 08:37:39,12
10/21/20 08:38:39,4
10/21/20 08:39:38,2
10/21/20 08:40:40,17
10/21/20 08:41:40,-3
10/21/20 08:42:39,5
10/21/20 08:43:40,11
10/21/20 08:44:40,0
10/21/20 08:45:40,-4
10/21/20 08:46:39,0
10/21/20 08:47:40,-8
10/21/20 08:48:40,-19
10/21/20 08:49:40,-8
10/21/20 08:50:39,-1
10/21/20 08:51:40,-19
10/21/20 08:52:40,1
10/21/20 08:53:40,-9
10/21/20 08:54:39,-12
10/21/20 08:55:40,-1
10/21/20 08:56:40,0
10/21/20 08:57:40,-22
10/21/20 08:58:39,-36
10/21/20 08:59:40,-14
10/21/20 09:00:40,-21
10/21/20 09:01:40,6
10/21/20 09:02:39,16
10/21/20 09:03:40,19
10/21/20 09:04:40,0
10/21/20 09:05:40,-7
10/21/20 09:06:39,0
10/21/20 09:07:40,6
10/21/20 09:08:40,-1
10/21/20 09:09:40,0
10/21/20 09:10:39,0
10/21/20 09:11:42,0
10/21/20 09:12:42,0
10/21/20 09:13:41,1
10/21/20 09:14:42,-20
10/21/20 09:15:42,0
10/21/20 09:16:41,2
10/21/20 09:17:42,5
10/21/20 09:18:42,0
10/21/20 09:19:42,-1
10/21/20 09:20:42,-9
10/21/20 09:21:42,0
10/21/20 09:22:42,9
10/21/20 09:23:41,0
10/21/20 09:24:42,-5
10/21/20 09:25:42,0
10/21/20 09:26:43,-1
10/21/20 09:27:43,0
10/21/20 09:28:43,-4
10/21/20 09:29:42,11
10/21/20 09:30:43,21
10/21/20 09:31:43,6
10/21/20 09:32:43,3
10/21/20 09:33:42,8
10/21/20 09:34:43,13
10/21/20 09:35:43,33
10/21/20 09:36:43,0
10/21/20 09:37:42,-2
10/21/20 09:38:43,-5
10/21/20 09:39:43,-1
10/21/20 09:40:43,-3
10/21/20 09:41:42,0
10/21/20 09:42:43,9
10/21/20 09:43:43,-3
10/21/20 09:44:42,-22
10/21/20 09:45:43,-36
10/21/20 09:46:43,24
10/21/20 09:47:43,18
10/21/20 09:48:42,-11
10/21/20 09:49:43,-27
10/21/20 09:50:43,-1
10/21/20 09:51:43,-47
10/21/20 09:52:42,-19
10/21/20 09:53:43,-1
10/21/20 09:54:44,-21
10/21/20 09:55:44,-8
10/21/20 09:56:43,9
10/21/20 09:57:44,-55
10/21/20 09:58:44,-1
10/21/20 09:59:44,0
10/21/20 10:00:43,26
10/21/20 10:01:44,3
10/21/20 10:02:44,-6
10/21/20 10:03:44,-5
10/21/20 10:04:43,0
10/21/20 10:05:44,5
10/21/20 10:06:44,6
10/21/20 10:07:44,0
10/21/20 10:08:43,16
10/21/20 10:09:44,-1
10/21/20 10:10:44,0
10/21/20 10:11:43,0
10/21/20 10:12:44,3
10/21/20 10:13:44,-4
10/21/20 10:14:44,-7
10/21/20 10:15:43,0
10/21/20 10:16:44,-2
10/21/20 10:17:44,-2
10/21/20 10:18:43,-3
