timestamp,Infrared to Red Signal Ratio
04/18/22 09:04:00,0
04/18/22 09:05:00,0
04/18/22 09:06:00,-8
04/18/22 09:07:00,0
04/18/22 09:08:00,-20
04/18/22 09:09:00,0
04/18/22 09:10:00,0
04/18/22 09:11:00,0
04/18/22 09:12:00,0
04/18/22 09:13:00,0
04/18/22 09:14:00,0
04/18/22 09:15:00,0
04/18/22 09:16:00,0
04/18/22 09:17:00,0
04/18/22 09:18:00,0
04/18/22 09:19:00,0
04/18/22 09:20:00,-18
04/18/22 09:21:00,-31
04/18/22 09:22:00,-4
04/18/22 09:23:00,2
04/18/22 09:24:00,0
04/18/22 09:25:00,0
04/18/22 09:26:00,0
04/18/22 09:27:00,25
04/18/22 09:28:00,3
04/18/22 09:29:00,-21
04/18/22 09:30:00,0
04/18/22 09:31:00,-1
04/18/22 09:32:00,-8
04/18/22 09:33:00,21
04/18/22 09:34:00,0
