timestamp,Infrared to Red Signal Ratio
06/08/19 01:37:32,-2
06/08/19 01:38:32,16
06/08/19 01:39:32,-1
06/08/19 01:40:32,-9
06/08/19 01:56:31,0
06/08/19 01:57:31,-10
06/08/19 01:58:31,8
06/08/19 01:59:31,-6
06/08/19 02:00:32,-8
06/08/19 02:01:32,0
06/08/19 02:02:32,0
06/08/19 02:03:32,0
06/08/19 02:04:32,-10
06/08/19 02:05:32,0
06/08/19 02:06:33,0
06/08/19 02:07:33,-1
06/08/19 02:08:33,3
06/08/19 02:09:33,-1
06/08/19 02:10:33,1
06/08/19 02:11:33,-1
06/08/19 02:12:33,-3
06/08/19 02:13:33,0
06/08/19 02:14:33,8
06/08/19 02:15:33,-3
06/08/19 02:16:33,-77
06/08/19 02:17:33,0
06/08/19 02:18:33,-2
06/08/19 02:19:33,-1
06/08/19 02:20:33,-1
06/08/19 02:21:33,-1
06/08/19 02:22:33,-1
06/08/19 02:23:34,-3
06/08/19 02:24:34,1
06/08/19 02:25:34,-1
06/08/19 02:26:34,-11
06/08/19 02:27:34,-3
06/08/19 02:28:34,-4
06/08/19 02:29:34,-5
06/08/19 02:30:34,0
06/08/19 02:31:34,-11
06/08/19 02:32:34,1
06/08/19 02:33:34,3
06/08/19 02:34:34,-1
06/08/19 02:35:34,-3
06/08/19 02:36:34,-1
06/08/19 02:37:34,-3
06/08/19 02:38:34,-3
06/08/19 02:39:34,-1
06/08/19 02:40:35,0
06/08/19 02:41:35,0
06/08/19 02:42:35,0
06/08/19 02:43:35,-3
06/08/19 02:44:35,2
06/08/19 02:45:35,-1
06/08/19 02:46:35,-1
06/08/19 02:47:35,-1
06/08/19 02:48:35,-1
06/08/19 02:49:35,0
06/08/19 02:50:35,-1
06/08/19 02:51:35,0
06/08/19 02:52:35,-1
06/08/19 02:53:35,-13
06/08/19 02:54:35,-5
06/08/19 02:55:35,-1
06/08/19 02:56:35,-3
06/08/19 02:57:36,-1
06/08/19 02:58:36,0
06/08/19 02:59:36,2
06/08/19 03:00:37,-1
06/08/19 03:01:37,0
06/08/19 03:02:37,-12
06/08/19 03:03:37,-5
06/08/19 03:04:37,-1
06/08/19 03:05:37,-15
06/08/19 03:06:37,-1
06/08/19 03:07:37,-1
06/08/19 03:08:37,-1
06/08/19 03:09:37,0
06/08/19 03:10:37,-4
06/08/19 03:11:37,-1
06/08/19 03:12:37,-1
06/08/19 03:13:37,-12
06/08/19 03:14:38,-6
06/08/19 03:15:38,-1
06/08/19 03:16:38,-10
06/08/19 03:17:38,-8
06/08/19 03:18:38,-2
06/08/19 03:19:38,-1
06/08/19 03:20:38,0
06/08/19 03:21:38,-1
06/08/19 03:22:38,-3
06/08/19 03:23:38,-1
06/08/19 03:24:38,-2
06/08/19 03:25:38,-8
06/08/19 03:26:38,-4
06/08/19 03:27:38,0
06/08/19 03:28:38,66
06/08/19 03:29:38,10
06/08/19 03:30:38,1
06/08/19 03:31:39,49
06/08/19 03:32:39,16
06/08/19 03:33:39,0
06/08/19 03:34:39,8
06/08/19 03:35:39,-13
06/08/19 03:36:40,-20
06/08/19 03:37:40,1
06/08/19 03:38:40,-48
06/08/19 03:39:40,-21
06/08/19 03:40:40,-1
06/08/19 03:41:40,-1
06/08/19 03:42:40,0
06/08/19 03:43:40,-24
06/08/19 03:44:40,0
06/08/19 03:45:40,-43
06/08/19 03:46:40,-38
06/08/19 03:47:40,-11
06/08/19 03:48:41,-1
06/08/19 03:49:41,-4
06/08/19 03:50:41,17
06/08/19 03:51:41,-14
06/08/19 03:52:41,-14
06/08/19 03:53:41,-15
06/08/19 03:54:41,3
06/08/19 03:55:41,-2
06/08/19 03:56:41,12
06/08/19 03:57:41,2
06/08/19 03:58:41,0
06/08/19 03:59:41,-11
06/08/19 04:00:42,-44
06/08/19 04:01:42,-2
06/08/19 04:02:42,-9
06/08/19 04:03:42,8
06/08/19 04:04:42,8
06/08/19 04:05:42,-1
06/08/19 04:06:43,-10
06/08/19 04:07:43,-1
06/08/19 04:08:44,-6
06/08/19 04:09:44,-5
06/08/19 04:10:44,5
06/08/19 04:11:44,5
06/08/19 04:12:44,0
06/08/19 04:13:44,-10
06/08/19 04:14:44,-1
06/08/19 04:15:44,0
06/08/19 04:16:44,4
06/08/19 04:17:44,-3
06/08/19 04:18:44,-1
06/08/19 04:19:44,-3
06/08/19 04:20:44,9
06/08/19 04:21:44,0
06/08/19 04:22:45,0
06/08/19 04:23:45,0
06/08/19 04:24:45,3
06/08/19 04:25:45,3
06/08/19 04:26:45,0
06/08/19 04:27:45,-1
06/08/19 04:28:45,8
06/08/19 04:29:45,-5
06/08/19 04:30:45,9
06/08/19 04:31:45,0
06/08/19 04:32:45,0
06/08/19 04:33:45,-10
06/08/19 04:34:45,0
06/08/19 04:35:45,0
06/08/19 04:36:45,1
06/08/19 04:37:45,1
06/08/19 04:38:45,0
06/08/19 04:39:46,3
06/08/19 04:40:46,0
06/08/19 04:41:46,-1
06/08/19 04:42:46,1
06/08/19 04:43:46,0
06/08/19 04:44:46,0
06/08/19 04:45:46,-1
06/08/19 04:46:46,0
06/08/19 04:47:46,-3
06/08/19 04:48:46,4
06/08/19 04:49:46,-2
06/08/19 04:50:46,3
06/08/19 04:51:46,1
06/08/19 04:52:46,-1
06/08/19 04:53:46,-3
06/08/19 04:54:46,17
06/08/19 04:55:46,35
06/08/19 04:56:47,0
06/08/19 04:57:47,-11
06/08/19 04:58:47,-1
06/08/19 04:59:47,-2
06/08/19 05:00:47,-15
06/08/19 05:01:47,-1
06/08/19 05:02:47,-1
06/08/19 05:03:47,8
06/08/19 05:04:47,-5
06/08/19 05:05:47,-2
06/08/19 05:06:47,-11
06/08/19 05:07:47,26
06/08/19 05:08:47,0
06/08/19 05:09:47,-1
06/08/19 05:10:47,23
06/08/19 05:11:47,0
06/08/19 05:12:47,-6
06/08/19 05:13:48,23
06/08/19 05:14:49,18
06/08/19 05:15:49,0
06/08/19 05:16:50,6
06/08/19 05:17:50,0
06/08/19 05:18:50,2
06/08/19 05:19:50,-6
06/08/19 05:20:50,8
06/08/19 05:21:50,-3
06/08/19 05:22:50,-4
06/08/19 05:23:50,26
06/08/19 05:24:50,-4
06/08/19 05:25:50,4
06/08/19 05:26:51,-4
06/08/19 05:27:51,-4
06/08/19 05:28:51,-5
06/08/19 05:29:51,-5
06/08/19 05:30:51,-7
06/08/19 05:31:52,-3
06/08/19 05:32:52,-2
06/08/19 05:33:52,-1
06/08/19 05:34:52,1
06/08/19 05:35:52,19
06/08/19 05:36:52,-25
06/08/19 05:37:52,-1
06/08/19 05:38:52,-29
06/08/19 05:39:52,-61
06/08/19 05:40:52,-10
06/08/19 05:41:52,-66
06/08/19 05:42:52,0
06/08/19 05:43:52,8
06/08/19 05:44:52,1
06/08/19 05:45:52,-8
06/08/19 05:46:52,5
06/08/19 05:47:52,-2
06/08/19 05:48:54,-3
06/08/19 05:49:54,0
06/08/19 05:50:54,6
06/08/19 05:51:54,1
06/08/19 05:52:54,18
06/08/19 05:53:54,-1
06/08/19 05:54:54,5
06/08/19 05:55:54,-59
06/08/19 05:56:54,-35
06/08/19 05:57:54,-8
06/08/19 05:58:54,1
06/08/19 05:59:54,18
06/08/19 06:00:55,-49
06/08/19 06:01:55,0
06/08/19 06:02:55,0
06/08/19 06:03:55,-1
06/08/19 06:04:55,0
