timestamp,Infrared to Red Signal Ratio
12/22/20 00:49:00,0
12/22/20 00:50:00,-6
12/22/20 00:51:00,12
12/22/20 00:52:00,0
12/22/20 00:53:00,52
12/22/20 00:54:00,-14
12/22/20 00:55:00,0
12/22/20 00:56:00,8
12/22/20 00:57:00,21
12/22/20 00:58:00,-23
12/22/20 00:59:00,0
12/22/20 01:00:00,16
12/22/20 01:01:00,3
12/22/20 01:02:00,10
12/22/20 01:03:00,0
12/22/20 01:04:00,0
12/22/20 01:05:00,0
12/22/20 01:06:00,0
12/22/20 01:07:00,52
12/22/20 01:08:00,0
12/22/20 01:09:00,34
12/22/20 01:10:00,4
12/22/20 01:11:00,34
12/22/20 01:12:00,48
12/22/20 01:13:00,0
12/22/20 01:14:00,0
12/22/20 01:15:00,-9
12/22/20 01:16:00,0
12/22/20 01:17:00,4
12/22/20 01:18:00,8
12/22/20 01:19:00,19
12/22/20 01:20:00,-21
12/22/20 01:21:00,0
12/22/20 01:22:00,2
12/22/20 01:23:00,0
12/22/20 01:24:00,0
12/22/20 01:25:00,-8
12/22/20 01:26:00,-9
12/22/20 01:27:00,-12
12/22/20 01:28:00,0
12/22/20 01:29:00,-17
12/22/20 01:30:00,-1
12/22/20 01:31:00,9
12/22/20 01:32:00,17
12/22/20 01:33:00,0
12/22/20 01:34:00,2
12/22/20 01:35:00,-3
12/22/20 01:36:00,-6
12/22/20 01:37:00,-8
12/22/20 01:38:00,-6
12/22/20 01:39:00,1
12/22/20 01:40:00,0
12/22/20 01:41:00,0
12/22/20 01:42:00,-10
12/22/20 01:43:00,0
12/22/20 01:44:00,-6
12/22/20 01:45:00,54
12/22/20 01:46:00,17
12/22/20 01:47:00,0
12/22/20 01:48:00,0
12/22/20 01:49:00,0
12/22/20 01:50:01,-19
12/22/20 01:51:01,0
12/22/20 01:52:01,-3
12/22/20 01:53:01,9
12/22/20 01:54:01,-3
12/22/20 01:55:01,-21
12/22/20 01:56:01,0
12/22/20 01:57:01,0
12/22/20 01:58:01,0
12/22/20 01:59:01,0
12/22/20 02:00:01,0
12/22/20 02:01:01,0
12/22/20 02:02:01,0
12/22/20 02:03:01,0
12/22/20 02:04:01,0
12/22/20 02:05:01,0
12/22/20 02:06:01,0
12/22/20 02:07:01,0
12/22/20 02:08:01,0
12/22/20 02:09:01,0
12/22/20 02:10:01,0
12/22/20 02:11:01,0
12/22/20 02:12:01,0
12/22/20 02:13:01,0
12/22/20 02:14:01,0
12/22/20 02:15:01,0
12/22/20 02:16:01,0
12/22/20 02:17:01,0
12/22/20 02:18:01,8
12/22/20 02:19:01,57
12/22/20 02:20:01,-15
12/22/20 02:21:01,0
12/22/20 02:22:01,25
12/22/20 02:23:01,0
12/22/20 02:24:01,0
12/22/20 02:25:01,28
12/22/20 02:26:01,1
12/22/20 02:27:02,-8
12/22/20 02:28:02,25
12/22/20 02:29:02,4
12/22/20 02:30:02,6
12/22/20 02:31:02,8
12/22/20 02:32:02,14
12/22/20 02:33:02,0
12/22/20 02:34:02,-1
12/22/20 02:35:02,0
12/22/20 02:36:02,34
12/22/20 02:37:02,-13
12/22/20 02:38:02,17
12/22/20 02:39:02,0
12/22/20 02:40:02,13
12/22/20 02:41:02,-11
12/22/20 02:42:02,0
12/22/20 02:43:02,17
12/22/20 02:44:02,26
12/22/20 02:45:02,1
12/22/20 02:46:02,0
12/22/20 02:47:02,2
12/22/20 02:48:02,0
12/22/20 02:49:02,-5
12/22/20 02:50:02,-1
12/22/20 02:51:02,2
12/22/20 02:52:02,-2
12/22/20 02:53:02,-14
12/22/20 02:54:02,12
12/22/20 02:55:02,1
12/22/20 02:56:02,-4
12/22/20 02:57:02,0
12/22/20 02:58:02,27
12/22/20 02:59:02,-26
12/22/20 03:00:02,42
12/22/20 03:01:02,8
12/22/20 03:02:02,12
12/22/20 03:03:02,18
12/22/20 03:04:02,0
12/22/20 03:05:02,0
12/22/20 03:06:02,-17
12/22/20 03:07:02,8
12/22/20 03:08:02,0
12/22/20 03:09:02,0
12/22/20 03:10:02,5
12/22/20 03:11:02,-7
12/22/20 03:12:02,-1
12/22/20 03:13:02,-52
12/22/20 03:14:02,0
12/22/20 03:15:02,17
12/22/20 03:16:02,55
12/22/20 03:17:02,0
12/22/20 03:18:02,-3
