timestamp,Infrared to Red Signal Ratio
04/17/22 05:58:30,-44
04/17/22 05:59:30,2
04/17/22 06:00:30,12
04/17/22 06:01:30,-33
04/17/22 06:02:30,0
04/17/22 06:03:30,0
04/17/22 06:04:30,-4
04/17/22 06:05:30,2
04/17/22 06:06:30,-13
04/17/22 06:07:30,-22
04/17/22 06:08:30,26
04/17/22 06:09:30,3
04/17/22 06:10:30,0
04/17/22 06:11:30,0
04/17/22 06:12:30,34
04/17/22 06:13:30,1
04/17/22 06:14:30,-17
04/17/22 06:15:30,25
04/17/22 06:16:30,0
04/17/22 06:17:30,0
04/17/22 06:18:30,-27
04/17/22 06:19:30,4
04/17/22 06:20:30,1
04/17/22 06:21:30,7
04/17/22 06:22:30,28
04/17/22 06:23:30,0
04/17/22 06:24:30,-10
04/17/22 06:25:30,15
04/17/22 06:26:30,-1
04/17/22 06:27:30,0
04/17/22 06:28:30,-4
04/17/22 06:29:30,-15
04/17/22 06:30:30,0
04/17/22 06:31:30,0
04/17/22 06:32:30,-13
04/17/22 06:33:30,2
04/17/22 06:34:30,-3
04/17/22 06:35:30,0
04/17/22 06:36:30,2
04/17/22 06:37:30,0
04/17/22 06:38:30,13
04/17/22 06:39:30,-14
04/17/22 06:40:30,0
04/17/22 06:41:30,-2
04/17/22 06:42:30,-54
04/17/22 06:43:30,6
04/17/22 06:44:30,-15
04/17/22 06:45:30,-7
04/17/22 06:46:30,0
04/17/22 06:47:30,4
04/17/22 06:48:30,0
04/17/22 06:49:30,-2
04/17/22 06:50:30,-11
04/17/22 06:51:30,0
04/17/22 06:52:30,40
04/17/22 06:53:32,-14
04/17/22 06:54:32,0
04/17/22 06:55:32,0
04/17/22 06:56:32,-27
04/17/22 06:57:32,-14
04/17/22 06:58:32,0
04/17/22 06:59:32,-35
04/17/22 07:00:32,-9
04/17/22 07:01:32,4
04/17/22 07:02:32,-49
04/17/22 07:03:32,5
04/17/22 07:04:32,-3
04/17/22 07:05:32,4
04/17/22 07:06:32,1
04/17/22 07:07:32,5
04/17/22 07:08:32,0
04/17/22 07:09:32,-36
04/17/22 07:10:32,-7
04/17/22 07:11:32,-5
04/17/22 07:12:32,0
04/17/22 07:13:32,0
04/17/22 07:14:32,3
04/17/22 07:15:32,5
04/17/22 07:16:32,-1
04/17/22 07:17:32,-46
04/17/22 07:18:32,-52
04/17/22 07:19:33,-1
04/17/22 07:20:33,-3
04/17/22 07:21:33,8
04/17/22 07:22:33,-2
04/17/22 07:23:33,-9
04/17/22 07:24:33,13
04/17/22 07:25:33,28
04/17/22 07:26:33,0
04/17/22 07:27:33,0
04/17/22 07:28:33,1
04/17/22 07:29:33,-10
04/17/22 07:30:33,-6
04/17/22 07:31:33,-13
04/17/22 07:32:33,3
04/17/22 07:33:33,-19
04/17/22 07:34:33,-11
04/17/22 07:35:33,-39
04/17/22 07:36:33,0
04/17/22 07:37:33,-4
04/17/22 07:38:33,-17
04/17/22 07:39:33,-1
04/17/22 07:40:33,10
04/17/22 07:41:33,0
04/17/22 07:42:33,-4
04/17/22 07:43:33,-29
04/17/22 07:44:33,-11
04/17/22 07:45:33,-4
04/17/22 07:46:33,0
04/17/22 07:47:33,8
04/17/22 07:48:34,-3
04/17/22 07:49:34,1
04/17/22 07:50:34,5
04/17/22 07:51:34,-4
04/17/22 07:52:34,4
04/17/22 07:53:34,-2
04/17/22 07:54:34,0
04/17/22 07:55:34,0
04/17/22 07:56:34,-1
04/17/22 07:57:34,0
04/17/22 07:58:34,-14
04/17/22 07:59:34,-8
04/17/22 08:00:34,0
04/17/22 08:01:34,-1
04/17/22 08:02:34,-8
04/17/22 08:03:34,-15
04/17/22 08:04:34,-9
04/17/22 08:05:34,61
04/17/22 08:06:34,19
04/17/22 08:07:34,-34
04/17/22 08:08:34,12
04/17/22 08:09:34,-26
04/17/22 08:10:34,4
04/17/22 08:11:34,31
04/17/22 08:12:34,16
04/17/22 08:13:34,32
04/17/22 08:14:34,52
04/17/22 08:15:34,0
04/17/22 08:16:34,-18
04/17/22 08:17:34,-2
04/17/22 08:18:34,52
04/17/22 08:19:34,-74
04/17/22 08:20:34,1
04/17/22 08:21:34,3
04/17/22 08:22:34,19
04/17/22 08:23:34,30
04/17/22 08:24:34,13
04/17/22 08:25:34,-14
04/17/22 08:26:34,-3
04/17/22 08:27:34,-51
04/17/22 08:28:34,52
04/17/22 08:29:34,0
04/17/22 08:30:34,16
04/17/22 08:31:34,17
04/17/22 08:32:34,0
04/17/22 08:33:34,0
04/17/22 08:34:34,-19
04/17/22 08:35:34,-5
04/17/22 08:36:34,-13
04/17/22 08:37:34,0
04/17/22 08:38:34,0
04/17/22 08:39:34,-5
04/17/22 08:40:34,-10
04/17/22 08:41:34,40
04/17/22 08:42:34,0
04/17/22 08:43:34,-21
04/17/22 08:44:34,-3
04/17/22 08:45:34,10
04/17/22 08:46:34,0
04/17/22 08:47:34,0
04/17/22 08:48:34,0
04/17/22 08:49:34,2
04/17/22 08:50:34,0
04/17/22 08:51:34,53
04/17/22 08:52:34,7
04/17/22 08:53:34,4
04/17/22 08:54:34,0
04/17/22 08:55:34,-8
04/17/22 08:56:34,3
04/17/22 08:57:34,-73
04/17/22 08:58:34,0
04/17/22 08:59:34,34
04/17/22 09:00:34,11
04/17/22 09:01:34,27
04/17/22 09:02:34,29
04/17/22 09:03:34,0
04/17/22 09:04:34,51
04/17/22 09:05:34,17
04/17/22 09:06:34,0
04/17/22 09:07:34,18
04/17/22 09:08:34,8
04/17/22 09:09:34,0
04/17/22 09:10:34,-16
04/17/22 09:11:34,13
04/17/22 09:12:34,42
04/17/22 09:13:34,2
04/17/22 09:14:34,-39
04/17/22 09:15:34,60
04/17/22 09:16:34,17
04/17/22 09:17:34,-2
04/17/22 09:18:34,0
04/17/22 09:19:34,16
04/17/22 09:20:34,57
04/17/22 09:21:34,-34
04/17/22 09:22:34,-5
04/17/22 09:23:34,0
04/17/22 09:24:34,0
04/17/22 09:25:34,-7
04/17/22 09:26:34,0
04/17/22 09:27:34,8
04/17/22 09:28:34,8
04/17/22 09:29:34,-13
04/17/22 09:30:34,4
04/17/22 09:31:34,-14
04/17/22 09:32:34,0
04/17/22 09:33:34,0
04/17/22 09:34:34,0
04/17/22 09:35:35,0
04/17/22 09:36:35,0
04/17/22 09:37:35,0
04/17/22 09:38:35,0
04/17/22 09:39:35,0
04/17/22 09:40:35,4
04/17/22 09:41:35,8
04/17/22 09:42:35,0
04/17/22 09:43:35,0
04/17/22 09:44:35,-1
04/17/22 09:45:35,0
04/17/22 09:46:35,0
04/17/22 09:47:35,0
04/17/22 09:48:35,36
04/17/22 09:49:35,0
04/17/22 09:50:35,-13
04/17/22 09:51:35,4
04/17/22 09:52:35,-6
04/17/22 09:53:35,-16
04/17/22 09:54:35,-19
04/17/22 09:55:35,-1
04/17/22 09:56:35,0
04/17/22 09:57:35,-16
04/17/22 09:58:35,-32
04/17/22 09:59:35,-7
04/17/22 10:00:35,6
04/17/22 10:01:35,12
04/17/22 10:02:35,0
04/17/22 10:11:30,-1
04/17/22 10:12:30,25
04/17/22 10:13:30,-24
04/17/22 10:14:30,1
04/17/22 10:15:30,5
04/17/22 10:16:30,-21
04/17/22 10:17:30,14
04/17/22 10:18:30,1
04/17/22 10:19:30,25
04/17/22 10:20:30,16
04/17/22 10:21:30,0
04/17/22 10:22:30,3
04/17/22 10:23:30,1
04/17/22 10:24:30,2
04/17/22 10:25:30,-4
04/17/22 10:26:30,-4
04/17/22 10:27:30,0
04/17/22 10:28:30,4
04/17/22 10:29:30,47
04/17/22 10:30:31,30
04/17/22 10:31:31,10
04/17/22 10:32:31,0
04/17/22 10:33:31,0
04/17/22 10:34:31,10
04/17/22 10:35:31,0
04/17/22 10:36:31,-56
04/17/22 10:37:31,0
04/17/22 10:38:31,4
04/17/22 10:39:31,0
04/17/22 10:40:31,-49
04/17/22 10:41:31,0
04/17/22 10:42:31,-8
04/17/22 10:43:31,11
04/17/22 10:44:31,17
04/17/22 10:45:31,-4
04/17/22 10:46:31,-7
04/17/22 10:47:31,-22
04/17/22 10:48:31,0
04/17/22 10:49:31,-4
04/17/22 10:50:31,-21
04/17/22 10:51:31,-9
04/17/22 10:52:31,0
04/17/22 10:53:31,5
04/17/22 10:54:31,-2
04/17/22 10:55:31,-3
04/17/22 10:56:31,-4
04/17/22 10:57:31,0
04/17/22 10:58:31,4
04/17/22 10:59:31,6
04/17/22 11:00:31,30
04/17/22 11:01:31,2
04/17/22 11:02:31,-16
04/17/22 11:03:31,-2
04/17/22 11:04:31,-4
04/17/22 11:05:31,7
04/17/22 11:06:31,0
04/17/22 11:07:31,-4
04/17/22 11:08:31,0
04/17/22 11:09:31,-12
04/17/22 11:10:31,10
04/17/22 11:11:31,0
04/17/22 11:12:31,-2
04/17/22 11:13:31,0
04/17/22 11:14:31,0
04/17/22 11:15:31,0
04/17/22 11:16:31,8
04/17/22 11:17:31,8
04/17/22 11:18:31,-1
04/17/22 11:19:31,-6
04/17/22 11:20:31,-37
04/17/22 11:21:31,0
04/17/22 11:22:31,0
04/17/22 11:23:31,-22
04/17/22 11:24:31,-6
04/17/22 11:25:31,0
04/17/22 11:26:31,0
04/17/22 11:27:31,0
04/17/22 11:28:31,-44
04/17/22 11:29:31,8
04/17/22 11:30:31,-13
04/17/22 11:31:31,2
04/17/22 11:32:31,1
04/17/22 11:33:31,-7
04/17/22 11:34:31,0
04/17/22 11:35:31,3
04/17/22 11:36:31,0
04/17/22 11:37:31,0
04/17/22 11:38:31,39
04/17/22 11:39:31,0
04/17/22 11:40:31,4
04/17/22 11:41:31,0
04/17/22 11:42:31,0
04/17/22 11:43:31,0
04/17/22 11:44:31,0
04/17/22 11:45:31,43
04/17/22 11:46:31,2
04/17/22 11:47:31,70
04/17/22 11:48:31,0
04/17/22 11:49:31,34
