timestamp,Infrared to Red Signal Ratio
07/01/19 04:27:31,8
07/01/19 04:30:02,0
07/01/19 04:31:02,-2
07/01/19 04:32:02,4
07/01/19 04:33:02,0
07/01/19 04:34:02,20
07/01/19 04:35:02,-3
07/01/19 04:36:03,9
07/01/19 04:37:03,-6
07/01/19 04:38:03,-3
07/01/19 04:39:03,-37
07/01/19 04:40:03,5
07/01/19 04:41:03,-1
07/01/19 04:42:03,-14
07/01/19 04:43:04,-2
07/01/19 04:44:04,-26
07/01/19 04:45:04,-6
07/01/19 04:46:04,-5
07/01/19 04:47:04,-3
07/01/19 04:48:04,-8
07/01/19 04:49:04,-21
07/01/19 04:50:04,-9
07/01/19 04:51:04,-1
07/01/19 04:52:04,0
07/01/19 04:53:04,-1
07/01/19 04:54:04,0
07/01/19 04:55:04,-4
07/01/19 04:56:04,-3
07/01/19 04:57:04,0
07/01/19 04:58:04,3
07/01/19 04:59:04,-4
07/01/19 05:00:05,-7
07/01/19 05:01:05,-20
07/01/19 05:02:05,-7
07/01/19 05:03:05,-15
07/01/19 05:04:05,-3
07/01/19 05:05:05,-10
07/01/19 05:06:07,-8
07/01/19 05:07:07,0
07/01/19 05:08:07,-26
07/01/19 05:09:07,-8
07/01/19 05:10:07,-1
07/01/19 05:11:07,0
07/01/19 05:12:07,0
07/01/19 05:13:08,-7
07/01/19 05:14:08,-2
07/01/19 05:15:08,-5
07/01/19 05:16:08,0
07/01/19 05:17:08,4
07/01/19 05:18:09,-16
07/01/19 05:19:09,0
07/01/19 05:20:09,0
07/01/19 05:21:09,7
07/01/19 05:22:09,0
07/01/19 05:23:09,0
07/01/19 05:24:09,0
07/01/19 05:25:09,-1
07/01/19 05:26:09,-19
07/01/19 05:27:09,0
07/01/19 05:28:09,1
07/01/19 05:29:09,0
07/01/19 05:30:09,0
07/01/19 05:31:09,5
07/01/19 05:32:09,4
07/01/19 05:33:09,0
07/01/19 05:34:09,0
07/01/19 05:35:10,1
07/01/19 05:36:10,1
07/01/19 05:37:10,0
07/01/19 05:38:10,0
07/01/19 05:39:10,0
07/01/19 05:40:10,0
07/01/19 05:41:10,-1
07/01/19 05:42:10,0
07/01/19 05:43:10,1
07/01/19 05:44:10,0
07/01/19 05:45:10,1
07/01/19 05:46:10,2
07/01/19 05:47:10,0
07/01/19 05:48:10,4
07/01/19 05:49:10,1
07/01/19 05:50:10,-1
07/01/19 05:51:10,24
07/01/19 05:52:11,0
07/01/19 05:53:11,11
07/01/19 05:54:11,-23
07/01/19 05:55:11,-5
07/01/19 05:56:11,0
07/01/19 05:57:11,-3
07/01/19 05:58:11,0
07/01/19 05:59:11,-1
07/01/19 06:00:11,-1
07/01/19 06:01:11,-4
07/01/19 06:02:11,-8
07/01/19 06:03:11,0
07/01/19 06:04:11,-11
07/01/19 06:05:11,0
07/01/19 06:06:11,-6
07/01/19 06:07:11,0
07/01/19 06:08:11,1
07/01/19 06:09:12,-4
07/01/19 06:10:12,-2
07/01/19 06:11:12,0
07/01/19 06:12:12,-2
07/01/19 06:13:12,-4
07/01/19 06:14:12,0
07/01/19 06:15:12,-4
07/01/19 06:16:12,0
07/01/19 06:17:12,-2
07/01/19 06:18:12,0
07/01/19 06:19:12,1
07/01/19 06:20:12,0
07/01/19 06:21:12,-1
07/01/19 06:22:12,7
07/01/19 06:23:12,4
07/01/19 06:24:12,44
07/01/19 06:25:12,-3
07/01/19 06:26:13,3
07/01/19 06:27:13,1
07/01/19 06:28:13,-4
07/01/19 06:29:13,-1
07/01/19 06:30:13,-5
07/01/19 06:31:13,-1
07/01/19 06:32:13,-1
07/01/19 06:33:13,3
07/01/19 06:34:13,4
07/01/19 06:35:14,10
07/01/19 06:36:14,29
07/01/19 06:37:14,4
07/01/19 06:38:14,41
07/01/19 06:39:14,16
07/01/19 06:40:14,5
07/01/19 06:41:15,0
07/01/19 06:42:15,22
07/01/19 06:43:16,2
07/01/19 06:44:16,1
07/01/19 06:45:16,-1
07/01/19 06:46:16,4
07/01/19 06:47:16,-6
