timestamp,Infrared to Red Signal Ratio
10/13/21 01:02:01,-2
10/13/21 01:03:01,12
10/13/21 01:04:01,33
10/13/21 01:05:01,-72
10/13/21 01:06:01,81
10/13/21 01:07:01,-1
10/13/21 01:08:01,-2
10/13/21 01:09:01,21
10/13/21 01:10:01,28
10/13/21 01:11:01,-65
10/13/21 01:12:01,1
10/13/21 01:13:01,8
10/13/21 01:14:01,7
10/13/21 01:15:01,-17
10/13/21 01:16:01,-30
10/13/21 01:17:01,26
10/13/21 01:18:01,32
10/13/21 01:19:02,13
10/13/21 01:20:02,3
10/13/21 01:21:02,0
10/13/21 01:22:02,1
10/13/21 01:23:02,-28
10/13/21 01:24:02,-4
10/13/21 01:25:02,-17
10/13/21 01:26:02,-16
10/13/21 01:27:02,2
10/13/21 01:28:02,5
10/13/21 01:29:02,-49
10/13/21 01:30:02,4
10/13/21 01:31:02,-2
10/13/21 01:32:02,14
10/13/21 01:33:02,2
10/13/21 01:34:02,0
10/13/21 01:35:02,-4
10/13/21 01:36:02,13
10/13/21 01:37:02,6
10/13/21 01:38:03,13
10/13/21 01:39:03,21
10/13/21 01:40:03,8
10/13/21 01:41:03,0
10/13/21 01:42:03,0
10/13/21 01:43:03,0
10/13/21 01:44:03,-1
10/13/21 01:45:03,-4
10/13/21 01:46:03,0
10/13/21 01:47:03,-2
10/13/21 01:48:03,-6
10/13/21 01:49:03,-13
10/13/21 01:50:03,0
10/13/21 01:51:03,21
10/13/21 01:52:03,-3
10/13/21 01:53:03,-43
10/13/21 01:54:03,1
10/13/21 01:55:03,-3
10/13/21 01:56:03,0
10/13/21 01:57:03,7
10/13/21 01:58:03,1
10/13/21 01:59:03,60
10/13/21 02:00:03,-8
10/13/21 02:01:03,4
10/13/21 02:02:03,0
10/13/21 02:03:03,0
10/13/21 02:04:03,-1
10/13/21 02:05:03,14
10/13/21 02:06:03,75
10/13/21 02:07:03,11
10/13/21 02:08:03,0
10/13/21 02:09:03,-4
10/13/21 02:10:03,-2
10/13/21 02:11:03,29
10/13/21 02:12:03,0
10/13/21 02:13:03,2
10/13/21 02:14:03,-4
10/13/21 02:15:03,9
10/13/21 02:16:03,0
10/13/21 02:17:03,-2
10/13/21 02:18:03,19
10/13/21 02:19:03,13
10/13/21 02:20:03,-9
10/13/21 02:21:03,13
10/13/21 02:22:03,-13
10/13/21 02:23:03,-3
10/13/21 02:24:03,2
10/13/21 02:25:03,-3
10/13/21 02:26:03,-5
10/13/21 02:27:03,-2
10/13/21 02:28:03,17
10/13/21 02:29:03,8
10/13/21 02:30:03,-35
10/13/21 02:31:03,-10
10/13/21 02:32:03,-1
10/13/21 02:33:03,-42
10/13/21 02:34:03,0
10/13/21 02:35:04,25
10/13/21 02:36:04,-21
10/13/21 02:37:04,-39
10/13/21 02:38:04,0
10/13/21 02:39:04,25
10/13/21 02:40:04,0
10/13/21 02:41:04,1
10/13/21 02:42:04,9
10/13/21 02:43:04,8
10/13/21 02:44:04,5
10/13/21 02:45:04,-3
10/13/21 02:46:04,-2
10/13/21 02:47:04,19
10/13/21 02:48:04,-20
10/13/21 02:49:04,10
10/13/21 02:50:04,-21
10/13/21 02:51:04,0
10/13/21 02:52:04,13
