timestamp,Infrared to Red Signal Ratio
08/16/19 16:59:31,2
08/16/19 17:00:32,0
08/16/19 17:01:32,0
08/16/19 17:08:31,6
08/16/19 17:09:32,-2
08/16/19 17:10:32,-3
08/16/19 17:11:32,-4
08/16/19 17:12:32,-3
08/16/19 17:13:32,-1
08/16/19 17:14:33,-3
08/16/19 17:15:33,-15
08/16/19 17:16:33,0
08/16/19 17:17:33,-2
08/16/19 17:18:33,0
08/16/19 17:19:34,-7
08/16/19 17:20:34,-1
08/16/19 17:21:34,-1
08/16/19 17:22:34,0
08/16/19 17:23:34,4
08/16/19 17:24:34,3
08/16/19 17:25:34,2
08/16/19 17:26:34,0
08/16/19 17:27:34,5
08/16/19 17:28:34,-5
08/16/19 17:29:34,25
08/16/19 17:30:34,-1
08/16/19 17:31:34,0
08/16/19 17:32:34,0
08/16/19 17:33:34,0
08/16/19 17:34:34,15
08/16/19 17:35:34,1
08/16/19 17:36:35,0
08/16/19 17:37:35,9
08/16/19 17:38:35,11
08/16/19 17:39:35,-2
08/16/19 17:40:35,-1
08/16/19 17:41:35,9
08/16/19 17:42:35,2
08/16/19 17:43:35,28
08/16/19 17:44:35,4
08/16/19 17:45:35,6
08/16/19 17:46:36,-2
08/16/19 17:47:36,0
08/16/19 17:48:36,-1
08/16/19 17:49:36,-20
08/16/19 17:50:36,-2
08/16/19 17:51:36,-15
08/16/19 17:52:36,-22
08/16/19 17:53:37,0
08/16/19 17:54:37,18
08/16/19 17:55:37,6
08/16/19 17:56:37,0
08/16/19 17:57:37,-2
08/16/19 17:58:37,2
08/16/19 17:59:37,-1
08/16/19 18:00:38,8
08/16/19 18:01:38,20
08/16/19 18:02:38,-5
08/16/19 18:03:38,-2
08/16/19 18:04:38,18
08/16/19 18:05:38,15
08/16/19 18:06:38,5
08/16/19 18:07:38,-2
08/16/19 18:08:38,0
08/16/19 18:09:38,0
08/16/19 18:10:39,25
08/16/19 18:11:39,0
08/16/19 18:12:39,0
08/16/19 18:13:39,7
08/16/19 18:14:39,0
08/16/19 18:15:39,17
08/16/19 18:16:39,-2
08/16/19 18:17:39,-1
08/16/19 18:18:39,2
08/16/19 18:19:39,0
08/16/19 18:20:39,-1
08/16/19 18:21:39,1
08/16/19 18:22:39,4
08/16/19 18:23:39,8
08/16/19 18:24:39,4
08/16/19 18:25:39,14
08/16/19 18:26:39,14
08/16/19 18:27:40,-1
08/16/19 18:28:40,8
08/16/19 18:29:40,18
08/16/19 18:30:40,37
08/16/19 18:31:40,8
08/16/19 18:32:40,-1
08/16/19 18:33:40,0
08/16/19 18:34:40,6
08/16/19 18:35:40,7
08/16/19 18:36:40,-4
08/16/19 18:37:40,3
08/16/19 18:38:40,-52
08/16/19 18:39:40,-2
08/16/19 18:40:40,1
08/16/19 18:41:40,-1
08/16/19 18:42:40,-16
08/16/19 18:43:40,32
08/16/19 18:44:41,1
08/16/19 18:45:41,0
