timestamp,Infrared to Red Signal Ratio
05/08/19 00:43:31,14
05/08/19 00:44:31,1
05/08/19 01:54:31,11
05/08/19 01:55:31,-1
05/08/19 01:56:31,-44
05/08/19 01:57:31,-16
05/08/19 01:58:31,-50
05/08/19 01:59:32,-2
05/08/19 02:00:34,-10
05/08/19 02:01:34,0
05/08/19 02:02:34,-8
05/08/19 02:03:34,-3
05/08/19 02:04:34,-3
05/08/19 02:05:34,-6
05/08/19 02:06:34,-11
05/08/19 02:07:34,-7
05/08/19 02:08:34,-10
05/08/19 02:09:34,-18
05/08/19 02:10:34,0
05/08/19 02:11:34,18
05/08/19 02:12:34,-2
05/08/19 02:13:34,2
05/08/19 02:14:34,0
05/08/19 02:15:34,-2
05/08/19 02:16:35,-8
05/08/19 02:17:35,-16
05/08/19 02:18:35,-16
05/08/19 02:19:35,-24
05/08/19 02:20:35,-33
05/08/19 02:21:35,-1
05/08/19 02:22:35,5
05/08/19 02:23:35,10
05/08/19 02:24:35,73
05/08/19 02:25:35,9
05/08/19 02:26:35,15
05/08/19 02:27:35,12
05/08/19 02:28:35,54
05/08/19 02:29:35,6
05/08/19 02:30:35,36
05/08/19 02:31:35,11
05/08/19 02:32:35,31
05/08/19 02:33:36,25
05/08/19 02:34:36,16
05/08/19 02:35:36,3
05/08/19 02:36:36,7
05/08/19 02:37:36,-1
05/08/19 02:38:36,-16
05/08/19 02:39:36,18
05/08/19 02:40:36,42
05/08/19 02:41:36,-19
05/08/19 02:42:36,0
05/08/19 02:43:36,5
05/08/19 02:44:36,25
05/08/19 02:45:36,-21
05/08/19 02:46:36,-1
05/08/19 02:47:36,-1
05/08/19 02:48:36,-1
05/08/19 02:49:36,1
05/08/19 02:50:38,0
05/08/19 02:51:38,-20
05/08/19 02:52:38,2
05/08/19 02:53:38,-1
05/08/19 02:54:38,-1
05/08/19 02:55:38,-7
05/08/19 02:56:38,-5
05/08/19 02:57:38,-8
05/08/19 02:58:38,-4
05/08/19 02:59:38,-2
05/08/19 03:00:38,-3
05/08/19 03:01:38,-10
05/08/19 03:02:38,1
05/08/19 03:03:38,-6
05/08/19 03:04:38,2
05/08/19 03:05:38,7
05/08/19 03:06:38,-1
05/08/19 03:07:39,-1
05/08/19 03:08:39,-5
05/08/19 03:09:39,0
05/08/19 03:10:39,-4
05/08/19 03:11:39,-8
05/08/19 03:12:39,3
05/08/19 03:13:39,-1
05/08/19 03:14:39,1
05/08/19 03:15:39,3
05/08/19 03:16:39,-18
05/08/19 03:17:39,3
05/08/19 03:18:39,-2
