timestamp,Infrared to Red Signal Ratio
11/19/19 09:46:01,4
11/19/19 14:07:03,0
11/19/19 14:08:03,0
11/19/19 14:09:04,0
11/19/19 14:10:06,6
11/19/19 14:11:07,-1
11/19/19 14:12:08,1
11/19/19 14:13:09,0
11/19/19 14:14:10,6
11/19/19 14:15:10,3
11/19/19 14:16:11,1
11/19/19 14:17:11,4
11/19/19 14:18:12,-3
11/19/19 14:19:12,0
11/19/19 14:20:13,2
11/19/19 14:21:13,-2
11/19/19 14:22:14,0
11/19/19 14:23:15,2
11/19/19 14:24:15,-1
11/19/19 14:25:15,10
11/19/19 14:26:15,2
11/19/19 14:27:15,0
11/19/19 14:28:15,1
11/19/19 14:29:15,0
11/19/19 14:30:15,0
11/19/19 14:31:15,6
11/19/19 14:32:15,1
11/19/19 14:33:15,1
11/19/19 14:34:15,-2
11/19/19 14:35:15,-2
11/19/19 14:36:15,2
11/19/19 14:37:15,1
11/19/19 14:38:16,2
11/19/19 14:39:17,-1
11/19/19 14:40:20,2
11/19/19 14:41:23,2
11/19/19 14:42:23,-2
11/19/19 14:43:25,-1
11/19/19 14:44:26,-1
11/19/19 14:45:27,2
11/19/19 14:46:28,-4
11/19/19 14:47:30,0
11/19/19 14:48:32,9
11/19/19 14:49:33,11
11/19/19 14:50:34,-1
11/19/19 14:51:37,-1
11/19/19 14:52:37,3
11/19/19 14:53:39,-1
11/19/19 14:54:40,0
11/19/19 14:55:42,-3
11/19/19 14:56:45,2
11/19/19 14:57:46,2
11/19/19 14:58:48,2
11/19/19 14:59:50,0
11/19/19 15:00:51,0
11/19/19 15:01:52,-7
11/19/19 15:02:54,-5
11/19/19 15:03:56,-11
11/19/19 15:04:58,-4
11/19/19 15:05:59,-3
11/19/19 15:07:01,3
11/19/19 15:08:02,1
11/19/19 15:09:05,-10
11/19/19 15:10:06,-7
11/19/19 15:11:08,-1
11/19/19 15:12:09,-1
11/19/19 15:13:10,0
11/19/19 15:14:12,-4
11/19/19 15:15:15,-1
11/19/19 15:16:16,-2
11/19/19 15:17:17,0
11/19/19 15:18:19,1
11/19/19 15:19:21,0
11/19/19 15:20:24,0
11/19/19 15:21:25,0
11/19/19 15:22:27,-1
11/19/19 15:23:28,-1
11/19/19 15:24:30,2
11/19/19 15:25:32,-2
11/19/19 15:26:33,-7
11/19/19 15:27:35,-1
11/19/19 15:28:37,-6
11/19/19 15:29:38,15
11/19/19 15:30:41,-3
11/19/19 15:31:42,1
11/19/19 15:32:44,5
11/19/19 15:33:45,0
11/19/19 15:34:46,-1
11/19/19 15:35:47,1
11/19/19 15:36:48,0
11/19/19 15:37:48,-3
