timestamp,Infrared to Red Signal Ratio
01/31/22 07:18:00,0
01/31/22 07:19:00,0
01/31/22 07:20:00,0
01/31/22 07:21:00,0
01/31/22 07:22:00,0
01/31/22 07:23:00,0
01/31/22 07:24:00,9
01/31/22 07:25:00,0
01/31/22 07:26:00,0
01/31/22 07:27:00,0
01/31/22 07:28:00,0
01/31/22 07:29:00,-7
01/31/22 07:30:00,-1
01/31/22 07:31:00,0
01/31/22 07:32:00,0
01/31/22 07:33:00,0
01/31/22 07:34:00,0
01/31/22 07:35:00,-2
01/31/22 07:36:00,0
01/31/22 07:37:00,0
01/31/22 07:38:00,0
01/31/22 07:39:00,0
01/31/22 07:40:00,0
01/31/22 07:41:00,0
01/31/22 07:42:00,0
01/31/22 07:43:00,0
01/31/22 07:44:00,0
01/31/22 07:45:00,-11
01/31/22 07:46:00,10
01/31/22 07:47:00,0
01/31/22 07:48:00,0
01/31/22 14:07:30,0
01/31/22 14:08:30,0
01/31/22 14:09:30,0
01/31/22 14:10:30,39
01/31/22 14:11:30,9
01/31/22 14:12:30,3
01/31/22 14:13:30,0
01/31/22 14:14:30,0
01/31/22 14:15:30,0
01/31/22 14:16:30,31
01/31/22 14:17:30,0
01/31/22 14:18:30,0
01/31/22 14:19:30,0
01/31/22 14:20:30,-2
01/31/22 14:21:30,15
01/31/22 14:22:30,-4
01/31/22 14:23:30,-8
01/31/22 14:24:30,-12
01/31/22 14:25:30,0
01/31/22 14:26:30,2
01/31/22 14:27:30,-27
01/31/22 14:28:30,-8
01/31/22 14:29:30,9
01/31/22 14:30:30,22
01/31/22 14:31:30,-18
01/31/22 14:32:30,15
01/31/22 14:33:30,-6
01/31/22 14:34:30,5
01/31/22 14:35:30,-10
01/31/22 14:36:30,0
01/31/22 14:37:30,5
01/31/22 14:38:30,2
01/31/22 14:39:30,26
01/31/22 14:40:30,-51
01/31/22 14:41:30,0
01/31/22 14:42:30,6
01/31/22 14:43:30,11
01/31/22 14:44:30,-11
01/31/22 14:45:30,0
01/31/22 14:46:30,0
01/31/22 14:47:30,0
01/31/22 14:48:30,0
01/31/22 14:49:30,-5
01/31/22 14:50:30,-18
01/31/22 14:51:30,-2
01/31/22 14:52:30,-3
01/31/22 14:53:30,20
01/31/22 14:54:30,32
01/31/22 14:55:30,0
01/31/22 14:56:30,0
01/31/22 14:57:30,-3
01/31/22 14:58:30,7
01/31/22 14:59:30,5
01/31/22 15:00:30,0
01/31/22 15:01:30,-13
01/31/22 15:02:30,-9
01/31/22 15:03:30,-54
01/31/22 15:04:30,0
01/31/22 15:05:30,0
01/31/22 15:06:30,-3
01/31/22 15:07:30,0
01/31/22 15:08:30,0
01/31/22 15:09:30,0
01/31/22 15:10:30,0
01/31/22 15:11:30,0
01/31/22 15:12:30,0
01/31/22 15:13:30,0
01/31/22 15:14:30,-2
01/31/22 15:15:30,0
01/31/22 15:16:30,0
01/31/22 15:17:30,0
01/31/22 15:18:30,4
01/31/22 15:19:30,0
01/31/22 15:20:30,0
01/31/22 15:21:30,0
01/31/22 15:22:30,0
01/31/22 15:23:30,4
01/31/22 15:24:30,0
01/31/22 15:25:30,-12
01/31/22 15:26:30,-4
