timestamp,Infrared to Red Signal Ratio
06/23/22 09:53:55,0
06/23/22 09:55:01,0
06/23/22 09:56:07,0
06/23/22 09:57:13,0
06/23/22 09:58:14,0
06/23/22 10:00:20,0
06/23/22 10:01:29,0
06/23/22 10:02:38,0
06/23/22 10:03:46,0
06/23/22 10:04:55,0
06/23/22 10:06:04,0
06/23/22 10:07:13,0
06/23/22 10:08:17,2
06/23/22 10:09:17,0
06/23/22 10:10:17,0
06/23/22 10:11:17,0
06/23/22 10:12:17,-13
06/23/22 10:13:17,3
06/23/22 10:14:17,11
06/23/22 10:15:17,0
06/23/22 10:16:17,-4
06/23/22 10:17:17,0
06/23/22 10:18:17,0
06/23/22 10:19:17,0
06/23/22 10:20:17,6
06/23/22 10:21:17,-3
06/23/22 10:22:17,0
06/23/22 10:23:17,-12
06/23/22 10:24:17,0
06/23/22 10:25:17,0
06/23/22 10:26:17,-13
06/23/22 10:27:17,14
06/23/22 10:28:17,0
06/23/22 10:29:17,0
06/23/22 10:30:17,0
06/23/22 10:31:17,0
06/23/22 10:32:17,0
06/23/22 10:33:17,0
06/23/22 10:34:17,0
06/23/22 10:35:17,0
06/23/22 10:36:17,37
06/23/22 10:37:17,0
06/23/22 10:38:17,0
06/23/22 10:39:17,0
06/23/22 10:40:17,0
06/23/22 10:41:17,0
06/23/22 10:42:17,0
06/23/22 10:43:17,0
